ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00753,214,1,2026-05-29,54,25,0.0,val,1,0.0004794827615329
S03304,214,1,2026-05-29,53,29,0.0,val,1,0.0004580186215808
S04378,214,1,2026-05-29,54,14,0.0,val,1,0.0004802529232885
S04379,214,1,2026-05-29,30,22,0.0,val,1,0.0005560657633898
S11256,214,1,2026-05-29,30,23,0.0193093132469853,val,1,0.0005792485163431
S16331,214,1,2026-05-29,53,15,0.0055295950155763,val,1,0.0005347177469862
S16332,214,1,2026-05-29,51,18,0.0,val,1,0.0005366626844119
S23571,214,1,2026-05-29,28,24,0.0,val,1,0.0004816746453736
S24406,214,1,2026-05-29,42,20,0.002771921605372,val,1,0.0004844283743242
S25742,214,1,2026-05-29,19,17,0.0,val,1,0.0005328034744577
S34296,214,1,2026-05-29,16,25,0.0,val,1,0.0005394605297815
S38908,214,1,2026-05-29,42,16,0.0,val,1,0.0004922210079905
S39350,214,1,2026-05-29,49,18,0.0,val,1,0.0005132032307673
S40604,214,1,2026-05-29,32,18,0.0085088169833932,val,1,0.0005172054764259
S41529,214,1,2026-05-29,54,15,0.001813041495668,val,1,0.0005167172637922
S00753,214,1,2026-05-29,56,25,0.0,val,2,0.0005082467490146
S03304,214,1,2026-05-29,55,29,0.0,val,2,0.0004638870186912
S04378,214,1,2026-05-29,53,14,0.0,val,2,0.0004594256234799
S04379,214,1,2026-05-29,28,22,0.0,val,2,0.0005802950634147
S11256,214,1,2026-05-29,33,23,0.0193093132469853,val,2,0.0004844298491984
S16331,214,1,2026-05-29,55,15,0.0055295950155763,val,2,0.0004858532463233
S16332,214,1,2026-05-29,48,18,0.0,val,2,0.0005197982216961
S23571,214,1,2026-05-29,26,24,0.0,val,2,0.0005478974719162
S24406,214,1,2026-05-29,39,20,0.002771921605372,val,2,0.0004537974199993
S25742,214,1,2026-05-29,22,17,0.0,val,2,0.0004951122138528
S34296,214,1,2026-05-29,18,25,0.0,val,2,0.0005089906653145
S38908,214,1,2026-05-29,38,16,0.0,val,2,0.0004755219040019
S39350,214,1,2026-05-29,47,18,0.0,val,2,0.0005760290452645
S40604,214,1,2026-05-29,30,18,0.0085088169833932,val,2,0.0005680965913779
S41529,214,1,2026-05-29,56,15,0.001813041495668,val,2,0.0004946416667639
S00753,214,1,2026-05-29,50,25,0.0,val,3,0.0005084784332741
S03304,214,1,2026-05-29,49,29,0.0,val,3,0.0005061671357082
S04378,214,1,2026-05-29,56,14,0.0,val,3,0.0004969598967813
S04379,214,1,2026-05-29,34,22,0.0,val,3,0.0004920569321347
S11256,214,1,2026-05-29,26,23,0.0193093132469853,val,3,0.0005384846591895
S16331,214,1,2026-05-29,48,15,0.0055295950155763,val,3,0.0005470782339928
S16332,214,1,2026-05-29,55,18,0.0,val,3,0.0005067087128318
S23571,214,1,2026-05-29,32,24,0.0,val,3,0.000495569683303
S24406,214,1,2026-05-29,50,20,0.002771921605372,val,3,0.0005125654478534
S25742,214,1,2026-05-29,19,16,0.0,val,3,0.0005233860469764
S34296,214,1,2026-05-29,16,24,0.0,val,3,0.0005235131564759
S38908,214,1,2026-05-29,46,16,0.0,val,3,0.0005342326112465
S39350,214,1,2026-05-29,54,18,0.0,val,3,0.0005000019860423
S40604,214,1,2026-05-29,36,18,0.0085088169833932,val,3,0.0005446815651537
S41529,214,1,2026-05-29,49,15,0.001813041495668,val,3,0.0004957961887025
S00753,214,1,2026-05-29,52,25,0.0,val,4,0.0005004805734023
S03304,214,1,2026-05-29,51,29,0.0,val,4,0.0004673249260484
S04378,214,1,2026-05-29,55,14,0.0,val,4,0.0004946752490036
S04379,214,1,2026-05-29,32,22,0.0,val,4,0.0005018022426324
S11256,214,1,2026-05-29,28,23,0.0193093132469853,val,4,0.0005424704359605
S16331,214,1,2026-05-29,51,15,0.0055295950155763,val,4,0.0005009595259524
S16332,214,1,2026-05-29,53,18,0.0,val,4,0.0004807110262186
S23571,214,1,2026-05-29,30,24,0.0,val,4,0.0005179892714144
S24406,214,1,2026-05-29,45,20,0.002771921605372,val,4,0.0004609307518855
S25742,214,1,2026-05-29,17,17,0.0,val,4,0.0005643814329155
S34296,214,1,2026-05-29,14,24,0.0,val,4,0.0005344909149836
S38908,214,1,2026-05-29,44,16,0.0,val,4,0.0005141916882137
S39350,214,1,2026-05-29,52,18,0.0,val,4,0.0004984142307582
S40604,214,1,2026-05-29,34,18,0.0085088169833932,val,4,0.0005672220439049
S41529,214,1,2026-05-29,52,15,0.001813041495668,val,4,0.0005492133051612
S01764,214,2,2026-05-29,39,13,0.0,val,1,0.000211840855092
S02886,214,2,2026-05-29,38,17,0.0,val,1,0.0001969479279403
S03740,214,2,2026-05-29,49,19,0.0,val,1,0.0002046669949161
S03743,214,2,2026-05-29,45,24,0.0,val,1,0.0001990759467816
S03744,214,2,2026-05-29,13,21,0.0,val,1,0.000246980793962
S05955,214,2,2026-05-29,15,18,0.0,val,1,0.0002219891375604
S05956,214,2,2026-05-29,14,21,0.0,val,1,0.0002403337219702
S07410,214,2,2026-05-29,21,21,0.014890381921818,val,1,0.0002302331234202
S09045,214,2,2026-05-29,25,24,0.0,val,1,0.0001861571789643
S09049,214,2,2026-05-29,42,12,0.0,val,1,0.0002120776750074
S09050,214,2,2026-05-29,50,20,0.0,val,1,0.0001818931668565
S12745,214,2,2026-05-29,25,19,0.0,val,1,0.0002014371959794
S12761,214,2,2026-05-29,29,25,0.0,val,1,0.0002039725872648
S19597,214,2,2026-05-29,19,22,0.0,val,1,0.0002753963531926
S20903,214,2,2026-05-29,37,27,0.0,val,1,0.0002063790202061
S21358,214,2,2026-05-29,50,17,0.0,val,1,0.0002012043878473
S22094,214,2,2026-05-29,48,13,0.0,val,1,0.0002282854754932
S26410,214,2,2026-05-29,53,18,0.0,val,1,0.0001842598208667
S28513,214,2,2026-05-29,21,14,0.0,val,1,0.0002277085516392
S28834,214,2,2026-05-29,51,22,0.0,val,1,0.0002049145184849
S36193,214,2,2026-05-29,31,13,0.0,val,1,0.000208407298928
S37141,214,2,2026-05-29,55,29,0.0,val,1,0.0002225215113036
S38617,214,2,2026-05-29,22,25,0.0,val,1,0.000202949530742
S43673,214,2,2026-05-29,15,26,0.0132571677141491,val,1,0.0002420522616462
S01764,214,2,2026-05-29,41,13,0.0,val,2,0.0002250084980509
S02886,214,2,2026-05-29,40,17,0.0,val,2,0.0002011872936683
S03740,214,2,2026-05-29,51,19,0.0,val,2,0.0002015792590351
S03743,214,2,2026-05-29,43,24,0.0,val,2,0.0001976329317395
S03744,214,2,2026-05-29,15,21,0.0,val,2,0.0002970716921525
S05955,214,2,2026-05-29,15,19,0.0,val,2,0.0002196244228827
S05956,214,2,2026-05-29,16,21,0.0,val,2,0.0003133162561891
S07410,214,2,2026-05-29,23,21,0.014890381921818,val,2,0.0002418301895285
S09045,214,2,2026-05-29,23,24,0.0,val,2,0.0001801658074807
S09049,214,2,2026-05-29,40,12,0.0,val,2,0.0001868336901443
S09050,214,2,2026-05-29,48,20,0.0,val,2,0.000191805508168
S12745,214,2,2026-05-29,27,19,0.0,val,2,0.0001795854794643
S12761,214,2,2026-05-29,31,25,0.0,val,2,0.0001844096572958
S19597,214,2,2026-05-29,17,22,0.0,val,2,0.0002808096084994
S20903,214,2,2026-05-29,39,27,0.0,val,2,0.0001918362203288
S21358,214,2,2026-05-29,52,17,0.0,val,2,0.0001967187941595
S22094,214,2,2026-05-29,50,13,0.0,val,2,0.0002056304513282
S26410,214,2,2026-05-29,51,18,0.0,val,2,0.000222795308997
S28513,214,2,2026-05-29,18,15,0.0,val,2,0.0002533344246025
S28834,214,2,2026-05-29,49,22,0.0,val,2,0.0001950295373039
S36193,214,2,2026-05-29,33,13,0.0,val,2,0.0002306571498966
S37141,214,2,2026-05-29,52,30,0.0,val,2,0.0002126061470278
S38617,214,2,2026-05-29,24,25,0.0,val,2,0.0001900948349157
S43673,214,2,2026-05-29,17,27,0.0132571677141491,val,2,0.000247952787039
S01764,214,2,2026-05-29,35,13,0.0,val,3,0.0001910722273004
S02886,214,2,2026-05-29,34,17,0.0,val,3,0.0001863153673532
S03740,214,2,2026-05-29,45,19,0.0,val,3,0.0001750642312586
S03743,214,2,2026-05-29,49,24,0.0,val,3,0.0002014452501199
S03744,214,2,2026-05-29,16,20,0.0,val,3,0.0002137260431247
S05955,214,2,2026-05-29,19,18,0.0,val,3,0.0002299918982001
S05956,214,2,2026-05-29,15,20,0.0,val,3,0.0002188251453941
S07410,214,2,2026-05-29,17,21,0.014890381921818,val,3,0.0002857352357194
S09045,214,2,2026-05-29,30,24,0.0,val,3,0.0001951859560095
S09049,214,2,2026-05-29,46,12,0.0,val,3,0.000207765568441
S09050,214,2,2026-05-29,54,20,0.0,val,3,0.0002058346490175
S12745,214,2,2026-05-29,21,19,0.0,val,3,0.0002097668807144
S12761,214,2,2026-05-29,25,25,0.0,val,3,0.0002003159927423
S19597,214,2,2026-05-29,24,22,0.0,val,3,0.0002701681622086
S20903,214,2,2026-05-29,33,27,0.0,val,3,0.00018686001223
