ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S03769,266,1,2026-06-04,33,26,0.0,val,1,0.0001625592829521
S06183,266,1,2026-06-04,57,26,0.0059724988658861,val,1,0.0001885268639595
S07311,266,1,2026-06-04,47,31,0.0,val,1,0.0001791028572471
S08141,266,1,2026-06-04,21,22,0.0,val,1,0.0001657743090649
S10771,266,1,2026-06-04,56,28,0.0,val,1,0.0001834644847609
S11955,266,1,2026-06-04,45,26,0.0,val,1,0.0001749153449987
S12658,266,1,2026-06-04,29,22,0.0,val,1,0.0001594762797117
S12779,266,1,2026-06-04,55,21,0.0,val,1,0.0001749482342012
S14351,266,1,2026-06-04,21,14,0.0,val,1,0.0002384883987496
S15325,266,1,2026-06-04,36,30,0.0,val,1,0.0001820806290862
S16236,266,1,2026-06-04,35,28,0.0,val,1,0.0001767598790693
S21439,266,1,2026-06-04,27,24,0.0,val,1,0.0001644651759313
S22311,266,1,2026-06-04,29,17,0.0,val,1,0.0001803436384531
S25403,266,1,2026-06-04,32,30,0.0,val,1,0.0001734829931001
S28776,266,1,2026-06-04,18,27,0.0,val,1,0.0001860854241398
S29608,266,1,2026-06-04,25,14,0.0,val,1,0.0002379888194878
S34520,266,1,2026-06-04,19,24,0.0,val,1,0.0001681311144402
S38630,266,1,2026-06-04,48,18,0.0,val,1,0.0001844229217772
S38631,266,1,2026-06-04,63,21,0.0,val,1,0.0001849181885612
S39760,266,1,2026-06-04,48,20,0.0,val,1,0.0001583108382026
S03769,266,1,2026-06-04,32,26,0.0,val,2,0.0001706616003121
S06183,266,1,2026-06-04,56,26,0.0059724988658861,val,2,0.000177223882871
S07311,266,1,2026-06-04,48,31,0.0,val,2,0.0001787672919026
S08141,266,1,2026-06-04,20,22,0.0,val,2,0.0001732601344728
S10771,266,1,2026-06-04,55,28,0.0,val,2,0.0002006039848545
S11955,266,1,2026-06-04,44,26,0.0,val,2,0.0001762460598514
S12658,266,1,2026-06-04,28,22,0.0,val,2,0.0001563514069073
S12779,266,1,2026-06-04,56,21,0.0,val,2,0.000182720106797
S14351,266,1,2026-06-04,20,14,0.0,val,2,0.0002607793240549
S15325,266,1,2026-06-04,35,30,0.0,val,2,0.0001679853864988
S16236,266,1,2026-06-04,34,28,0.0,val,2,0.0001801041367854
S21439,266,1,2026-06-04,26,24,0.0,val,2,0.0001718490959484
S22311,266,1,2026-06-04,30,17,0.0,val,2,0.0001644324260678
S25403,266,1,2026-06-04,31,30,0.0,val,2,0.0001979503719616
S28776,266,1,2026-06-04,19,27,0.0,val,2,0.0002021849257164
S29608,266,1,2026-06-04,24,14,0.0,val,2,0.0002466329514445
S34520,266,1,2026-06-04,18,24,0.0,val,2,0.0001907324417943
S38630,266,1,2026-06-04,47,18,0.0,val,2,0.0001660182450671
S38631,266,1,2026-06-04,64,21,0.0,val,2,0.000179804981733
S39760,266,1,2026-06-04,47,20,0.0,val,2,0.0001720372867625
S03769,266,1,2026-06-04,35,26,0.0,val,3,0.0001666573394196
S06183,266,1,2026-06-04,59,26,0.0059724988658861,val,3,0.0001810998489425
S07311,266,1,2026-06-04,45,31,0.0,val,3,0.000213951838956
S08141,266,1,2026-06-04,23,22,0.0,val,3,0.0001717775338298
S10771,266,1,2026-06-04,58,28,0.0,val,3,0.0001790301206191
S11955,266,1,2026-06-04,47,26,0.0,val,3,0.0001812064291585
S12658,266,1,2026-06-04,31,22,0.0,val,3,0.0001569789797441
S12779,266,1,2026-06-04,53,21,0.0,val,3,0.0001766781499272
