ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S02112,243,1,2026-06-01,24,21,0.0,val,1,0.0002601526124876
S02208,243,1,2026-06-01,31,27,0.0,val,1,0.0002112560145701
S03526,243,1,2026-06-01,47,22,0.0,val,1,0.0002246263484543
S07324,243,1,2026-06-01,35,22,0.0,val,1,0.0002185495408674
S08677,243,1,2026-06-01,54,14,0.0,val,1,0.0002758721597931
S08988,243,1,2026-06-01,55,22,0.0,val,1,0.0002646794703673
S09723,243,1,2026-06-01,51,21,0.0,val,1,0.0002439161728455
S12455,243,1,2026-06-01,28,29,0.0,val,1,0.0002648879352291
S12696,243,1,2026-06-01,63,19,0.0,val,1,0.0004409311665707
S14236,243,1,2026-06-01,33,26,0.0,val,1,0.0002189928060913
S14758,243,1,2026-06-01,23,16,0.0,val,1,0.0002642512783062
S17907,243,1,2026-06-01,63,22,0.0,val,1,0.0003858485258414
S19710,243,1,2026-06-01,20,16,0.0,val,1,0.0003288740383057
S20803,243,1,2026-06-01,49,15,0.0,val,1,0.0002172092574847
S23794,243,1,2026-06-01,23,27,0.0,val,1,0.0002223596447121
S26325,243,1,2026-06-01,53,29,0.0,val,1,0.0002341564306353
S31041,243,1,2026-06-01,47,21,0.0,val,1,0.0002121021758568
S41091,243,1,2026-06-01,23,24,0.0,val,1,0.0002469630821828
S42665,243,1,2026-06-01,61,18,0.0,val,1,0.0003787809831013
S42669,243,1,2026-06-01,43,13,0.0,val,1,0.0002370614535551
S42833,243,1,2026-06-01,28,17,0.0137528363495489,val,1,0.0002197878953417
S02112,243,1,2026-06-01,25,21,0.0,val,2,0.0002346847465998
S02208,243,1,2026-06-01,32,27,0.0,val,2,0.0002188177363961
S03526,243,1,2026-06-01,45,22,0.0,val,2,0.0002127816819983
S07324,243,1,2026-06-01,34,22,0.0,val,2,0.0002067931645418
S08677,243,1,2026-06-01,53,14,0.0,val,2,0.0003305642172547
S08988,243,1,2026-06-01,54,22,0.0,val,2,0.0002723217922975
S09723,243,1,2026-06-01,52,21,0.0,val,2,0.0002609409021437
S12455,243,1,2026-06-01,29,29,0.0,val,2,0.0002360442722734
S12696,243,1,2026-06-01,64,19,0.0,val,2,0.0004161446662213
S14236,243,1,2026-06-01,32,26,0.0,val,2,0.0002085275390396
S14758,243,1,2026-06-01,24,16,0.0,val,2,0.0002399829843253
S17907,243,1,2026-06-01,62,22,0.0,val,2,0.0003629184318333
S19710,243,1,2026-06-01,18,16,0.0,val,2,0.0003191017501731
S20803,243,1,2026-06-01,50,15,0.0,val,2,0.0002199380905575
S23794,243,1,2026-06-01,24,27,0.0,val,2,0.0002622793659923
S26325,243,1,2026-06-01,54,29,0.0,val,2,0.0002410408328262
S31041,243,1,2026-06-01,48,21,0.0,val,2,0.000268114576327
S41091,243,1,2026-06-01,22,24,0.0,val,2,0.0002055833904479
S42665,243,1,2026-06-01,60,18,0.0,val,2,0.0003355123333669
S42669,243,1,2026-06-01,44,13,0.0,val,2,0.000306340082998
S42833,243,1,2026-06-01,29,17,0.0137528363495489,val,2,0.0002538260192813
S02112,243,1,2026-06-01,22,21,0.0,val,3,0.0002373187608108
S02208,243,1,2026-06-01,29,27,0.0,val,3,0.0002398561789811
S03526,243,1,2026-06-01,49,22,0.0,val,3,0.0002153650078582
S07324,243,1,2026-06-01,37,22,0.0,val,3,0.0002133376245984
S08677,243,1,2026-06-01,56,14,0.0,val,3,0.0002902743107328
S08988,243,1,2026-06-01,57,22,0.0,val,3,0.0002942047439011
S09723,243,1,2026-06-01,49,21,0.0,val,3,0.000264637827839
S12455,243,1,2026-06-01,26,29,0.0,val,3,0.0002582060194254
S12696,243,1,2026-06-01,60,19,0.0,val,3,0.0003223593377457
S14236,243,1,2026-06-01,35,26,0.0,val,3,0.0002156199896532
S14758,243,1,2026-06-01,33,12,0.0,val,3,0.0003502850822039
S17907,243,1,2026-06-01,65,21,0.0,val,3,0.0004208172378365
S19710,243,1,2026-06-01,22,16,0.0,val,3,0.0002775099916116
S20803,243,1,2026-06-01,45,15,0.0,val,3,0.0002157770593807
S23794,243,1,2026-06-01,19,26,0.0,val,3,0.0002626709023388
S26325,243,1,2026-06-01,51,29,0.0,val,3,0.0002303754203485
S31041,243,1,2026-06-01,43,21,0.0,val,3,0.0002319065711459
S41091,243,1,2026-06-01,25,24,0.0,val,3,0.000208788190244
S42665,243,1,2026-06-01,63,18,0.0,val,3,0.0004306735620265
S42669,243,1,2026-06-01,41,13,0.0,val,3,0.0002365246565068
S42833,243,1,2026-06-01,26,17,0.0137528363495489,val,3,0.0002173978172034
S02112,243,1,2026-06-01,23,21,0.0,val,4,0.0002311894387772
S02208,243,1,2026-06-01,30,27,0.0,val,4,0.0002257151913595
S03526,243,1,2026-06-01,48,22,0.0,val,4,0.0002929294952931
S07324,243,1,2026-06-01,36,22,0.0,val,4,0.0002153192802178
S08677,243,1,2026-06-01,55,14,0.0,val,4,0.0002602095049073
S08988,243,1,2026-06-01,56,22,0.0,val,4,0.000267646030878
S09723,243,1,2026-06-01,50,21,0.0,val,4,0.0002162270828036
S12455,243,1,2026-06-01,27,29,0.0,val,4,0.0002429484665853
S12696,243,1,2026-06-01,61,19,0.0,val,4,0.0003494191099211
S14236,243,1,2026-06-01,34,26,0.0,val,4,0.00020048156605
S14758,243,1,2026-06-01,27,13,0.0,val,4,0.0003283324925474
S17907,243,1,2026-06-01,65,22,0.0,val,4,0.0004023889529329
S19710,243,1,2026-06-01,21,16,0.0,val,4,0.0002757043329188
S20803,243,1,2026-06-01,46,15,0.0,val,4,0.000240734061129
S23794,243,1,2026-06-01,20,27,0.0,val,4,0.0002791105221112
S26325,243,1,2026-06-01,52,29,0.0,val,4,0.0002232797603759
S31041,243,1,2026-06-01,44,21,0.0,val,4,0.0002384238781665
S41091,243,1,2026-06-01,24,24,0.0,val,4,0.0002076618240474
S42665,243,1,2026-06-01,62,18,0.0,val,4,0.000395493341916
S42669,243,1,2026-06-01,42,13,0.0,val,4,0.0002513308117064
S42833,243,1,2026-06-01,27,17,0.0137528363495489,val,4,0.0002367587279779
S01088,243,2,2026-06-01,60,20,0.0,val,1,0.0005034632515144
S02449,243,2,2026-06-01,15,23,0.0,val,1,0.0005198556197892
S02873,243,2,2026-06-01,56,22,0.0,val,1,0.0005157457151199
S03211,243,2,2026-06-01,27,15,0.0028423550942209,val,1,0.000644467835128
S03793,243,2,2026-06-01,24,27,0.0,val,1,0.0005385218048523
S05300,243,2,2026-06-01,19,20,0.0,val,1,0.0005321068175755
S06744,243,2,2026-06-01,20,27,0.0,val,1,0.0005206573729353
S09178,243,2,2026-06-01,53,28,0.0,val,1,0.0005345276075804
S11015,243,2,2026-06-01,32,13,0.0314923401621165,val,1,0.0005119034529353
S18143,243,2,2026-06-01,32,28,0.0,val,1,0.0005703702699961
S21749,243,2,2026-06-01,31,20,0.0,val,1,0.0005309006167428
S26433,243,2,2026-06-01,39,23,0.0,val,1,0.0004922036224781
S26791,243,2,2026-06-01,45,19,0.0,val,1,0.000477879842009
S27963,243,2,2026-06-01,63,26,0.0,val,1,0.0005567645268873
S30399,243,2,2026-06-01,42,25,0.0,val,1,0.0005711263355869
S32682,243,2,2026-06-01,61,17,0.0,val,1,0.0005461540180018
S33691,243,2,2026-06-01,23,26,0.0,val,1,0.0005391809855045
S34984,243,2,2026-06-01,44,24,0.0,val,1,0.0004797933277755
S35284,243,2,2026-06-01,23,13,0.0137708006776548,val,1,0.000433108902271
S36715,243,2,2026-06-01,20,19,0.0,val,1,0.0005983892642433
S43469,243,2,2026-06-01,51,26,0.015318608564859,val,1,0.0005173236097919
S01088,243,2,2026-06-01,59,20,0.0,val,2,0.0005016144579314
S02449,243,2,2026-06-01,16,23,0.0,val,2,0.0005715886655185
S02873,243,2,2026-06-01,55,22,0.0,val,2,0.0005304020052162
S03211,243,2,2026-06-01,29,15,0.0028423550942209,val,2,0.0006348729037441
S03793,243,2,2026-06-01,25,27,0.0,val,2,0.0005244705313641
S05300,243,2,2026-06-01,18,20,0.0,val,2,0.0005468982105945
S06744,243,2,2026-06-01,21,27,0.0,val,2,0.0005203221256627
S09178,243,2,2026-06-01,52,28,0.0,val,2,0.0005471812989292
S11015,243,2,2026-06-01,34,13,0.0314923401621165,val,2,0.0005379526000882
S18143,243,2,2026-06-01,31,28,0.0,val,2,0.000514710928246
S21749,243,2,2026-06-01,30,20,0.0,val,2,0.0005339468612451
S26433,243,2,2026-06-01,40,23,0.0,val,2,0.0005703140141978
S26791,243,2,2026-06-01,46,19,0.0,val,2,0.0005061751660034
S27963,243,2,2026-06-01,64,26,0.0,val,2,0.0005137797080828
S30399,243,2,2026-06-01,43,25,0.0,val,2,0.0004897464819148
S32682,243,2,2026-06-01,64,18,0.0,val,2,0.0005156916539625
S33691,243,2,2026-06-01,22,26,0.0,val,2,0.0006108814964942
S34984,243,2,2026-06-01,43,24,0.0,val,2,0.0005322585074557
S35284,243,2,2026-06-01,21,14,0.0137708006776548,val,2,0.0004475158639188
S36715,243,2,2026-06-01,21,19,0.0,val,2,0.0006087199881917
S43469,243,2,2026-06-01,50,26,0.015318608564859,val,2,0.0005187126545127
S01088,243,2,2026-06-01,62,20,0.0,val,3,0.0005936602380057
S02449,243,2,2026-06-01,13,23,0.0,val,3,0.0004545878568247
S02873,243,2,2026-06-01,58,22,0.0,val,3,0.0005217384383754
S03211,243,2,2026-06-01,23,15,0.0028423550942209,val,3,0.0005207765814833
S03793,243,2,2026-06-01,22,27,0.0,val,3,0.0005206696120532
S05300,243,2,2026-06-01,21,20,0.0,val,3,0.0005229270987606
S06744,243,2,2026-06-01,18,27,0.0,val,3,0.0005081614411963
S09178,243,2,2026-06-01,55,28,0.0,val,3,0.0005386215736021
S11015,243,2,2026-06-01,28,13,0.0314923401621165,val,3,0.0005211907272713
S18143,243,2,2026-06-01,34,28,0.0,val,3,0.0005866717805632
S21749,243,2,2026-06-01,33,20,0.0,val,3,0.0005080177658513
S26433,243,2,2026-06-01,37,23,0.0,val,3,0.0005998560762262
S26791,243,2,2026-06-01,43,19,0.0,val,3,0.0005209582574033
S27963,243,2,2026-06-01,60,15,0.0,val,3,0.0004828497411894
S30399,243,2,2026-06-01,40,25,0.0,val,3,0.0005373451163305
S32682,243,2,2026-06-01,56,17,0.0,val,3,0.0005415564550335
S33691,243,2,2026-06-01,25,26,0.0,val,3,0.0005353336623356
S34984,243,2,2026-06-01,46,24,0.0,val,3,0.0005281496538276
S35284,243,2,2026-06-01,26,12,0.0137708006776548,val,3,0.000420950270972
S36715,243,2,2026-06-01,18,19,0.0,val,3,0.0005280477395541
S43469,243,2,2026-06-01,53,26,0.015318608564859,val,3,0.0005497446419908
S01088,243,2,2026-06-01,61,20,0.0,val,4,0.0005495044386791
S02449,243,2,2026-06-01,14,23,0.0,val,4,0.0005313901456813
S02873,243,2,2026-06-01,57,22,0.0,val,4,0.0005204366197628
S03211,243,2,2026-06-01,25,15,0.0028423550942209,val,4,0.0005600678891565
S03793,243,2,2026-06-01,23,27,0.0,val,4,0.000590780752377
S05300,243,2,2026-06-01,20,20,0.0,val,4,0.0005278584496191
S06744,243,2,2026-06-01,19,27,0.0,val,4,0.0005038073534495
S09178,243,2,2026-06-01,54,28,0.0,val,4,0.0005297523033457
S11015,243,2,2026-06-01,30,13,0.0314923401621165,val,4,0.0004986267226599
S18143,243,2,2026-06-01,33,28,0.0,val,4,0.0005275331670156
S21749,243,2,2026-06-01,32,20,0.0,val,4,0.0005854719089009
S26433,243,2,2026-06-01,38,23,0.0,val,4,0.0005409910116321
S26791,243,2,2026-06-01,44,19,0.0,val,4,0.0006086097773864
S27963,243,2,2026-06-01,63,17,0.0,val,4,0.000502018152517
S30399,243,2,2026-06-01,41,25,0.0,val,4,0.0005165953803458
S32682,243,2,2026-06-01,58,17,0.0,val,4,0.0005240595172471
S33691,243,2,2026-06-01,24,26,0.0,val,4,0.0006157455149486
S34984,243,2,2026-06-01,45,24,0.0,val,4,0.0005391748804835
S35284,243,2,2026-06-01,26,13,0.0137708006776548,val,4,0.0004560079455307
S36715,243,2,2026-06-01,19,19,0.0,val,4,0.0005318370222148
S43469,243,2,2026-06-01,52,26,0.015318608564859,val,4,0.0005351755234158
S02206,243,3,2026-06-01,44,12,0.0169539140083997,val,1,0.0004540374738531
S02440,243,3,2026-06-01,27,20,0.0,val,1,0.0003566381023368
S06878,243,3,2026-06-01,48,21,0.0,val,1,0.000334514980421
S08745,243,3,2026-06-01,22,18,0.0,val,1,0.0003211965555332
S12693,243,3,2026-06-01,60,18,0.0,val,1,0.0004283736051524
S16452,243,3,2026-06-01,39,18,0.0,val,1,0.0003218853412615
S16454,243,3,2026-06-01,51,19,0.0,val,1,0.0003333832302153
S17905,243,3,2026-06-01,28,30,0.0,val,1,0.0004077042252004
S22053,243,3,2026-06-01,24,27,0.0,val,1,0.0003381568967175
S24174,243,3,2026-06-01,53,30,0.0,val,1,0.0005692358483725
S28342,243,3,2026-06-01,56,18,0.0,val,1,0.0003585737475588
S33679,243,3,2026-06-01,43,26,0.0,val,1,0.0003347651390287
S33680,243,3,2026-06-01,31,15,0.0,val,1,0.0003779935055863
S36505,243,3,2026-06-01,36,29,0.0,val,1,0.0003269198453695
S36949,243,3,2026-06-01,29,22,0.0,val,1,0.0003467971218788
S39403,243,3,2026-06-01,24,23,0.0,val,1,0.0004306388770584
S42828,243,3,2026-06-01,21,22,0.0,val,1,0.0003544951898162
S42830,243,3,2026-06-01,20,16,0.0,val,1,0.0003722368773794
S42837,243,3,2026-06-01,35,20,0.0,val,1,0.0003355806465141
