ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S02345,261,1,2026-06-03,37,24,0.0,val,1,0.0005221952914482
S03788,261,1,2026-06-03,59,26,0.0,val,1,0.0005532721504165
S11645,261,1,2026-06-03,26,30,0.0,val,1,0.0003822069144379
S12466,261,1,2026-06-03,46,24,0.0,val,1,0.0005423142827087
S12804,261,1,2026-06-03,44,27,0.0,val,1,0.0005564371632656
S16104,261,1,2026-06-03,28,26,0.0,val,1,0.0005264948545055
S16571,261,1,2026-06-03,51,23,0.0,val,1,0.0005293008134683
S22330,261,1,2026-06-03,59,27,0.0,val,1,0.000541817560366
S26030,261,1,2026-06-03,32,30,0.0,val,1,0.0005609493671999
S31605,261,1,2026-06-03,40,11,0.0,val,1,0.0003478909946263
S33689,261,1,2026-06-03,49,25,0.0,val,1,0.0005264420607519
S35112,261,1,2026-06-03,20,24,0.0276408550747241,val,1,0.0005682125274192
S36224,261,1,2026-06-03,48,27,0.0,val,1,0.0005403982505979
S36805,261,1,2026-06-03,57,20,0.0,val,1,0.0005472730418702
S37522,261,1,2026-06-03,36,12,0.0,val,1,0.0004992324728087
S39370,261,1,2026-06-03,46,15,0.0,val,1,0.0005248482240255
S39628,261,1,2026-06-03,31,16,0.0,val,1,0.0005512127963878
S42791,261,1,2026-06-03,43,14,0.0,val,1,0.0005257355733668
S43468,261,1,2026-06-03,29,28,0.0038901216739264,val,1,0.0005365311722876
S02345,261,1,2026-06-03,36,24,0.0,val,2,0.0005307254691226
S03788,261,1,2026-06-03,58,26,0.0,val,2,0.0005612085157555
S11645,261,1,2026-06-03,28,31,0.0,val,2,0.0003664832776913
S12466,261,1,2026-06-03,45,24,0.0,val,2,0.0005279918742717
S12804,261,1,2026-06-03,45,27,0.0,val,2,0.000512022459494
S16104,261,1,2026-06-03,27,26,0.0,val,2,0.0006013400779526
S16571,261,1,2026-06-03,52,23,0.0,val,2,0.0005124058538531
S22330,261,1,2026-06-03,61,27,0.0,val,2,0.0005436031514399
S26030,261,1,2026-06-03,31,30,0.0,val,2,0.0005345620360509
S31605,261,1,2026-06-03,42,11,0.0,val,2,0.0003585064202918
S33689,261,1,2026-06-03,50,25,0.0,val,2,0.000523471708854
S35112,261,1,2026-06-03,19,24,0.0276408550747241,val,2,0.0005812405484557
S36224,261,1,2026-06-03,49,27,0.0,val,2,0.0005327256729294
S36805,261,1,2026-06-03,56,20,0.0,val,2,0.000553494821251
S37522,261,1,2026-06-03,35,12,0.0,val,2,0.0005099300234543
S39370,261,1,2026-06-03,47,15,0.0,val,2,0.0005473511108502
S39628,261,1,2026-06-03,30,16,0.0,val,2,0.0005254152742672
S42791,261,1,2026-06-03,42,14,0.0,val,2,0.0005503071004161
S43468,261,1,2026-06-03,28,28,0.0038901216739264,val,2,0.0005512446050844
S02345,261,1,2026-06-03,39,24,0.0,val,3,0.0005296777680304
S03788,261,1,2026-06-03,61,26,0.0,val,3,0.0005651821830175
S11645,261,1,2026-06-03,21,29,0.0,val,3,0.0003763166659198
S12466,261,1,2026-06-03,49,24,0.0,val,3,0.0005164939400737
S12804,261,1,2026-06-03,42,27,0.0,val,3,0.0005198864686653
S16104,261,1,2026-06-03,30,26,0.0,val,3,0.0005309380267548
S16571,261,1,2026-06-03,48,23,0.0,val,3,0.0005178765568109
S22330,261,1,2026-06-03,57,27,0.0,val,3,0.0005358701539913
S26030,261,1,2026-06-03,34,30,0.0,val,3,0.0005478869983154
S31605,261,1,2026-06-03,36,11,0.0,val,3,0.0003479710671653
S33689,261,1,2026-06-03,46,25,0.0,val,3,0.0005224098960017
S35112,261,1,2026-06-03,22,24,0.0276408550747241,val,3,0.0007664015380896
S36224,261,1,2026-06-03,46,27,0.0,val,3,0.0005260851349153
S36805,261,1,2026-06-03,60,20,0.0,val,3,0.0005525913117901
S37522,261,1,2026-06-03,38,12,0.0,val,3,0.0005140165082493
S39370,261,1,2026-06-03,44,15,0.0,val,3,0.0005507756575512
S39628,261,1,2026-06-03,33,16,0.0,val,3,0.0005370694217112
S42791,261,1,2026-06-03,45,14,0.0,val,3,0.0004945400892001
S43468,261,1,2026-06-03,32,28,0.0038901216739264,val,3,0.0005186869101753
S02345,261,1,2026-06-03,38,24,0.0,val,4,0.0005165701515538
S03788,261,1,2026-06-03,60,26,0.0,val,4,0.0005718274661854
S11645,261,1,2026-06-03,22,29,0.0,val,4,0.0003820749570382
S12466,261,1,2026-06-03,47,24,0.0,val,4,0.0005604508402949
S12804,261,1,2026-06-03,43,27,0.0,val,4,0.0005195087701777
S16104,261,1,2026-06-03,29,26,0.0,val,4,0.0005246082269613
S16571,261,1,2026-06-03,50,23,0.0,val,4,0.0005186618461541
S22330,261,1,2026-06-03,58,27,0.0,val,4,0.0005532980300762
S26030,261,1,2026-06-03,33,30,0.0,val,4,0.0005263661582156
S31605,261,1,2026-06-03,38,11,0.0,val,4,0.0003427080092417
S33689,261,1,2026-06-03,48,25,0.0,val,4,0.0005567789389237
S35112,261,1,2026-06-03,21,24,0.0276408550747241,val,4,0.0005683460408211
