ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00854,129,1,2026-05-09,40,13,0.0,val,1,0.0002050585809442
S03164,129,1,2026-05-09,21,29,0.0123332712947453,val,1,0.0005622509881656
S04117,129,1,2026-05-09,45,31,0.0,val,1,0.0002036914847296
S08694,129,1,2026-05-09,26,19,0.0,val,1,0.0004915226879424
S08695,129,1,2026-05-09,46,24,0.0,val,1,0.0003184954093911
S08700,129,1,2026-05-09,21,26,0.0,val,1,0.0002058202195733
S09461,129,1,2026-05-09,51,23,0.0,val,1,0.0002387483097478
S10552,129,1,2026-05-09,23,18,0.0,val,1,0.0003971106486195
S14257,129,1,2026-05-09,29,24,0.0,val,1,0.0003083842678615
S18598,129,1,2026-05-09,51,20,0.0,val,1,0.0002405225871401
S25118,129,1,2026-05-09,47,18,0.0,val,1,0.000350368524489
S25654,129,1,2026-05-09,22,28,0.0,val,1,0.0002517208058697
S26297,129,1,2026-05-09,40,17,0.0,val,1,0.0002409879570854
S26842,129,1,2026-05-09,39,24,0.0,val,1,0.0003633546178741
S27683,129,1,2026-05-09,45,16,0.0,val,1,0.0002592553724341
S34770,129,1,2026-05-09,55,24,0.0,val,1,0.0002716897562493
S36596,129,1,2026-05-09,36,28,0.0,val,1,0.0002166898759449
S37113,129,1,2026-05-09,41,31,0.0,val,1,0.0002124522328334
S38211,129,1,2026-05-09,50,31,0.0041081849592487,val,1,0.0005232315222388
S00854,129,1,2026-05-09,42,13,0.0,val,2,0.0002016593151611
S03164,129,1,2026-05-09,22,29,0.0123332712947453,val,2,0.0005120291657757
S04117,129,1,2026-05-09,46,31,0.0,val,2,0.0002076618687896
S08694,129,1,2026-05-09,28,19,0.0,val,2,0.0002233022722
S08695,129,1,2026-05-09,44,24,0.0,val,2,0.0005304439232035
S08700,129,1,2026-05-09,19,26,0.0,val,2,0.0003082752415934
S09461,129,1,2026-05-09,53,23,0.0,val,2,0.0004582601419567
S10552,129,1,2026-05-09,21,18,0.0,val,2,0.0002285541096125
S14257,129,1,2026-05-09,27,24,0.0,val,2,0.0004080715074529
S18598,129,1,2026-05-09,49,20,0.0,val,2,0.000228273184134
S25118,129,1,2026-05-09,46,18,0.0,val,2,0.0005304664076783
S25654,129,1,2026-05-09,21,28,0.0,val,2,0.0002174338544241
S26297,129,1,2026-05-09,42,17,0.0,val,2,0.000238989605559
S26842,129,1,2026-05-09,37,24,0.0,val,2,0.0006309669462251
S27683,129,1,2026-05-09,43,16,0.0,val,2,0.0002267441966331
S34770,129,1,2026-05-09,53,24,0.0,val,2,0.00022868275814
S36596,129,1,2026-05-09,34,28,0.0,val,2,0.0001933661697598
S37113,129,1,2026-05-09,42,31,0.0,val,2,0.000422516576792
S38211,129,1,2026-05-09,48,31,0.0041081849592487,val,2,0.0005761534600255
S00854,129,1,2026-05-09,36,13,0.0,val,3,0.0002048635482498
S03164,129,1,2026-05-09,16,26,0.0123332712947453,val,3,0.0005360292106018
S04117,129,1,2026-05-09,43,31,0.0,val,3,0.0002124777370443
S08694,129,1,2026-05-09,22,19,0.0,val,3,0.0002076335728708
S08695,129,1,2026-05-09,50,24,0.0,val,3,0.0004631837663885
S08700,129,1,2026-05-09,25,26,0.0,val,3,0.0002086225453654
S09461,129,1,2026-05-09,47,23,0.0,val,3,0.0002378347024703
S10552,129,1,2026-05-09,27,18,0.0,val,3,0.0004080451151573
S14257,129,1,2026-05-09,33,24,0.0,val,3,0.000488935601206
S18598,129,1,2026-05-09,56,20,0.0,val,3,0.0002134310189012
S25118,129,1,2026-05-09,49,18,0.0,val,3,0.0002019901133978
S25654,129,1,2026-05-09,24,28,0.0,val,3,0.0001978397078824
S26297,129,1,2026-05-09,36,17,0.0,val,3,0.0002708958227982
S26842,129,1,2026-05-09,43,24,0.0,val,3,0.0003610751068133
S27683,129,1,2026-05-09,49,16,0.0,val,3,0.0001981576255974
S34770,129,1,2026-05-09,59,24,0.0,val,3,0.0002278905631639
S36596,129,1,2026-05-09,40,28,0.0,val,3,0.0004654493157407
S37113,129,1,2026-05-09,39,31,0.0,val,3,0.0003881145451579
S38211,129,1,2026-05-09,62,27,0.0041081849592487,val,3,0.000549215281455
S00854,129,1,2026-05-09,38,13,0.0,val,4,0.0002091894576763
S03164,129,1,2026-05-09,19,28,0.0123332712947453,val,4,0.0005323368687954
S04117,129,1,2026-05-09,44,31,0.0,val,4,0.000216349299413
S08694,129,1,2026-05-09,24,19,0.0,val,4,0.0004065148298803
S08695,129,1,2026-05-09,48,24,0.0,val,4,0.0002304942837925
S08700,129,1,2026-05-09,23,26,0.0,val,4,0.0002505716891042
S09461,129,1,2026-05-09,49,23,0.0,val,4,0.0003042821315842
S10552,129,1,2026-05-09,25,18,0.0,val,4,0.0002401493967722
S14257,129,1,2026-05-09,31,24,0.0,val,4,0.0002336791184848
S18598,129,1,2026-05-09,54,20,0.0,val,4,0.00037407890334
S25118,129,1,2026-05-09,48,18,0.0,val,4,0.00023725440019
S25654,129,1,2026-05-09,23,28,0.0,val,4,0.0003306999604488
S26297,129,1,2026-05-09,38,17,0.0,val,4,0.0002373446772969
S26842,129,1,2026-05-09,41,24,0.0,val,4,0.0003812079602326
S27683,129,1,2026-05-09,47,16,0.0,val,4,0.0002072948460173
S34770,129,1,2026-05-09,57,24,0.0,val,4,0.0002198850960248
S36596,129,1,2026-05-09,38,28,0.0,val,4,0.0007317447350753
S37113,129,1,2026-05-09,40,31,0.0,val,4,0.0002262490899151
S38211,129,1,2026-05-09,54,30,0.0041081849592487,val,4,0.0006052030376207
S09437,129,2,2026-05-09,39,12,0.0,val,1,0.0001861205888787
S09448,129,2,2026-05-09,44,13,0.0,val,1,0.0001825820784594
S11120,129,2,2026-05-09,60,25,0.0,val,1,0.0003126402742344
S12702,129,2,2026-05-09,26,22,0.0,val,1,0.0003284775771105
S13337,129,2,2026-05-09,35,22,0.0,val,1,0.0005702144459268
S13536,129,2,2026-05-09,16,17,0.0040161616161616,val,1,0.0004134439611282
S14254,129,2,2026-05-09,17,19,0.0,val,1,0.0001388970469534
S15054,129,2,2026-05-09,47,14,0.0,val,1,0.0003978471244516
S18312,129,2,2026-05-09,43,29,0.0,val,1,0.0003051691064452
S18605,129,2,2026-05-09,48,18,0.0,val,1,0.000285866094912
S18606,129,2,2026-05-09,63,24,0.0,val,1,0.0001727206712709
S19230,129,2,2026-05-09,63,19,0.0,val,1,0.000209064616541
S19640,129,2,2026-05-09,47,31,0.0,val,1,0.0003948702533486
S20827,129,2,2026-05-09,37,30,0.0,val,1,0.0001794630955073
S21638,129,2,2026-05-09,22,16,0.0,val,1,0.0001464067331914
S21954,129,2,2026-05-09,49,20,0.0,val,1,0.0002185391467593
S23057,129,2,2026-05-09,20,22,0.0,val,1,0.0001658056478921
S26558,129,2,2026-05-09,20,18,0.0,val,1,0.0003849040580398
S27679,129,2,2026-05-09,56,19,0.0,val,1,0.0005564318893975
