ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00263,51,6,2025-11-26,33,23,0.0,val,1,0.0006927672919897
S00480,51,15,2025-11-26,44,22,0.0048673953069299,val,1,0.0006619675174919
S00489,51,12,2025-11-26,17,21,0.0,val,1,0.0006944575393224
S00694,51,4,2025-11-26,36,29,0.0,val,1,0.0006538396414873
S00695,51,4,2025-11-26,28,21,0.0,val,1,0.0006628250216053
S00704,51,17,2025-11-26,26,14,0.0,val,1,0.0001694022897116
S00709,51,17,2025-11-26,20,21,0.0,val,1,0.000127816333586
S00714,51,22,2025-11-26,19,20,0.0,val,1,0.0002138105051389
S00750,51,10,2025-11-26,56,21,0.0,val,1,0.000579542211737
S00753,51,11,2025-11-26,54,25,0.0,val,1,0.0004794827615329
S00917,51,18,2025-11-26,53,13,0.0,val,1,0.0002285103786257
S01110,51,16,2025-11-26,29,19,0.0,val,1,0.0001884597637572
S01117,51,23,2025-11-26,26,15,0.0,val,1,0.0001383296825506
S01764,51,19,2025-11-26,39,13,0.0,val,1,0.000211840855092
S01771,51,21,2025-11-26,53,15,0.0,val,1,0.0001889066175758
S01776,51,21,2025-11-26,38,17,0.0,val,1,0.0001868700004958
S01800,51,14,2025-11-26,29,26,0.0102070754191091,val,1,0.000689101847511
S01940,51,12,2025-11-26,34,14,0.0,val,1,0.0006783895170623
S02096,51,15,2025-11-26,38,29,0.0,val,1,0.0006782403204052
S02098,51,1,2025-11-26,44,29,0.0,val,1,0.0006557386957464
S02100,51,7,2025-11-26,42,30,0.0,val,1,0.0006703593231487
S02173,51,22,2025-11-26,26,23,0.0,val,1,0.0001531414435361
S02401,51,6,2025-11-26,37,26,0.0,val,1,0.0005557141866853
S02403,51,7,2025-11-26,53,21,0.0,val,1,0.0007089265987503
S02404,51,5,2025-11-26,25,28,0.0,val,1,0.0007424776895567
S02406,51,5,2025-11-26,46,30,0.0,val,1,0.0007234333896213
S02407,51,3,2025-11-26,55,18,0.0,val,1,0.0007572658272104
S02727,51,22,2025-11-26,27,20,0.0,val,1,0.0001536278477
S02886,51,19,2025-11-26,38,17,0.0,val,1,0.0001969479279403
S03143,51,4,2025-11-26,39,16,0.0,val,1,0.0006011513785094
S03304,51,11,2025-11-26,53,29,0.0,val,1,0.0004580186215808
S03663,51,7,2025-11-26,35,27,0.0,val,1,0.0007058177558841
S03665,51,6,2025-11-26,58,17,0.0,val,1,0.0007304186392583
S03735,51,15,2025-11-26,35,29,0.0,val,1,0.0006771034385038
S03740,51,19,2025-11-26,49,19,0.0,val,1,0.0002046669949161
S03741,51,18,2025-11-26,54,15,0.0,val,1,0.0001922652965492
S03743,51,19,2025-11-26,45,24,0.0,val,1,0.0001990759467816
S03744,51,19,2025-11-26,13,21,0.0,val,1,0.000246980793962
S03816,51,20,2025-11-26,58,29,0.0,val,1,0.0002464507478168
S03818,51,13,2025-11-26,25,13,0.0,val,1,0.0007340968638106
S03911,51,22,2025-11-26,63,19,0.0,val,1,0.0001944679185097
S04165,51,20,2025-11-26,28,29,0.0,val,1,0.0001575911594275
S04174,51,17,2025-11-26,49,22,0.0,val,1,0.0001317056451614
S04378,51,11,2025-11-26,54,14,0.0,val,1,0.0004802529232885
S04379,51,11,2025-11-26,30,22,0.0,val,1,0.0005560657633898
S04402,51,6,2025-11-26,62,21,0.0,val,1,0.0007352130440815
S04403,51,5,2025-11-26,42,21,0.0,val,1,0.0007083744782914
S04405,51,7,2025-11-26,29,18,0.0,val,1,0.0007090910681611
S04406,51,4,2025-11-26,35,12,0.0,val,1,0.0005980730331323
S04408,51,3,2025-11-26,50,14,0.0,val,1,0.0007788547035012
S04410,51,5,2025-11-26,42,17,0.0,val,1,0.0006246973231085
S04750,51,1,2025-11-26,41,25,0.0,val,1,0.0006760041983905
S04770,51,6,2025-11-26,38,26,0.0,val,1,0.000603202699357
S04771,51,3,2025-11-26,26,20,0.0,val,1,0.0007393226372297
S05023,51,15,2025-11-26,57,29,0.0,val,1,0.0006860998672627
S05092,51,22,2025-11-26,50,24,0.0,val,1,0.0001602932040588
S05291,51,17,2025-11-26,17,25,0.0,val,1,0.0001589719203435
S05325,51,15,2025-11-26,36,15,0.0,val,1,0.0006378161329475
S05339,51,12,2025-11-26,49,16,0.0017302724569868,val,1,0.0006830118943686
S05948,51,16,2025-11-26,46,26,0.0,val,1,0.0001773323802418
S05955,51,19,2025-11-26,15,18,0.0,val,1,0.0002219891375604
S05956,51,19,2025-11-26,14,21,0.0,val,1,0.0002403337219702
S05957,51,20,2025-11-26,63,18,0.0,val,1,0.00021856861475
S06169,51,6,2025-11-26,51,20,0.0120893688960241,val,1,0.0006783822400454
S07157,51,13,2025-11-26,35,12,0.0,val,1,0.0007275955607287
S07403,51,21,2025-11-26,42,18,0.0,val,1,0.0001783537311997
S07410,51,19,2025-11-26,21,21,0.014890381921818,val,1,0.0002302331234202
S07476,51,3,2025-11-26,36,13,0.0100746841344719,val,1,0.0007549737207786
S07483,51,6,2025-11-26,44,13,0.010247754713702,val,1,0.0006645102773042
S07485,51,3,2025-11-26,30,22,0.0119197515319398,val,1,0.0007673480016918
S07810,51,1,2025-11-26,46,21,0.0085894394829053,val,1,0.0006317738414511
S07815,51,7,2025-11-26,37,22,0.0148926288122497,val,1,0.0006813551953989
S07822,51,12,2025-11-26,30,16,0.0132266155698821,val,1,0.0006305130432995
S08154,51,12,2025-11-26,54,25,0.0083775811209439,val,1,0.0006795089106358
S08158,51,9,2025-11-26,37,24,0.0092424062800012,val,1,0.0006110125751509
S08160,51,9,2025-11-26,56,18,0.0146770525952327,val,1,0.0006732872901746
S08766,51,4,2025-11-26,54,14,0.0,val,1,0.0007490062596623
S08767,51,6,2025-11-26,60,18,0.0,val,1,0.0007382902361201
S08768,51,7,2025-11-26,39,24,0.0,val,1,0.0007032656501699
S08794,51,18,2025-11-26,49,30,0.0,val,1,0.0001954302358048
S09040,51,23,2025-11-26,22,23,0.0,val,1,0.0001215959569717
S09043,51,22,2025-11-26,34,19,0.0,val,1,0.0001859918661684
S09044,51,18,2025-11-26,28,21,0.0,val,1,0.0002094797275223
S09045,51,19,2025-11-26,25,24,0.0,val,1,0.0001861571789643
S09049,51,19,2025-11-26,42,12,0.0,val,1,0.0002120776750074
S09050,51,19,2025-11-26,50,20,0.0,val,1,0.0001818931668565
