ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S01167,107,1,2026-04-17,18,18,0.0,val,1,0.0008402032534763
S02414,107,1,2026-04-17,22,18,0.0,val,1,0.0008548115831737
S04015,107,1,2026-04-17,28,12,0.0,val,1,0.0008260475464005
S08197,107,1,2026-04-17,62,22,0.0080993621083019,val,1,0.0008540599206992
S08199,107,1,2026-04-17,44,24,0.0071751856958269,val,1,0.0008379503691584
S08348,107,1,2026-04-17,14,18,0.0113024415092966,val,1,0.0008451718072147
S10952,107,1,2026-04-17,46,15,0.0254837201586511,val,1,0.0008061199164021
S14023,107,1,2026-04-17,42,26,0.0018795641831459,val,1,0.0008454604046903
S14957,107,1,2026-04-17,42,15,0.0,val,1,0.0008396321410498
S19155,107,1,2026-04-17,26,26,0.0,val,1,0.0008510869634474
S19370,107,1,2026-04-17,62,20,0.005117064431769,val,1,0.0008495979174197
S19975,107,1,2026-04-17,54,25,0.0,val,1,0.000846505150825
S20473,107,1,2026-04-17,23,17,0.0,val,1,0.0008555575922581
S22677,107,1,2026-04-17,54,22,0.0064052995154139,val,1,0.0008689853941312
S22678,107,1,2026-04-17,58,22,0.0016134268276847,val,1,0.0008449423959043
S25362,107,1,2026-04-17,34,20,0.0,val,1,0.0008390346582507
S26664,107,1,2026-04-17,43,29,0.0100808036246269,val,1,0.000818905882413
S30388,107,1,2026-04-17,26,15,0.0,val,1,0.0008330054968088
S32941,107,1,2026-04-17,35,17,0.0,val,1,0.0008440912606211
S33515,107,1,2026-04-17,19,17,0.0,val,1,0.000844085727054
S35127,107,1,2026-04-17,38,25,0.0046032072406504,val,1,0.0008088824122535
S35138,107,1,2026-04-17,22,20,0.0042244969825021,val,1,0.0008572620474919
S38278,107,1,2026-04-17,46,18,0.0054926989652838,val,1,0.0008430059989262
S38709,107,1,2026-04-17,48,17,0.0,val,1,0.000827197183132
S39177,107,1,2026-04-17,44,32,0.0,val,1,0.0008539350480968
S43085,107,1,2026-04-17,53,17,0.0080341248239504,val,1,0.000711832866132
S01167,107,1,2026-04-17,17,18,0.0,val,2,0.0008461754448261
S02414,107,1,2026-04-17,21,18,0.0,val,2,0.0008593569331296
S04015,107,1,2026-04-17,27,12,0.0,val,2,0.0006356305591081
S08197,107,1,2026-04-17,61,22,0.0080993621083019,val,2,0.0008503700562749
S08199,107,1,2026-04-17,43,24,0.0071751856958269,val,2,0.0008308384709622
S08348,107,1,2026-04-17,13,19,0.0113024415092966,val,2,0.0008422008450181
S10952,107,1,2026-04-17,47,15,0.0254837201586511,val,2,0.0007610693745938
S14023,107,1,2026-04-17,41,26,0.0018795641831459,val,2,0.0008352812323334
S14957,107,1,2026-04-17,43,15,0.0,val,2,0.0008366755151862
S19155,107,1,2026-04-17,25,26,0.0,val,2,0.000744036561898
S19370,107,1,2026-04-17,61,20,0.005117064431769,val,2,0.0008362002400612
S19975,107,1,2026-04-17,55,25,0.0,val,2,0.000855954794607
S20473,107,1,2026-04-17,24,17,0.0,val,2,0.0008601358926046
S22677,107,1,2026-04-17,53,22,0.0064052995154139,val,2,0.000849173622069
S22678,107,1,2026-04-17,57,22,0.0016134268276847,val,2,0.0008625843764581
S25362,107,1,2026-04-17,33,20,0.0,val,2,0.0008718662300018
S26664,107,1,2026-04-17,44,29,0.0100808036246269,val,2,0.0008358800549
S30388,107,1,2026-04-17,27,15,0.0,val,2,0.0008491040390269
S32941,107,1,2026-04-17,36,17,0.0,val,2,0.0008398672977044
S33515,107,1,2026-04-17,20,17,0.0,val,2,0.0008494521180986
S35127,107,1,2026-04-17,39,25,0.0046032072406504,val,2,0.0008609916886403
S35138,107,1,2026-04-17,21,20,0.0042244969825021,val,2,0.0008489483660152
S38278,107,1,2026-04-17,45,18,0.0054926989652838,val,2,0.0008374135114627
S38709,107,1,2026-04-17,49,17,0.0,val,2,0.0008493721134106
S39177,107,1,2026-04-17,43,32,0.0,val,2,0.0008358765831871
S43085,107,1,2026-04-17,54,17,0.0080341248239504,val,2,0.0008498247771917
S01167,107,1,2026-04-17,20,18,0.0,val,3,0.0008528042407378
S02414,107,1,2026-04-17,24,18,0.0,val,3,0.0008204879239761
S04015,107,1,2026-04-17,31,12,0.0,val,3,0.0008408537130222
S08197,107,1,2026-04-17,64,22,0.0080993621083019,val,3,0.0008431112902723
S08199,107,1,2026-04-17,46,24,0.0071751856958269,val,3,0.0008656247413745
S08348,107,1,2026-04-17,15,17,0.0113024415092966,val,3,0.0007837235578805
S10952,107,1,2026-04-17,44,15,0.0254837201586511,val,3,0.0008415158459233
S14023,107,1,2026-04-17,44,26,0.0018795641831459,val,3,0.0008560623273068
S14957,107,1,2026-04-17,40,15,0.0,val,3,0.0008154740073332
S19155,107,1,2026-04-17,28,26,0.0,val,3,0.0008159802984772
S19370,107,1,2026-04-17,64,20,0.005117064431769,val,3,0.0008323088975675
S19975,107,1,2026-04-17,52,25,0.0,val,3,0.0008598565729024
S20473,107,1,2026-04-17,21,17,0.0,val,3,0.0008537798208758
S22677,107,1,2026-04-17,56,22,0.0064052995154139,val,3,0.0008630707630518
S22678,107,1,2026-04-17,60,22,0.0016134268276847,val,3,0.0008543791543663
S25362,107,1,2026-04-17,36,20,0.0,val,3,0.0008184059987497
S26664,107,1,2026-04-17,41,29,0.0100808036246269,val,3,0.0008372627672874
S30388,107,1,2026-04-17,24,15,0.0,val,3,0.000862939754222
S32941,107,1,2026-04-17,33,17,0.0,val,3,0.0008380150090724
S33515,107,1,2026-04-17,17,17,0.0,val,3,0.0006614105878711
S35127,107,1,2026-04-17,36,25,0.0046032072406504,val,3,0.0008619566257352
S35138,107,1,2026-04-17,24,20,0.0042244969825021,val,3,0.0008639344022606
S38278,107,1,2026-04-17,48,18,0.0054926989652838,val,3,0.0008496399773426
S38709,107,1,2026-04-17,46,17,0.0,val,3,0.000839222072186
S39177,107,1,2026-04-17,51,31,0.0,val,3,0.0008505126403588
S43085,107,1,2026-04-17,50,17,0.0080341248239504,val,3,0.0008403661629633
S01167,107,1,2026-04-17,19,18,0.0,val,4,0.000815697952246
S02414,107,1,2026-04-17,23,18,0.0,val,4,0.0008571908440431
S04015,107,1,2026-04-17,30,12,0.0,val,4,0.0008387757195545
S08197,107,1,2026-04-17,63,22,0.0080993621083019,val,4,0.0008448534476412
S08199,107,1,2026-04-17,45,24,0.0071751856958269,val,4,0.0008449602624595
S08348,107,1,2026-04-17,16,17,0.0113024415092966,val,4,0.0008208494317375
S10952,107,1,2026-04-17,45,15,0.0254837201586511,val,4,0.0008236654131112
S14023,107,1,2026-04-17,43,26,0.0018795641831459,val,4,0.0008677868683794
S14957,107,1,2026-04-17,41,15,0.0,val,4,0.0008290402510239
S19155,107,1,2026-04-17,27,26,0.0,val,4,0.0008533625158155
S19370,107,1,2026-04-17,63,20,0.005117064431769,val,4,0.0008485118234666
S19975,107,1,2026-04-17,53,25,0.0,val,4,0.0008620690310362
S20473,107,1,2026-04-17,22,17,0.0,val,4,0.0008542327776442
S22677,107,1,2026-04-17,55,22,0.0064052995154139,val,4,0.0008710770135485
S22678,107,1,2026-04-17,59,22,0.0016134268276847,val,4,0.0008553637625929
S25362,107,1,2026-04-17,35,20,0.0,val,4,0.0008649537437053
S26664,107,1,2026-04-17,42,29,0.0100808036246269,val,4,0.000662431822348
S30388,107,1,2026-04-17,25,15,0.0,val,4,0.0008199800105608
S32941,107,1,2026-04-17,34,17,0.0,val,4,0.0008511606773661
S33515,107,1,2026-04-17,18,17,0.0,val,4,0.0008099601582723
S35127,107,1,2026-04-17,37,25,0.0046032072406504,val,4,0.000805631609492
S35138,107,1,2026-04-17,23,20,0.0042244969825021,val,4,0.0008436630697684
S38278,107,1,2026-04-17,47,18,0.0054926989652838,val,4,0.0008412472813653
S38709,107,1,2026-04-17,47,17,0.0,val,4,0.0008325621359339
S39177,107,1,2026-04-17,47,32,0.0,val,4,0.000851188540591
S43085,107,1,2026-04-17,51,17,0.0080341248239504,val,4,0.0008538197362895
S02640,107,2,2026-04-17,62,17,0.0,val,1,0.0007570011521581
S04793,107,2,2026-04-17,55,21,0.0,val,1,0.0007752965998441
S06448,107,2,2026-04-17,28,25,0.0,val,1,0.0008577401913035
S07508,107,2,2026-04-17,20,16,0.0071175498443304,val,1,0.0008079861908784
S08193,107,2,2026-04-17,26,18,0.0081444701178244,val,1,0.0008444848312422
S10435,107,2,2026-04-17,43,14,0.0,val,1,0.0004871327634542
S10947,107,2,2026-04-17,29,20,0.0145881846466939,val,1,0.0008565874332577
S11931,107,2,2026-04-17,48,27,0.0,val,1,0.0008455841342774
S13463,107,2,2026-04-17,53,13,0.0,val,1,0.0007299881798696
S14403,107,2,2026-04-17,53,30,0.0,val,1,0.000769252074162
