ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00018,4,16,2025-10-05,17,20,0.0,train,1,0.000887613446632
S00020,4,22,2025-10-05,63,22,0.0,train,1,0.0008396856595535
S00023,4,5,2025-10-05,58,18,0.0,train,1,0.0007547380307066
S00024,4,12,2025-10-05,32,17,0.0,train,1,0.0008426263955186
S00025,4,13,2025-10-05,45,17,0.0,train,1,0.0007719098211043
S00026,4,14,2025-10-05,35,23,0.0,train,1,0.0008592607006026
S00027,4,5,2025-10-05,58,21,0.0,train,1,0.0007849307296604
S00028,4,16,2025-10-05,58,21,0.0,train,1,0.0008635682970753
S00038,4,14,2025-10-05,50,14,0.0,train,1,0.0008586103788438
S00049,4,15,2025-10-05,41,11,0.0,train,1,0.000810955555458
S00092,4,22,2025-10-05,33,16,0.0,train,1,0.000623441498984
S00103,4,18,2025-10-05,48,19,0.0023947190902958,train,1,0.0007730657020393
S00229,4,10,2025-10-05,41,20,0.0,train,1,0.0007197725316077
S00277,4,10,2025-10-05,28,21,0.0,train,1,0.0008646909881745
S00278,4,10,2025-10-05,58,21,0.0024270303793883,train,1,0.0008943210159765
S00354,4,16,2025-10-05,18,18,0.0047855643499528,train,1,0.0008016766743797
S00357,4,22,2025-10-05,47,28,0.0,train,1,0.000852669397615
S00439,4,10,2025-10-05,28,12,0.0,train,1,0.0008464510572134
S00607,4,16,2025-10-05,20,17,0.0,train,1,0.0008294255855393
S00884,4,17,2025-10-05,38,11,0.0,train,1,0.0005137060187607
S00939,4,12,2025-10-05,35,15,0.0,train,1,0.0008058780874072
S00940,4,14,2025-10-05,42,26,0.0,train,1,0.0008631892719428
S00943,4,14,2025-10-05,34,13,0.0,train,1,0.000877080628228
S00945,4,15,2025-10-05,16,22,0.0,train,1,0.0008512064455459
S01009,4,16,2025-10-05,48,13,0.0,train,1,0.0008469325763548
S01010,4,12,2025-10-05,43,27,0.0,train,1,0.0008640566454395
S01012,4,19,2025-10-05,52,18,0.0,train,1,0.0008745018695376
S01152,4,25,2025-10-05,34,30,0.0,train,1,0.0008738048449297
S01156,4,25,2025-10-05,29,22,0.0,train,1,0.0009100957707898
S01157,4,25,2025-10-05,59,24,0.0,train,1,0.0006244798856393
S01168,4,18,2025-10-05,20,19,0.0,train,1,0.0008349572936406
S01242,4,20,2025-10-05,33,26,0.0014842688408069,train,1,0.0008343672431202
S01246,4,19,2025-10-05,52,21,0.0,train,1,0.0007763462863618
S01248,4,20,2025-10-05,28,17,0.0113964033684741,train,1,0.0008376263597428
S01252,4,5,2025-10-05,22,28,0.005935480018511,train,1,0.0007537908457927
S01254,4,12,2025-10-05,25,25,0.0,train,1,0.0008956625264498
S01258,4,22,2025-10-05,48,27,0.0088358697198122,train,1,0.0008488560403513
