ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S01764,105,1,2026-04-15,39,13,0.0,val,1,0.000211840855092
S02886,105,1,2026-04-15,38,17,0.0,val,1,0.0001969479279403
S03740,105,1,2026-04-15,49,19,0.0,val,1,0.0002046669949161
S03743,105,1,2026-04-15,45,24,0.0,val,1,0.0001990759467816
S03744,105,1,2026-04-15,13,21,0.0,val,1,0.000246980793962
S05955,105,1,2026-04-15,15,18,0.0,val,1,0.0002219891375604
S05956,105,1,2026-04-15,14,21,0.0,val,1,0.0002403337219702
S07410,105,1,2026-04-15,21,21,0.014890381921818,val,1,0.0002302331234202
S09045,105,1,2026-04-15,25,24,0.0,val,1,0.0001861571789643
S09049,105,1,2026-04-15,42,12,0.0,val,1,0.0002120776750074
S09050,105,1,2026-04-15,50,20,0.0,val,1,0.0001818931668565
S12745,105,1,2026-04-15,25,19,0.0,val,1,0.0002014371959794
S12761,105,1,2026-04-15,29,25,0.0,val,1,0.0002039725872648
S19597,105,1,2026-04-15,19,22,0.0,val,1,0.0002753963531926
S20903,105,1,2026-04-15,37,27,0.0,val,1,0.0002063790202061
S21358,105,1,2026-04-15,50,17,0.0,val,1,0.0002012043878473
S22094,105,1,2026-04-15,48,13,0.0,val,1,0.0002282854754932
S26410,105,1,2026-04-15,53,18,0.0,val,1,0.0001842598208667
S28513,105,1,2026-04-15,21,14,0.0,val,1,0.0002277085516392
S28834,105,1,2026-04-15,51,22,0.0,val,1,0.0002049145184849
S36193,105,1,2026-04-15,31,13,0.0,val,1,0.000208407298928
S37141,105,1,2026-04-15,55,29,0.0,val,1,0.0002225215113036
S38617,105,1,2026-04-15,22,25,0.0,val,1,0.000202949530742
S43673,105,1,2026-04-15,15,26,0.0132571677141491,val,1,0.0002420522616462
S01764,105,1,2026-04-15,41,13,0.0,val,2,0.0002250084980509
S02886,105,1,2026-04-15,40,17,0.0,val,2,0.0002011872936683
S03740,105,1,2026-04-15,51,19,0.0,val,2,0.0002015792590351
S03743,105,1,2026-04-15,43,24,0.0,val,2,0.0001976329317395
S03744,105,1,2026-04-15,15,21,0.0,val,2,0.0002970716921525
S05955,105,1,2026-04-15,15,19,0.0,val,2,0.0002196244228827
S05956,105,1,2026-04-15,16,21,0.0,val,2,0.0003133162561891
S07410,105,1,2026-04-15,23,21,0.014890381921818,val,2,0.0002418301895285
S09045,105,1,2026-04-15,23,24,0.0,val,2,0.0001801658074807
S09049,105,1,2026-04-15,40,12,0.0,val,2,0.0001868336901443
S09050,105,1,2026-04-15,48,20,0.0,val,2,0.000191805508168
S12745,105,1,2026-04-15,27,19,0.0,val,2,0.0001795854794643
S12761,105,1,2026-04-15,31,25,0.0,val,2,0.0001844096572958
S19597,105,1,2026-04-15,17,22,0.0,val,2,0.0002808096084994
S20903,105,1,2026-04-15,39,27,0.0,val,2,0.0001918362203288
S21358,105,1,2026-04-15,52,17,0.0,val,2,0.0001967187941595
S22094,105,1,2026-04-15,50,13,0.0,val,2,0.0002056304513282
S26410,105,1,2026-04-15,51,18,0.0,val,2,0.000222795308997
S28513,105,1,2026-04-15,18,15,0.0,val,2,0.0002533344246025
S28834,105,1,2026-04-15,49,22,0.0,val,2,0.0001950295373039
S36193,105,1,2026-04-15,33,13,0.0,val,2,0.0002306571498966
S37141,105,1,2026-04-15,52,30,0.0,val,2,0.0002126061470278
S38617,105,1,2026-04-15,24,25,0.0,val,2,0.0001900948349157
S43673,105,1,2026-04-15,17,27,0.0132571677141491,val,2,0.000247952787039
S01764,105,1,2026-04-15,35,13,0.0,val,3,0.0001910722273004
S02886,105,1,2026-04-15,34,17,0.0,val,3,0.0001863153673532
S03740,105,1,2026-04-15,45,19,0.0,val,3,0.0001750642312586
S03743,105,1,2026-04-15,49,24,0.0,val,3,0.0002014452501199
S03744,105,1,2026-04-15,16,20,0.0,val,3,0.0002137260431247
S05955,105,1,2026-04-15,19,18,0.0,val,3,0.0002299918982001
S05956,105,1,2026-04-15,15,20,0.0,val,3,0.0002188251453941
S07410,105,1,2026-04-15,17,21,0.014890381921818,val,3,0.0002857352357194
S09045,105,1,2026-04-15,30,24,0.0,val,3,0.0001951859560095
S09049,105,1,2026-04-15,46,12,0.0,val,3,0.000207765568441
S09050,105,1,2026-04-15,54,20,0.0,val,3,0.0002058346490175
S12745,105,1,2026-04-15,21,19,0.0,val,3,0.0002097668807144
S12761,105,1,2026-04-15,25,25,0.0,val,3,0.0002003159927423
S19597,105,1,2026-04-15,24,22,0.0,val,3,0.0002701681622086
S20903,105,1,2026-04-15,33,27,0.0,val,3,0.00018686001223
S21358,105,1,2026-04-15,46,17,0.0,val,3,0.0001811225349994
S22094,105,1,2026-04-15,44,13,0.0,val,3,0.000208562753207
S26410,105,1,2026-04-15,57,18,0.0,val,3,0.0002100806307152
S28513,105,1,2026-04-15,24,13,0.0,val,3,0.0002360084891609
S28834,105,1,2026-04-15,55,22,0.0,val,3,0.0002109826919076
S36193,105,1,2026-04-15,27,13,0.0,val,3,0.000231252896007
S37141,105,1,2026-04-15,51,29,0.0,val,3,0.0002122636037884
S38617,105,1,2026-04-15,17,25,0.0,val,3,0.000270604623414
S43673,105,1,2026-04-15,15,17,0.0132571677141491,val,3,0.0002364235596766
S01764,105,1,2026-04-15,37,13,0.0,val,4,0.0002010459288484
S02886,105,1,2026-04-15,36,17,0.0,val,4,0.0002085946011429
S03740,105,1,2026-04-15,47,19,0.0,val,4,0.0001843945280512
S03743,105,1,2026-04-15,47,24,0.0,val,4,0.0001863962181169
