ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00160,222,1,2026-05-30,60,27,0.0098232506658365,val,1,0.000724686470063
S02602,222,1,2026-05-30,36,17,0.0,val,1,0.0007437576626273
S08536,222,1,2026-05-30,35,22,0.0103969095169028,val,1,0.0007462743625041
S09991,222,1,2026-05-30,54,20,0.0053019695696816,val,1,0.0006871233304625
S11412,222,1,2026-05-30,30,21,0.0202595664708602,val,1,0.0007738760631445
S18887,222,1,2026-05-30,42,31,0.0077988047362215,val,1,0.0007209586399203
S20227,222,1,2026-05-30,18,23,0.0,val,1,0.0007403493424154
S20738,222,1,2026-05-30,24,16,0.0,val,1,0.0007603951397885
S20742,222,1,2026-05-30,60,19,0.0,val,1,0.0007454759660302
S24699,222,1,2026-05-30,55,13,0.0,val,1,0.0005388160406731
S25404,222,1,2026-05-30,19,17,0.0,val,1,0.0007426065918845
S27157,222,1,2026-05-30,13,19,0.0074113840051298,val,1,0.0006149437148524
S28953,222,1,2026-05-30,33,18,0.0033261723586376,val,1,0.0007182975538036
S31975,222,1,2026-05-30,26,21,0.0044809896044647,val,1,0.0007530369336239
S31977,222,1,2026-05-30,28,17,0.0,val,1,0.0007501494021785
S31981,222,1,2026-05-30,28,30,0.0021980160362296,val,1,0.0007128375212696
S32391,222,1,2026-05-30,46,16,0.0,val,1,0.0007326470826719
S36352,222,1,2026-05-30,41,17,0.0,val,1,0.0007454247107298
S41850,222,1,2026-05-30,38,13,0.0276276109343079,val,1,0.0007222049661131
S41852,222,1,2026-05-30,63,22,0.0045527204107524,val,1,0.0006833680397552
S43585,222,1,2026-05-30,26,25,0.013804076547354,val,1,0.0007447504880089
S00160,222,1,2026-05-30,61,27,0.0098232506658365,val,2,0.0006996753019021
S02602,222,1,2026-05-30,37,17,0.0,val,2,0.0007352226210215
S08536,222,1,2026-05-30,34,22,0.0103969095169028,val,2,0.0007339169623865
S09991,222,1,2026-05-30,53,20,0.0053019695696816,val,2,0.0007497003123098
S11412,222,1,2026-05-30,31,21,0.0202595664708602,val,2,0.0007387815169703
S18887,222,1,2026-05-30,43,31,0.0077988047362215,val,2,0.0007098765568052
S20227,222,1,2026-05-30,19,23,0.0,val,2,0.000752278164576
S20738,222,1,2026-05-30,23,16,0.0,val,2,0.0007436234701804
S20742,222,1,2026-05-30,61,19,0.0,val,2,0.0007029547430439
S24699,222,1,2026-05-30,58,14,0.0,val,2,0.0005203736909651
S25404,222,1,2026-05-30,20,17,0.0,val,2,0.0007475695024483
S27157,222,1,2026-05-30,15,26,0.0074113840051298,val,2,0.0005000336250649
S28953,222,1,2026-05-30,32,18,0.0033261723586376,val,2,0.0007526313865722
S31975,222,1,2026-05-30,27,21,0.0044809896044647,val,2,0.0007506463790655
S31977,222,1,2026-05-30,29,17,0.0,val,2,0.0007396714983582
S31981,222,1,2026-05-30,27,30,0.0021980160362296,val,2,0.000713329872236
S32391,222,1,2026-05-30,44,16,0.0,val,2,0.0007563605073618
S36352,222,1,2026-05-30,42,17,0.0,val,2,0.0007308263030624
S41850,222,1,2026-05-30,39,13,0.0276276109343079,val,2,0.0007298231596224
S41852,222,1,2026-05-30,62,22,0.0045527204107524,val,2,0.000742081249965
S43585,222,1,2026-05-30,27,25,0.013804076547354,val,2,0.0007331164864398
S00160,222,1,2026-05-30,58,27,0.0098232506658365,val,3,0.0007421958159538
S02602,222,1,2026-05-30,34,17,0.0,val,3,0.0007593871989739
S08536,222,1,2026-05-30,37,22,0.0103969095169028,val,3,0.0007471975645547
S09991,222,1,2026-05-30,56,20,0.0053019695696816,val,3,0.0006801739656303
S11412,222,1,2026-05-30,28,21,0.0202595664708602,val,3,0.0007667420239782
