ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00477,313,1,2026-06-09,28,26,0.0024248278957665,val,1,0.0003190282016325
S01143,313,1,2026-06-09,18,24,0.0,val,1,0.0002627133691235
S01806,313,1,2026-06-09,28,23,0.0,val,1,0.0002169839756708
S03301,313,1,2026-06-09,54,23,0.0,val,1,0.0002689695135592
S07548,313,1,2026-06-09,42,30,0.0,val,1,0.0005180169356704
S09243,313,1,2026-06-09,54,14,0.0,val,1,0.0002955114125873
S09248,313,1,2026-06-09,37,18,0.0,val,1,0.0002345208136642
S10160,313,1,2026-06-09,29,12,0.0,val,1,0.0002515395895686
S10738,313,1,2026-06-09,23,22,0.0,val,1,0.000275823352288
S11667,313,1,2026-06-09,33,31,0.0,val,1,0.0003778432823882
S13399,313,1,2026-06-09,37,23,0.0,val,1,0.0002165345871393
S19578,313,1,2026-06-09,31,17,0.0,val,1,0.0002827935232215
S20371,313,1,2026-06-09,25,24,0.0,val,1,0.0002284768166432
S27355,313,1,2026-06-09,45,31,0.0,val,1,0.0004075813266014
S28469,313,1,2026-06-09,44,25,0.0,val,1,0.0002981966465163
S30043,313,1,2026-06-09,48,15,0.0,val,1,0.0002904077128993
S30111,313,1,2026-06-09,25,13,0.0,val,1,0.0002727647602639
S34991,313,1,2026-06-09,40,14,0.0,val,1,0.0003750402684666
S38587,313,1,2026-06-09,20,21,0.0,val,1,0.0003211963042442
S41679,313,1,2026-06-09,37,32,0.0,val,1,0.0003434845885279
S00477,313,1,2026-06-09,25,26,0.0024248278957665,val,2,0.0002562569413381
S01143,313,1,2026-06-09,16,24,0.0,val,2,0.0003612092753477
S01806,313,1,2026-06-09,31,23,0.0,val,2,0.0002297237715316
S03301,313,1,2026-06-09,56,23,0.0,val,2,0.0002824840159085
S07548,313,1,2026-06-09,39,30,0.0,val,2,0.0004499439057508
S09243,313,1,2026-06-09,53,14,0.0,val,2,0.0002982738178453
S09248,313,1,2026-06-09,35,18,0.0,val,2,0.0002306845437923
S10160,313,1,2026-06-09,28,12,0.0,val,2,0.0002589062873212
S10738,313,1,2026-06-09,21,22,0.0,val,2,0.0002912661300823
S11667,313,1,2026-06-09,35,31,0.0,val,2,0.0004120189865954
S13399,313,1,2026-06-09,39,23,0.0,val,2,0.0002178512574435
S19578,313,1,2026-06-09,33,17,0.0,val,2,0.0002673815814706
S20371,313,1,2026-06-09,23,24,0.0,val,2,0.0002559043542514
S27355,313,1,2026-06-09,47,31,0.0,val,2,0.0004107300171812
S28469,313,1,2026-06-09,46,25,0.0,val,2,0.0002541188487026
S30043,313,1,2026-06-09,51,15,0.0,val,2,0.0002864084370887
S30111,313,1,2026-06-09,26,13,0.0,val,2,0.0002628183125537
S34991,313,1,2026-06-09,39,14,0.0,val,2,0.000275315289915
S38587,313,1,2026-06-09,22,21,0.0,val,2,0.0002638832675787
S41679,313,1,2026-06-09,42,32,0.0,val,2,0.0003668377225413
S00477,313,1,2026-06-09,32,26,0.0024248278957665,val,3,0.0003334524367399
S01143,313,1,2026-06-09,22,24,0.0,val,3,0.0003040439546573
S01806,313,1,2026-06-09,24,23,0.0,val,3,0.0003146582236531
S03301,313,1,2026-06-09,50,23,0.0,val,3,0.0002570257784174
S07548,313,1,2026-06-09,46,30,0.0,val,3,0.0003962503638007
S09243,313,1,2026-06-09,56,14,0.0,val,3,0.0003063370130352
S09248,313,1,2026-06-09,41,18,0.0,val,3,0.0002182720487545
S10160,313,1,2026-06-09,31,12,0.0,val,3,0.0002709172771708
S10738,313,1,2026-06-09,27,22,0.0,val,3,0.0002226989894797
S11667,313,1,2026-06-09,29,30,0.0,val,3,0.0003080317656239
S13399,313,1,2026-06-09,33,23,0.0,val,3,0.0002359164774333
S19578,313,1,2026-06-09,26,17,0.0,val,3,0.0002758161849454
S20371,313,1,2026-06-09,29,24,0.0,val,3,0.0003184002222422
