ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00569,213,1,2026-05-29,40,19,0.0044256850016473,val,1,0.0002363928383985
S00846,213,1,2026-05-29,47,23,0.0,val,1,0.0003523358101264
S01038,213,1,2026-05-29,57,16,0.0,val,1,0.0002673004062867
S02931,213,1,2026-05-29,42,30,0.0,val,1,0.0005706995744349
S03849,213,1,2026-05-29,34,22,0.0,val,1,0.0002243197363974
S07082,213,1,2026-05-29,62,16,0.0,val,1,0.00056835634333
S08680,213,1,2026-05-29,41,24,0.0,val,1,0.0006223227124253
S10540,213,1,2026-05-29,29,18,0.0,val,1,0.0002574034680967
S10708,213,1,2026-05-29,50,16,0.0,val,1,0.0002722257400815
S12015,213,1,2026-05-29,43,31,0.0,val,1,0.0007997038871209
S17195,213,1,2026-05-29,60,17,0.0,val,1,0.0003145947699055
S17609,213,1,2026-05-29,23,26,0.0156774180897745,val,1,0.0003575104351151
S18301,213,1,2026-05-29,39,14,0.0,val,1,0.0003494702204978
S25913,213,1,2026-05-29,25,25,0.0,val,1,0.0003412308280978
S27661,213,1,2026-05-29,52,17,0.0,val,1,0.0002895776197573
S27669,213,1,2026-05-29,46,19,0.0,val,1,0.0002647426469266
S30679,213,1,2026-05-29,49,31,0.0119218959892535,val,1,0.0006328807399518
S30948,213,1,2026-05-29,60,15,0.0,val,1,0.0005916365625595
S34489,213,1,2026-05-29,58,24,0.0,val,1,0.0003533637539625
S35348,213,1,2026-05-29,20,27,0.0,val,1,0.0003864659396592
S41099,213,1,2026-05-29,60,21,0.0,val,1,0.0003292172162827
S41648,213,1,2026-05-29,31,26,0.0,val,1,0.000374018857739
S42845,213,1,2026-05-29,35,30,0.0,val,1,0.0004184750833401
S00569,213,1,2026-05-29,43,19,0.0044256850016473,val,2,0.0002679943923626
S00846,213,1,2026-05-29,49,23,0.0,val,2,0.0003464305876969
S01038,213,1,2026-05-29,56,16,0.0,val,2,0.0003398328463629
S02931,213,1,2026-05-29,40,30,0.0,val,2,0.000456539496499
S03849,213,1,2026-05-29,32,22,0.0,val,2,0.0002607317787018
S07082,213,1,2026-05-29,66,23,0.0,val,2,0.0005087008389065
