ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S01613,306,1,2026-06-08,45,16,0.0103525952905957,val,1,0.0008587432897929
S04978,306,1,2026-06-08,13,23,0.0,val,1,0.0008480957093958
S06255,306,1,2026-06-08,35,19,0.0093712583318405,val,1,0.000868425190764
S06535,306,1,2026-06-08,18,19,0.0030855862148176,val,1,0.0008891453772352
S11147,306,1,2026-06-08,47,17,0.0,val,1,0.0008659838191816
S11380,306,1,2026-06-08,37,16,0.0163597896897714,val,1,0.00087429048628
S12559,306,1,2026-06-08,55,15,0.0,val,1,0.0008699078646669
S15416,306,1,2026-06-08,52,20,0.0,val,1,0.0008757852230927
S18558,306,1,2026-06-08,55,26,0.011108652455638,val,1,0.0008734441531807
S18562,306,1,2026-06-08,36,28,0.0157293413931702,val,1,0.0008695224711951
S22943,306,1,2026-06-08,37,15,0.0,val,1,0.0008595932613838
S23006,306,1,2026-06-08,63,24,0.0,val,1,0.0008623321285407
S23008,306,1,2026-06-08,23,20,0.0,val,1,0.0008771961127107
S26047,306,1,2026-06-08,47,28,0.0,val,1,0.0008661392327855
S26861,306,1,2026-06-08,21,16,0.0,val,1,0.0007576643969722
S31945,306,1,2026-06-08,26,29,0.0,val,1,0.0008806826720221
S33029,306,1,2026-06-08,28,22,0.0,val,1,0.0008865042899656
S33286,306,1,2026-06-08,33,14,0.0036592010130906,val,1,0.0008643508435872
S33288,306,1,2026-06-08,17,18,0.0036435480974007,val,1,0.0007680698135838
S40659,306,1,2026-06-08,54,13,0.006314318383941,val,1,0.0008347778728518
S40996,306,1,2026-06-08,46,15,0.0,val,1,0.0008527957069853
S41484,306,1,2026-06-08,55,17,0.0,val,1,0.0008683234659453
S41802,306,1,2026-06-08,56,18,0.0193936427021974,val,1,0.0008629807135845
S41804,306,1,2026-06-08,24,24,0.0,val,1,0.0008899347941402
S42057,306,1,2026-06-08,48,21,0.0158171025038022,val,1,0.0008744568002426
S01613,306,1,2026-06-08,43,16,0.0103525952905957,val,2,0.0008634605119559
S04978,306,1,2026-06-08,15,23,0.0,val,2,0.0008816853470913
S06255,306,1,2026-06-08,37,19,0.0093712583318405,val,2,0.0008553534456969
S06535,306,1,2026-06-08,20,19,0.0030855862148176,val,2,0.0008755275898413
S11147,306,1,2026-06-08,49,17,0.0,val,2,0.000873807956954
S11380,306,1,2026-06-08,35,16,0.0163597896897714,val,2,0.0008687406541045
S12559,306,1,2026-06-08,57,15,0.0,val,2,0.0008525797535162
S15416,306,1,2026-06-08,50,20,0.0,val,2,0.0008655645832777
S18558,306,1,2026-06-08,53,26,0.011108652455638,val,2,0.0008593293838735
S18562,306,1,2026-06-08,34,28,0.0157293413931702,val,2,0.0008759433417818
S22943,306,1,2026-06-08,40,15,0.0,val,2,0.0006728027321456
S23006,306,1,2026-06-08,61,24,0.0,val,2,0.0008711782726199
S23008,306,1,2026-06-08,21,20,0.0,val,2,0.0008818443874378
S26047,306,1,2026-06-08,45,28,0.0,val,2,0.0008667011201756
S26861,306,1,2026-06-08,19,16,0.0,val,2,0.0007627626222435
S31945,306,1,2026-06-08,27,29,0.0,val,2,0.0008803512692957
S33029,306,1,2026-06-08,25,22,0.0,val,2,0.0008917165284246
S33286,306,1,2026-06-08,30,14,0.0036592010130906,val,2,0.0008714835660574
S33288,306,1,2026-06-08,15,18,0.0036435480974007,val,2,0.0007555844149305
S40659,306,1,2026-06-08,59,15,0.006314318383941,val,2,0.0008427486161359
S40996,306,1,2026-06-08,48,15,0.0,val,2,0.0008631989258736
S41484,306,1,2026-06-08,57,17,0.0,val,2,0.0008758708826683
S41802,306,1,2026-06-08,54,18,0.0193936427021974,val,2,0.0008295466364489
S41804,306,1,2026-06-08,22,24,0.0,val,2,0.0007569927317337
S42057,306,1,2026-06-08,50,21,0.0158171025038022,val,2,0.000877478189343
S01613,306,1,2026-06-08,49,16,0.0103525952905957,val,3,0.0008362757727939
S04978,306,1,2026-06-08,16,22,0.0,val,3,0.0008297381608742
S06255,306,1,2026-06-08,31,19,0.0093712583318405,val,3,0.0008903614682651
S06535,306,1,2026-06-08,14,19,0.0030855862148176,val,3,0.0008586491085833
S11147,306,1,2026-06-08,43,17,0.0,val,3,0.0008702291097102
S11380,306,1,2026-06-08,41,16,0.0163597896897714,val,3,0.0007000778220304
S12559,306,1,2026-06-08,51,15,0.0,val,3,0.0007464257066963
S15416,306,1,2026-06-08,57,20,0.0,val,3,0.0008702184569783
S18558,306,1,2026-06-08,59,26,0.011108652455638,val,3,0.0008755929652227
S18562,306,1,2026-06-08,40,28,0.0157293413931702,val,3,0.0008423384871981
S22943,306,1,2026-06-08,32,15,0.0,val,3,0.0008624489748903
S23006,306,1,2026-06-08,62,23,0.0,val,3,0.0008725999342295
S23008,306,1,2026-06-08,27,20,0.0,val,3,0.000889679772923
S26047,306,1,2026-06-08,51,28,0.0,val,3,0.0008632602328717
S26861,306,1,2026-06-08,25,16,0.0,val,3,0.000877980610547
S31945,306,1,2026-06-08,24,29,0.0,val,3,0.0008813898599835
S33029,306,1,2026-06-08,33,22,0.0,val,3,0.0008620520501105
S33286,306,1,2026-06-08,37,14,0.0036592010130906,val,3,0.0008435011957355
S33288,306,1,2026-06-08,21,18,0.0036435480974007,val,3,0.0008443160564069
S40659,306,1,2026-06-08,50,12,0.006314318383941,val,3,0.0006864885842227
