ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00257,20,14,2025-10-31,46,22,0.0122792453576052,train,1,0.0005965789270445
S00603,20,9,2025-10-31,24,30,0.0,train,1,0.0001874002902843
S00720,20,5,2025-10-31,44,12,0.0,train,1,0.0006269711668143
S00920,20,14,2025-10-31,54,13,0.0257126597340783,train,1,0.0004892943217065
S00927,20,11,2025-10-31,17,16,0.0,train,1,0.000280124487462
S00934,20,5,2025-10-31,57,29,0.0,train,1,0.0004456666827545
S01656,20,11,2025-10-31,51,15,0.0074005908560264,train,1,0.0004934979778147
S02050,20,9,2025-10-31,31,19,0.0,train,1,0.0001671252081499
S02095,20,14,2025-10-31,19,17,0.0,train,1,0.0005442155918584
S02144,20,11,2025-10-31,21,24,0.0,train,1,0.0008283340662307
S03138,20,14,2025-10-31,61,25,0.0,train,1,0.0006529632713932
S03139,20,14,2025-10-31,30,27,0.0,train,1,0.000609601100485
S03140,20,14,2025-10-31,47,23,0.0,train,1,0.0005249463339077
S03655,20,14,2025-10-31,35,21,0.0,train,1,0.0005972153582502
S03657,20,14,2025-10-31,48,28,0.0,train,1,0.0006186614391381
S03660,20,14,2025-10-31,26,14,0.0,train,1,0.0006714697960351
S03772,20,9,2025-10-31,59,16,0.0,train,1,0.0002623183245972
S03774,20,9,2025-10-31,32,23,0.0,train,1,0.0002048496683974
S03776,20,9,2025-10-31,47,24,0.0,train,1,0.0001476341942192
S03922,20,9,2025-10-31,56,29,0.0,train,1,0.0001127467610549
S04195,20,9,2025-10-31,43,15,0.0,train,1,0.0003071995173784
S04198,20,9,2025-10-31,24,23,0.0,train,1,0.000177012864694
S04401,20,14,2025-10-31,49,19,0.0,train,1,0.0005445944159553
S04716,20,9,2025-10-31,23,19,0.0,train,1,0.000172200025998
S04744,20,14,2025-10-31,24,25,0.0,train,1,0.0005107484544009
S04745,20,14,2025-10-31,54,17,0.0068549360366883,train,1,0.0005145033270563
S05320,20,14,2025-10-31,34,24,0.0119261872195426,train,1,0.0004408655452655
S05491,20,5,2025-10-31,28,23,0.0,train,1,0.0005753142522395
S05493,20,5,2025-10-31,51,30,0.0,train,1,0.000614668132401
S05629,20,14,2025-10-31,59,18,0.0,train,1,0.0005325041861537
S05878,20,9,2025-10-31,58,25,0.0,train,1,0.0001957054646276
S05880,20,9,2025-10-31,20,26,0.0,train,1,0.0001069142676779
S05925,20,14,2025-10-31,28,15,0.0,train,1,0.0005373676758394
S05998,20,14,2025-10-31,35,27,0.0,train,1,0.0005909715338432
S06000,20,14,2025-10-31,55,27,0.0,train,1,0.0005976788777112
S06143,20,11,2025-10-31,38,32,0.0,train,1,0.000442381542002
S06381,20,5,2025-10-31,37,23,0.0015329995897606,train,1,0.0004133559681773
S06808,20,14,2025-10-31,14,20,0.0,train,1,0.0005423645672989
S06809,20,14,2025-10-31,59,20,0.0,train,1,0.0005897419269068
S06864,20,5,2025-10-31,25,29,0.0,train,1,0.0006167347560879
S06866,20,5,2025-10-31,36,20,0.0,train,1,0.0007179253195146
S06867,20,5,2025-10-31,40,31,0.0,train,1,0.0006701841653356
S07145,20,5,2025-10-31,23,26,0.0,train,1,0.0006173232392295
S07233,20,14,2025-10-31,27,21,0.0,train,1,0.0004485470948084
S07432,20,9,2025-10-31,37,26,0.0,train,1,0.0001768771990344
S07802,20,14,2025-10-31,43,23,0.0063775182856409,train,1,0.0005801212260316
S07803,20,14,2025-10-31,39,23,0.0076229666245968,train,1,0.0004323522182266
S07919,20,5,2025-10-31,32,31,0.0103262213301918,train,1,0.0002459547768017
S08139,20,9,2025-10-31,42,25,0.0,train,1,0.0001732671349274
S08145,20,9,2025-10-31,27,15,0.0090412746923897,train,1,0.0001104473033088
S08808,20,5,2025-10-31,36,25,0.0,train,1,0.0004763618791435
S09062,20,9,2025-10-31,43,24,0.0,train,1,0.0001553239241643
S09313,20,14,2025-10-31,19,26,0.0,train,1,0.0005466723627868
S09978,20,11,2025-10-31,23,26,0.006722338995247,train,1,0.000646412834979
S09979,20,11,2025-10-31,49,30,0.0153135110152518,train,1,0.000358339490156
S10009,20,9,2025-10-31,34,31,0.0,train,1,0.0001744612415769
S10239,20,9,2025-10-31,29,14,0.0,train,1,0.0002183875184813
S10240,20,9,2025-10-31,47,28,0.0,train,1,0.0002102403848801
S10450,20,9,2025-10-31,54,19,0.0,train,1,0.0002000964508077
S10451,20,9,2025-10-31,51,21,0.0,train,1,0.0002372659928638
S10611,20,11,2025-10-31,50,31,0.0,train,1,0.000314792703949
S11426,20,11,2025-10-31,56,23,0.0204175791532756,train,1,0.0006640075072051
S11427,20,11,2025-10-31,59,24,0.0069866826612185,train,1,0.0006691653620663
S11726,20,14,2025-10-31,47,21,0.0,train,1,0.0004386556197732
S11957,20,9,2025-10-31,55,27,0.0,train,1,0.0002039940330158
S11959,20,9,2025-10-31,51,17,0.0,train,1,0.0001937397514895
S11993,20,11,2025-10-31,34,32,0.0,train,1,0.0004630449537923
S12043,20,5,2025-10-31,42,30,0.0,train,1,0.0004592359511586
S12199,20,11,2025-10-31,61,21,0.0,train,1,0.0008513314674921
S12614,20,11,2025-10-31,20,22,0.0,train,1,0.0007384283494618
S12618,20,11,2025-10-31,50,18,0.0,train,1,0.0007835700773868
S12656,20,9,2025-10-31,38,25,0.0,train,1,0.0001641082763419
S12778,20,9,2025-10-31,45,12,0.0,train,1,0.0002839550000876
S12831,20,5,2025-10-31,20,29,0.0,train,1,0.0003253288354359
S12906,20,11,2025-10-31,59,29,0.0,train,1,0.0004661848839635
