ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00161,37,11,2025-11-19,31,18,0.0,val,1,0.0007887649363935
S00239,37,9,2025-11-19,60,26,0.0024128556170501,val,1,0.0005912611990703
S00242,37,9,2025-11-19,22,25,0.0,val,1,0.0006245112957667
S00305,37,14,2025-11-19,39,28,0.0065512832342512,val,1,0.0007215517158942
S00365,37,3,2025-11-19,52,14,0.0,val,1,0.0007112926042481
S00372,37,2,2025-11-19,29,19,0.0,val,1,0.000718364466441
S00952,37,11,2025-11-19,40,26,0.0,val,1,0.0007603932851562
S01094,37,22,2025-11-19,23,18,0.0,val,1,0.0007824609617072
S01277,37,4,2025-11-19,34,18,0.0,val,1,0.0007415312478765
S01447,37,21,2025-11-19,39,17,0.0,val,1,0.0006749788780969
S01749,37,21,2025-11-19,56,30,0.0,val,1,0.0006035857307356
S01813,37,6,2025-11-19,53,21,0.0,val,1,0.0007718474823892
S01909,37,6,2025-11-19,52,24,0.0,val,1,0.0007846601203044
S02176,37,14,2025-11-19,31,28,0.0,val,1,0.000739632747062
S02445,37,5,2025-11-19,30,28,0.0,val,1,0.0003928048764504
S02514,37,4,2025-11-19,49,31,0.0,val,1,0.0006311671603791
S02802,37,4,2025-11-19,53,14,0.0,val,1,0.0006895489499647
S02841,37,14,2025-11-19,33,21,0.0,val,1,0.0007274373204495
S02860,37,15,2025-11-19,41,29,0.0,val,1,0.0007025624834142
S02864,37,5,2025-11-19,26,20,0.0,val,1,0.0004280110204317
S02865,37,5,2025-11-19,19,22,0.0,val,1,0.0004504095479186
S03030,37,6,2025-11-19,28,16,0.0,val,1,0.0007331616743397
S03132,37,24,2025-11-19,50,12,0.0,val,1,0.0005126254171222
S03204,37,2,2025-11-19,56,16,0.0,val,1,0.0007663489326087
S03331,37,22,2025-11-19,24,17,0.0,val,1,0.0007877291435459
S03332,37,15,2025-11-19,37,29,0.0,val,1,0.000688704295903
S03784,37,22,2025-11-19,34,22,0.0,val,1,0.0007584561435181
S03931,37,5,2025-11-19,27,19,0.0,val,1,0.0004362546867732
S04233,37,5,2025-11-19,48,30,0.0,val,1,0.0004053084329268
S04445,37,2,2025-11-19,46,19,0.0,val,1,0.000778186599427
S04488,37,24,2025-11-19,56,22,0.0,val,1,0.0007784851090436
S04603,37,9,2025-11-19,51,29,0.0,val,1,0.0005653989542331
S04606,37,2,2025-11-19,46,17,0.0,val,1,0.0007836697998858
S04627,37,24,2025-11-19,21,18,0.0,val,1,0.0008041031181192
S05102,37,21,2025-11-19,28,21,0.0,val,1,0.0007022932088712
S05302,37,5,2025-11-19,46,26,0.0,val,1,0.0004329871015634
S05306,37,5,2025-11-19,22,28,0.0,val,1,0.0004111521497342
S05447,37,11,2025-11-19,22,24,0.0119467051268843,val,1,0.0008116735359731
S05448,37,11,2025-11-19,30,28,0.0017210154337339,val,1,0.0007765788457947
S05558,37,4,2025-11-19,41,11,0.0,val,1,0.0005582528066289
S05711,37,4,2025-11-19,17,24,0.0052813346793475,val,1,0.0007287621296881
S05923,37,6,2025-11-19,27,12,0.0,val,1,0.0003182026356238
S06089,37,22,2025-11-19,54,23,0.0,val,1,0.0007113236045637
S06090,37,21,2025-11-19,42,22,0.0,val,1,0.0007038796078811
