ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S03537,268,1,2026-06-04,59,16,0.0,val,1,0.0001493004810444
S03550,268,1,2026-06-04,46,25,0.0,val,1,0.0001130912659147
S03943,268,1,2026-06-04,63,22,0.0,val,1,0.0002265171418545
S05900,268,1,2026-06-04,42,31,0.0,val,1,0.0004743436106663
S06594,268,1,2026-06-04,50,14,0.0,val,1,0.000172819928145
S07976,268,1,2026-06-04,32,30,0.0082829191873739,val,1,0.0002840746496731
S08995,268,1,2026-06-04,26,15,0.0,val,1,0.000104084406124
S08996,268,1,2026-06-04,27,21,0.0,val,1,9.848708306012206e-05
S10545,268,1,2026-06-04,50,23,0.0,val,1,9.91247182996364e-05
S15709,268,1,2026-06-04,58,28,0.0,val,1,0.0001455220776819
S17199,268,1,2026-06-04,61,20,0.0031526731115678,val,1,0.0001349193864932
S19643,268,1,2026-06-04,46,27,0.0,val,1,0.0001335150476966
S21618,268,1,2026-06-04,54,27,0.0,val,1,0.0001267172223245
S22000,268,1,2026-06-04,59,17,0.0,val,1,0.0001308264693963
S24512,268,1,2026-06-04,38,27,0.0,val,1,0.0001279054168298
S35349,268,1,2026-06-04,32,12,0.0,val,1,0.0002625118322588
S41089,268,1,2026-06-04,42,15,0.0,val,1,9.979070617010636e-05
S03537,268,1,2026-06-04,57,16,0.0,val,2,0.0001412243065117
S03550,268,1,2026-06-04,48,25,0.0,val,2,0.00011393773583
S03943,268,1,2026-06-04,61,22,0.0,val,2,0.0001700894945634
S05900,268,1,2026-06-04,44,31,0.0,val,2,0.0004275081866223
S06594,268,1,2026-06-04,48,14,0.0,val,2,0.0002136431193567
S07976,268,1,2026-06-04,30,30,0.0082829191873739,val,2,0.0001565976249887
S08995,268,1,2026-06-04,28,15,0.0,val,2,0.000106042320126
S08996,268,1,2026-06-04,29,21,0.0,val,2,0.0001011085557877
S10545,268,1,2026-06-04,52,23,0.0,val,2,0.0001069883177053
S15709,268,1,2026-06-04,56,28,0.0,val,2,0.0001529034533646
S17199,268,1,2026-06-04,59,20,0.0031526731115678,val,2,0.0001055596340684
S19643,268,1,2026-06-04,48,27,0.0,val,2,0.0001623261802107
S21618,268,1,2026-06-04,56,27,0.0,val,2,0.0001495664782619
S22000,268,1,2026-06-04,61,17,0.0,val,2,0.00013315099357
S24512,268,1,2026-06-04,40,27,0.0,val,2,0.0001259453267505
S35349,268,1,2026-06-04,28,13,0.0,val,2,0.0002665668181899
S41089,268,1,2026-06-04,44,15,0.0,val,2,8.957388664014796e-05
S03537,268,1,2026-06-04,54,15,0.0,val,3,0.0002081465573809
S03550,268,1,2026-06-04,42,25,0.0,val,3,0.0001192118926623
S03943,268,1,2026-06-04,64,21,0.0,val,3,0.0002290205687246
S05900,268,1,2026-06-04,38,31,0.0,val,3,0.000323586228743
S06594,268,1,2026-06-04,54,14,0.0,val,3,0.0002534040407376
S07976,268,1,2026-06-04,36,30,0.0082829191873739,val,3,0.0001446464483848
S08995,268,1,2026-06-04,22,15,0.0,val,3,0.0001012858760963
S08996,268,1,2026-06-04,23,21,0.0,val,3,0.0001193180296057
S10545,268,1,2026-06-04,46,23,0.0,val,3,0.0001088993299551
S15709,268,1,2026-06-04,58,27,0.0,val,3,0.0001228556999846
S17199,268,1,2026-06-04,65,20,0.0031526731115678,val,3,0.0003102223968905
S19643,268,1,2026-06-04,42,27,0.0,val,3,0.0001891781272672
S21618,268,1,2026-06-04,50,27,0.0,val,3,0.0001284800383426
S22000,268,1,2026-06-04,55,17,0.0,val,3,0.0001145896929714
S24512,268,1,2026-06-04,34,27,0.0,val,3,0.0001080951167822
