ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S01096,151,1,2026-05-31,33,16,0.0,val,1,0.0006897848251192
S04188,151,1,2026-05-31,46,30,0.0,val,1,0.0006482006106043
S05178,151,1,2026-05-31,35,28,0.0,val,1,0.0006425952851994
S07426,151,1,2026-05-31,28,26,0.0044403941854959,val,1,0.0006477934354612
S15372,151,1,2026-05-31,18,28,0.0016939505175581,val,1,0.0004687051577231
S16556,151,1,2026-05-31,31,18,0.0,val,1,0.0006464900577557
S19243,151,1,2026-05-31,43,12,0.005263826812684,val,1,0.0006792610929998
S20303,151,1,2026-05-31,26,27,0.0114518767713541,val,1,0.0006600188428522
S24265,151,1,2026-05-31,43,18,0.0,val,1,0.000641297246564
S27747,151,1,2026-05-31,52,17,0.0,val,1,0.0006375167399491
S27748,151,1,2026-05-31,52,24,0.0,val,1,0.0006763431782751
S29079,151,1,2026-05-31,63,26,0.0,val,1,0.0004547036094613
S29910,151,1,2026-05-31,13,22,0.0,val,1,0.0006747300037763
S30302,151,1,2026-05-31,24,26,0.0,val,1,0.0006821829262585
S32503,151,1,2026-05-31,38,13,0.0,val,1,0.0007236453964285
S32504,151,1,2026-05-31,41,22,0.0,val,1,0.0007029203729224
S32867,151,1,2026-05-31,38,30,0.0,val,1,0.0006504670977247
S36570,151,1,2026-05-31,42,30,0.0,val,1,0.0006567525907151
S39137,151,1,2026-05-31,50,16,0.0,val,1,0.0006744509727318
S01096,151,1,2026-05-31,32,16,0.0,val,2,0.0006750383169197
S04188,151,1,2026-05-31,45,30,0.0,val,2,0.0006504614986727
S05178,151,1,2026-05-31,34,28,0.0,val,2,0.0006563539213123
S07426,151,1,2026-05-31,27,26,0.0044403941854959,val,2,0.0006661063807656
S15372,151,1,2026-05-31,19,28,0.0016939505175581,val,2,0.0004789206165205
S16556,151,1,2026-05-31,30,18,0.0,val,2,0.0006382451002776
S19243,151,1,2026-05-31,42,12,0.005263826812684,val,2,0.0006449795713542
S20303,151,1,2026-05-31,27,27,0.0114518767713541,val,2,0.0006871724093058
S24265,151,1,2026-05-31,42,18,0.0,val,2,0.0006386556584702
S27747,151,1,2026-05-31,53,17,0.0,val,2,0.0006684657683943
S27748,151,1,2026-05-31,50,24,0.0,val,2,0.0006811037665284
S29079,151,1,2026-05-31,62,27,0.0,val,2,0.0004381366330252
S29910,151,1,2026-05-31,13,23,0.0,val,2,0.0006708833899394
S30302,151,1,2026-05-31,22,26,0.0,val,2,0.0006837652907099
S32503,151,1,2026-05-31,39,13,0.0,val,2,0.0006787654809993
S32504,151,1,2026-05-31,40,22,0.0,val,2,0.0006642275110557
S32867,151,1,2026-05-31,37,30,0.0,val,2,0.0006639953935207
S36570,151,1,2026-05-31,41,30,0.0,val,2,0.0006079952851473
S39137,151,1,2026-05-31,49,16,0.0,val,2,0.0006664074776962
S01096,151,1,2026-05-31,35,16,0.0,val,3,0.000675599260137
S04188,151,1,2026-05-31,49,30,0.0,val,3,0.0006716290265938
S05178,151,1,2026-05-31,37,28,0.0,val,3,0.0006218358963906
S07426,151,1,2026-05-31,30,26,0.0044403941854959,val,3,0.0006404029666451
S15372,151,1,2026-05-31,16,26,0.0016939505175581,val,3,0.0004642824269971
S16556,151,1,2026-05-31,33,18,0.0,val,3,0.0006580220869333
S19243,151,1,2026-05-31,47,12,0.005263826812684,val,3,0.0006919854666897
S20303,151,1,2026-05-31,24,27,0.0114518767713541,val,3,0.0006223309019608
S24265,151,1,2026-05-31,45,18,0.0,val,3,0.0006918864084165
S27747,151,1,2026-05-31,50,17,0.0,val,3,0.0006601278645511
S27748,151,1,2026-05-31,54,24,0.0,val,3,0.0006752348437422
S29079,151,1,2026-05-31,59,15,0.0,val,3,0.0005503854725964
S29910,151,1,2026-05-31,15,22,0.0,val,3,0.0007213625645368
S30302,151,1,2026-05-31,26,26,0.0,val,3,0.0006068980187649
S32503,151,1,2026-05-31,36,13,0.0,val,3,0.0006696850591464
S32504,151,1,2026-05-31,43,22,0.0,val,3,0.0006978547719266
S32867,151,1,2026-05-31,40,30,0.0,val,3,0.0006736161137502
S36570,151,1,2026-05-31,44,30,0.0,val,3,0.000660912007273
S39137,151,1,2026-05-31,52,16,0.0,val,3,0.0006697112863731
S01096,151,1,2026-05-31,34,16,0.0,val,4,0.0006597456169888
S04188,151,1,2026-05-31,47,30,0.0,val,4,0.0006514868769867
S05178,151,1,2026-05-31,36,28,0.0,val,4,0.0006430381693168
S07426,151,1,2026-05-31,29,26,0.0044403941854959,val,4,0.0006096109620065
S15372,151,1,2026-05-31,17,27,0.0016939505175581,val,4,0.0004678503383923
S16556,151,1,2026-05-31,32,18,0.0,val,4,0.0006438430420719
S19243,151,1,2026-05-31,46,12,0.005263826812684,val,4,0.0006684810470933
S20303,151,1,2026-05-31,25,27,0.0114518767713541,val,4,0.0006319061147733
S24265,151,1,2026-05-31,44,18,0.0,val,4,0.0006758496428481
S27747,151,1,2026-05-31,51,17,0.0,val,4,0.0006662802608138
S27748,151,1,2026-05-31,53,24,0.0,val,4,0.0006291203700321
S29079,151,1,2026-05-31,60,15,0.0,val,4,0.0004721641052169
S29910,151,1,2026-05-31,14,22,0.0,val,4,0.0007132158744926
S30302,151,1,2026-05-31,25,26,0.0,val,4,0.0006389089496102
S32503,151,1,2026-05-31,37,13,0.0,val,4,0.0006969065676501
S32504,151,1,2026-05-31,42,22,0.0,val,4,0.0006372627396674
S32867,151,1,2026-05-31,39,30,0.0,val,4,0.000644797088337
S36570,151,1,2026-05-31,43,30,0.0,val,4,0.0006473207634513
S39137,151,1,2026-05-31,51,16,0.0,val,4,0.000676203983487
S08030,151,2,2026-05-31,60,24,0.0210079889535457,val,1,0.0008522334567239
S08951,151,2,2026-05-31,27,14,0.0,val,1,0.0008569345089884
S09531,151,2,2026-05-31,59,16,0.0,val,1,0.0008059041673351
S15807,151,2,2026-05-31,20,29,0.0,val,1,0.0005137127590586
S17619,151,2,2026-05-31,50,26,0.0183681499888038,val,1,0.0008436215901911
S18256,151,2,2026-05-31,49,19,0.0,val,1,0.0008580526054463
S19119,151,2,2026-05-31,60,15,0.0,val,1,0.0005277970473136
S26143,151,2,2026-05-31,19,18,0.0,val,1,0.0008621816597141
S39136,151,2,2026-05-31,41,31,0.0,val,1,0.0008036002653233
S42777,151,2,2026-05-31,26,18,0.0,val,1,0.0008618976572424
S08030,151,2,2026-05-31,58,24,0.0210079889535457,val,2,0.0008508779240254
S08951,151,2,2026-05-31,25,14,0.0,val,2,0.0008346901968307
S09531,151,2,2026-05-31,57,16,0.0,val,2,0.0008103479552729
S15807,151,2,2026-05-31,22,29,0.0,val,2,0.0005565479806931
S17619,151,2,2026-05-31,48,26,0.0183681499888038,val,2,0.00085547717562
S18256,151,2,2026-05-31,51,19,0.0,val,2,0.0008704160459793
S19119,151,2,2026-05-31,62,27,0.0,val,2,0.0004941988033604
S26143,151,2,2026-05-31,17,18,0.0,val,2,0.0008595311243976
S39136,151,2,2026-05-31,43,31,0.0,val,2,0.0008084502869706
S42777,151,2,2026-05-31,24,18,0.0,val,2,0.0008697609870991
S08030,151,2,2026-05-31,64,24,0.0210079889535457,val,3,0.000809714055854
S08951,151,2,2026-05-31,31,14,0.0,val,3,0.0008626206768778
S09531,151,2,2026-05-31,57,15,0.0,val,3,0.0007977868762662
S15807,151,2,2026-05-31,15,26,0.0,val,3,0.0005366577072607
S17619,151,2,2026-05-31,54,26,0.0183681499888038,val,3,0.0008536403868724
S18256,151,2,2026-05-31,45,19,0.0,val,3,0.0008574893981992
S19119,151,2,2026-05-31,58,14,0.0,val,3,0.0005819106701263
S26143,151,2,2026-05-31,23,18,0.0,val,3,0.0008655690587278
S39136,151,2,2026-05-31,37,31,0.0,val,3,0.0007913883806761
S42777,151,2,2026-05-31,30,18,0.0,val,3,0.0008601418143138
S08030,151,2,2026-05-31,62,24,0.0210079889535457,val,4,0.0008629088325083
S08951,151,2,2026-05-31,29,14,0.0,val,4,0.0008662067637454
S09531,151,2,2026-05-31,61,16,0.0,val,4,0.0007717466327678
S15807,151,2,2026-05-31,18,28,0.0,val,4,0.0005230020427462
S17619,151,2,2026-05-31,52,26,0.0183681499888038,val,4,0.000866429667995
S18256,151,2,2026-05-31,47,19,0.0,val,4,0.0008561029851614
S19119,151,2,2026-05-31,59,15,0.0,val,4,0.000554608329534
S26143,151,2,2026-05-31,21,18,0.0,val,4,0.0008716368725677
S39136,151,2,2026-05-31,39,31,0.0,val,4,0.0008058144039648
S42777,151,2,2026-05-31,28,18,0.0,val,4,0.000864531587061
S00182,151,3,2026-05-31,56,29,0.0,val,1,0.0007259023002083
S01719,151,3,2026-05-31,22,26,0.0,val,1,0.000570054399683
S02379,151,3,2026-05-31,16,26,0.0,val,1,0.0006824513718161
S09098,151,3,2026-05-31,37,25,0.0,val,1,0.0007519988559318
S09102,151,3,2026-05-31,46,27,0.0,val,1,0.0007846591694173
S11213,151,3,2026-05-31,30,30,0.0160420903134179,val,1,0.0006416322576284
S17632,151,3,2026-05-31,56,27,0.0153874137457284,val,1,0.0007497346533113
S18206,151,3,2026-05-31,21,25,0.0,val,1,0.0005564080464215
S19074,151,3,2026-05-31,45,16,0.0076490621708913,val,1,0.0008023806191188
S22406,151,3,2026-05-31,32,28,0.0,val,1,0.00063099229353
S22769,151,3,2026-05-31,28,16,0.0063693451236703,val,1,0.000746263006558
S25312,151,3,2026-05-31,50,21,0.0,val,1,0.0007914661788201
S27466,151,3,2026-05-31,53,30,0.0,val,1,0.0005634513532162
S31135,151,3,2026-05-31,37,29,0.0,val,1,0.0007926722424418
S32429,151,3,2026-05-31,21,27,0.0,val,1,0.0006183120674697
S37992,151,3,2026-05-31,48,13,0.0055446317756488,val,1,0.0007967364148654
S37996,151,3,2026-05-31,49,13,0.0139975553565292,val,1,0.0007960554353831
S39140,151,3,2026-05-31,37,27,0.0,val,1,0.0006273557093688
S00182,151,3,2026-05-31,49,30,0.0,val,2,0.0007786480675131
S01719,151,3,2026-05-31,20,26,0.0,val,2,0.0006616629819527
S02379,151,3,2026-05-31,15,26,0.0,val,2,0.0006286647960866
S09098,151,3,2026-05-31,39,25,0.0,val,2,0.0007835933623463
S09102,151,3,2026-05-31,49,27,0.0,val,2,0.0007947611414794
S11213,151,3,2026-05-31,28,30,0.0160420903134179,val,2,0.0005991066559386
S17632,151,3,2026-05-31,58,27,0.0153874137457284,val,2,0.0007727518069943
S18206,151,3,2026-05-31,23,25,0.0,val,2,0.0007909926420485
S19074,151,3,2026-05-31,43,16,0.0076490621708913,val,2,0.0007981794754782
S22406,151,3,2026-05-31,30,28,0.0,val,2,0.0006354821200027
S22769,151,3,2026-05-31,26,16,0.0063693451236703,val,2,0.0008022753984692
S25312,151,3,2026-05-31,52,21,0.0,val,2,0.000801207710029
S27466,151,3,2026-05-31,49,31,0.0,val,2,0.0006845209530752
S31135,151,3,2026-05-31,39,29,0.0,val,2,0.0006179792682494
S32429,151,3,2026-05-31,24,27,0.0,val,2,0.0005807359958397
S37992,151,3,2026-05-31,50,13,0.0055446317756488,val,2,0.0007717548963014
S37996,151,3,2026-05-31,51,13,0.0139975553565292,val,2,0.0007781599412426
S39140,151,3,2026-05-31,39,27,0.0,val,2,0.0007801166877489
S00182,151,3,2026-05-31,51,29,0.0,val,3,0.0007862633485779
S01719,151,3,2026-05-31,26,26,0.0,val,3,0.0006261796920525
S02379,151,3,2026-05-31,13,19,0.0,val,3,0.000590220013053
S09098,151,3,2026-05-31,33,25,0.0,val,3,0.0007914414981267
S09102,151,3,2026-05-31,41,27,0.0,val,3,0.0007911634017031
S11213,151,3,2026-05-31,35,30,0.0160420903134179,val,3,0.0008027131925755
S17632,151,3,2026-05-31,51,27,0.0153874137457284,val,3,0.0007718087869052
S18206,151,3,2026-05-31,17,25,0.0,val,3,0.000801472371329
S19074,151,3,2026-05-31,49,16,0.0076490621708913,val,3,0.0007999815362822
S22406,151,3,2026-05-31,36,28,0.0,val,3,0.0006082908358912
S22769,151,3,2026-05-31,32,16,0.0063693451236703,val,3,0.0008037043800637
S25312,151,3,2026-05-31,46,21,0.0,val,3,0.0008102729709829
S27466,151,3,2026-05-31,59,28,0.0,val,3,0.0006074029607154
S31135,151,3,2026-05-31,32,29,0.0,val,3,0.0006390033628471
S32429,151,3,2026-05-31,17,26,0.0,val,3,0.0006086176764855
S37992,151,3,2026-05-31,44,13,0.0055446317756488,val,3,0.0007932979339731
S37996,151,3,2026-05-31,45,13,0.0139975553565292,val,3,0.0008022211629773
S39140,151,3,2026-05-31,33,27,0.0,val,3,0.0006426758947682
S00182,151,3,2026-05-31,53,29,0.0,val,4,0.0007763995130074
S01719,151,3,2026-05-31,24,26,0.0,val,4,0.0007910592179482
S02379,151,3,2026-05-31,14,25,0.0,val,4,0.0006232586884842
S09098,151,3,2026-05-31,35,25,0.0,val,4,0.0007835798246671
S09102,151,3,2026-05-31,43,27,0.0,val,4,0.0007928121981139
S11213,151,3,2026-05-31,33,30,0.0160420903134179,val,4,0.0006566772471096
S17632,151,3,2026-05-31,54,27,0.0153874137457284,val,4,0.0007927410218911
S18206,151,3,2026-05-31,19,25,0.0,val,4,0.0005663583312892
S19074,151,3,2026-05-31,47,16,0.0076490621708913,val,4,0.0007929471978893
S22406,151,3,2026-05-31,34,28,0.0,val,4,0.0008072831589828
S22769,151,3,2026-05-31,30,16,0.0063693451236703,val,4,0.0008109160512979
S25312,151,3,2026-05-31,48,21,0.0,val,4,0.0007640964362515
S27466,151,3,2026-05-31,57,29,0.0,val,4,0.00068516561228
S31135,151,3,2026-05-31,35,29,0.0,val,4,0.0006229665802725
S32429,151,3,2026-05-31,19,27,0.0,val,4,0.000613235396021
S37992,151,3,2026-05-31,46,13,0.0055446317756488,val,4,0.0008168347241064
S37996,151,3,2026-05-31,47,13,0.0139975553565292,val,4,0.0008070730060659
S39140,151,3,2026-05-31,35,27,0.0,val,4,0.0007901164672888
S00768,151,4,2026-05-31,45,17,0.0,val,1,0.0007045686927655
S03756,151,4,2026-05-31,28,13,0.0068889997782213,val,1,0.000698153154789
S04185,151,4,2026-05-31,38,22,0.0,val,1,0.000740361136929
S06147,151,4,2026-05-31,25,30,0.0,val,1,0.0005904136363219
S11031,151,4,2026-05-31,30,28,0.008599400385691,val,1,0.0006939366410759
S14077,151,4,2026-05-31,27,14,0.0025975315610537,val,1,0.000739267757274
S14200,151,4,2026-05-31,21,20,0.0,val,1,0.0007317378302434
S19003,151,4,2026-05-31,49,20,0.0,val,1,0.0006648125820821
S19432,151,4,2026-05-31,60,15,0.0,val,1,0.0005579810049778
S20307,151,4,2026-05-31,62,24,0.0,val,1,0.0006962261072412
S22105,151,4,2026-05-31,20,27,0.0269391294921133,val,1,0.0006957657394093
S22775,151,4,2026-05-31,40,14,0.0015721479906873,val,1,0.0007341679091645
S29050,151,4,2026-05-31,14,22,0.0,val,1,0.0006694072083521
S29603,151,4,2026-05-31,46,22,0.0,val,1,0.0006857977309425
