ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00093,61,19,2025-12-02,23,28,0.0,test,1,0.0008283949127761
S00095,61,19,2025-12-02,42,24,0.0,test,1,0.0007613843666279
S00222,61,22,2025-12-02,41,28,0.0,test,1,0.0007274085750044
S00224,61,10,2025-12-02,61,23,0.0191383874849578,test,1,0.0008019138599914
S00225,61,10,2025-12-02,56,15,0.0024036485159767,test,1,0.0007709504759706
S00298,61,9,2025-12-02,17,24,0.0,test,1,0.0008411542729018
S00508,61,4,2025-12-02,46,28,0.0021780477329897,test,1,0.0008341059426174
S00509,61,10,2025-12-02,62,19,0.0,test,1,0.0007870940066562
S00511,61,16,2025-12-02,56,17,0.0,test,1,0.0007572977859678
S01395,61,4,2025-12-02,24,24,0.008649118990646,test,1,0.0008536938256857
S01406,61,10,2025-12-02,40,17,0.0103084230394292,test,1,0.0008578156844129
S01463,61,7,2025-12-02,22,27,0.0,test,1,0.0007754952436796
S01464,61,3,2025-12-02,16,21,0.0,test,1,0.0008296159866301
S01465,61,25,2025-12-02,62,17,0.0,test,1,0.0008125238014198
S01467,61,7,2025-12-02,17,23,0.0,test,1,0.0008006681405783
S01551,61,9,2025-12-02,33,24,0.0071289435106532,test,1,0.0006115435514395
S01554,61,9,2025-12-02,49,23,0.0087724717365787,test,1,0.0008362178545209
S01559,61,8,2025-12-02,60,22,0.0,test,1,0.000827221025204
S01943,61,11,2025-12-02,52,22,0.0,test,1,0.0008283311062694
S01944,61,21,2025-12-02,32,30,0.0,test,1,0.0008166413925355
S01978,61,16,2025-12-02,21,21,0.0,test,1,0.0008056261128116
S02362,61,25,2025-12-02,50,21,0.0,test,1,0.0008215914127255
S02492,61,7,2025-12-02,49,27,0.0,test,1,0.0007750040850524
S02638,61,19,2025-12-02,52,16,0.0,test,1,0.0008142734481727
S02644,61,15,2025-12-02,21,22,0.0,test,1,0.0008400916114562
S02645,61,20,2025-12-02,53,26,0.0,test,1,0.0007304219176274
S02684,61,20,2025-12-02,50,30,0.0,test,1,0.0007435450794251
S02685,61,14,2025-12-02,23,28,0.0,test,1,0.000815253507454
S03075,61,19,2025-12-02,43,26,0.0,test,1,0.0007817103160522
S03076,61,11,2025-12-02,42,12,0.0015348743842744,test,1,0.0008162828559184
S03185,61,21,2025-12-02,28,20,0.0,test,1,0.0008141826195474
S03316,61,10,2025-12-02,29,18,0.0,test,1,0.0008706421185774
S03322,61,22,2025-12-02,33,25,0.0028712722566928,test,1,0.0006881733053463
S03617,61,14,2025-12-02,60,28,0.0,test,1,0.0007926360726669
S03653,61,14,2025-12-02,57,15,0.0,test,1,0.0008287355369095
S04316,61,19,2025-12-02,21,24,0.0,test,1,0.0008287547104226
S04319,61,14,2025-12-02,45,14,0.0,test,1,0.0008315601601963
S04423,61,21,2025-12-02,31,18,0.0,test,1,0.000813611749325
S04562,61,25,2025-12-02,32,14,0.0,test,1,0.0008415384776645
S04911,61,2,2025-12-02,21,15,0.0,test,1,0.0007961892963105
S04935,61,8,2025-12-02,27,27,0.0,test,1,0.0008248671770981
S05148,61,14,2025-12-02,17,20,0.0,test,1,0.0008071240904536
S05170,61,11,2025-12-02,23,16,0.0,test,1,0.0008323726056578
S05199,61,23,2025-12-02,43,30,0.0,test,1,0.0006940680880711
S05842,61,4,2025-12-02,28,28,0.0,test,1,0.0008414182476597
S06235,61,8,2025-12-02,36,21,0.0015472888199821,test,1,0.0008320643567465
S06241,61,8,2025-12-02,36,27,0.0075675214768391,test,1,0.0008278512189775
S06658,61,16,2025-12-02,16,24,0.0075169092647041,test,1,0.0007843113362719
S06659,61,16,2025-12-02,46,21,0.0060262694421456,test,1,0.0007718338425334
S06668,61,22,2025-12-02,34,24,0.0,test,1,0.0006465028847439
S06673,61,21,2025-12-02,45,18,0.0,test,1,0.0007994532864336
S06697,61,4,2025-12-02,30,21,0.0,test,1,0.0008361524909666
S06708,61,10,2025-12-02,40,14,0.0,test,1,0.0008150964125649
S06717,61,16,2025-12-02,24,29,0.0,test,1,0.0007295358251562
