ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S01454,228,1,2026-05-31,20,15,0.0088860281957071,val,1,0.0004760811970954
S02702,228,1,2026-05-31,55,23,0.0,val,1,0.0004451540050755
S03336,228,1,2026-05-31,21,17,0.0,val,1,0.0004414332948544
S04709,228,1,2026-05-31,57,25,0.0,val,1,0.0004154181364756
S05885,228,1,2026-05-31,31,30,0.0,val,1,0.0004079237383806
S05888,228,1,2026-05-31,31,28,0.0,val,1,0.0004097786993592
S06186,228,1,2026-05-31,42,14,0.0030396995773777,val,1,0.0004398953830176
S10603,228,1,2026-05-31,29,12,0.0,val,1,0.0003210191763281
S11877,228,1,2026-05-31,46,14,0.0,val,1,0.0004476743031057
S12784,228,1,2026-05-31,43,30,0.0,val,1,0.0004036061585669
S12785,228,1,2026-05-31,33,19,0.0,val,1,0.0004766923895767
S13754,228,1,2026-05-31,43,24,0.0092895955995247,val,1,0.0004300860600947
S14966,228,1,2026-05-31,44,18,0.0,val,1,0.0004441695927105
S16123,228,1,2026-05-31,38,14,0.0,val,1,0.0004489255186637
S16221,228,1,2026-05-31,58,22,0.0,val,1,0.0004993397297345
S16659,228,1,2026-05-31,25,22,0.0,val,1,0.0004089454034582
S19917,228,1,2026-05-31,50,14,0.0,val,1,0.0004559337366446
S21258,228,1,2026-05-31,47,28,0.0173404858476165,val,1,0.0003832390915607
S22110,228,1,2026-05-31,50,23,0.0,val,1,0.0004477260483294
S23718,228,1,2026-05-31,20,20,0.0,val,1,0.0004075696381628
S23744,228,1,2026-05-31,38,32,0.0,val,1,0.000385156000664
S24722,228,1,2026-05-31,51,24,0.0,val,1,0.0004315352940139
S24727,228,1,2026-05-31,41,17,0.0063043064628654,val,1,0.0004671875996722
S25572,228,1,2026-05-31,62,22,0.0,val,1,0.0005031456780901
S25574,228,1,2026-05-31,51,21,0.0,val,1,0.0004800763392492
S26807,228,1,2026-05-31,28,15,0.0048519283242298,val,1,0.0004307461418604
S29707,228,1,2026-05-31,41,15,0.0,val,1,0.0004195513624451
S29927,228,1,2026-05-31,55,15,0.0,val,1,0.0004508662105074
S37233,228,1,2026-05-31,51,15,0.0,val,1,0.0004090573862443
S40264,228,1,2026-05-31,33,17,0.0038270806382061,val,1,0.00043427621682
S41150,228,1,2026-05-31,37,25,0.0,val,1,0.0004118055530192
S01454,228,1,2026-05-31,21,15,0.0088860281957071,val,2,0.0004482024702589
S02702,228,1,2026-05-31,56,23,0.0,val,2,0.0004490313008697
S03336,228,1,2026-05-31,22,17,0.0,val,2,0.0004164794522637
S04709,228,1,2026-05-31,58,25,0.0,val,2,0.0004421000092611
S05885,228,1,2026-05-31,30,30,0.0,val,2,0.0004115592624521
S05888,228,1,2026-05-31,30,28,0.0,val,2,0.0003815039455432
S06186,228,1,2026-05-31,41,14,0.0030396995773777,val,2,0.0004326762322241
S10603,228,1,2026-05-31,24,13,0.0,val,2,0.0003258370579055
S11877,228,1,2026-05-31,45,14,0.0,val,2,0.0004343023623583
S12784,228,1,2026-05-31,42,30,0.0,val,2,0.0003570783821673
S12785,228,1,2026-05-31,34,19,0.0,val,2,0.0004442856103888
S13754,228,1,2026-05-31,42,24,0.0092895955995247,val,2,0.0004177024006093
S14966,228,1,2026-05-31,43,18,0.0,val,2,0.0004734850813511
S16123,228,1,2026-05-31,37,14,0.0,val,2,0.0004470745786839
S16221,228,1,2026-05-31,57,22,0.0,val,2,0.0004484839263517
S16659,228,1,2026-05-31,24,22,0.0,val,2,0.0004651665020652
S19917,228,1,2026-05-31,49,14,0.0,val,2,0.0004566208025177
S21258,228,1,2026-05-31,46,28,0.0173404858476165,val,2,0.000365112497406
S22110,228,1,2026-05-31,52,23,0.0,val,2,0.0003909241839823
S23718,228,1,2026-05-31,19,20,0.0,val,2,0.0003836806433911
S23744,228,1,2026-05-31,35,11,0.0,val,2,0.0003537663101861
S24722,228,1,2026-05-31,50,24,0.0,val,2,0.0004229201146541
S24727,228,1,2026-05-31,42,17,0.0063043064628654,val,2,0.0004560522034185
S25572,228,1,2026-05-31,61,22,0.0,val,2,0.0004744056254706
S25574,228,1,2026-05-31,53,21,0.0,val,2,0.0004762435436239
