ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00176,78,22,2025-12-11,47,27,0.0,test,1,0.0006436493850974
S00179,78,19,2025-12-11,49,26,0.0043735177778657,test,1,0.0008634772669484
S00184,78,25,2025-12-11,25,15,0.0,test,1,0.0007817056980034
S00190,78,11,2025-12-11,25,22,0.0,test,1,0.0006900086489112
S00195,78,16,2025-12-11,55,28,0.0044657097288676,test,1,0.0007247703208404
S00196,78,3,2025-12-11,19,16,0.0021767599125792,test,1,0.0004798411141571
S00197,78,3,2025-12-11,38,29,0.002389503492906,test,1,0.0004032688311508
S00198,78,3,2025-12-11,19,22,0.0,test,1,0.0004773166673438
S00209,78,14,2025-12-11,59,17,0.0047990807394639,test,1,0.000327205854871
S00765,78,9,2025-12-11,21,23,0.0,test,1,0.0006482156378932
S00766,78,16,2025-12-11,23,24,0.0,test,1,0.0007091193088298
S00775,78,14,2025-12-11,35,16,0.0,test,1,0.0003498294692983
S01097,78,24,2025-12-11,17,23,0.0,test,1,0.0008130076368322
S01106,78,6,2025-12-11,45,12,0.0,test,1,0.0003178054245741
S01107,78,19,2025-12-11,37,25,0.0,test,1,0.0008611210888612
S01360,78,6,2025-12-11,39,27,0.0,test,1,0.0003225853232643
S01361,78,14,2025-12-11,19,25,0.0,test,1,0.0003159344080066
S01365,78,9,2025-12-11,52,30,0.0,test,1,0.000637194888805
S01711,78,25,2025-12-11,40,13,0.0073163981533823,test,1,0.0008047187826777
S01713,78,19,2025-12-11,28,15,0.0028638022881607,test,1,0.0008589191785152
S01898,78,19,2025-12-11,26,27,0.0,test,1,0.0008602213711001
S01907,78,3,2025-12-11,27,23,0.0,test,1,0.000413966110121
S02389,78,22,2025-12-11,42,28,0.0,test,1,0.0007049599537223
S02391,78,24,2025-12-11,59,22,0.0,test,1,0.0007978630077377
S02815,78,3,2025-12-11,35,27,0.0,test,1,0.0004114057510984
S03025,78,24,2025-12-11,45,17,0.0030935663778508,test,1,0.0007940788009977
S03026,78,22,2025-12-11,56,14,0.0121699632085116,test,1,0.0005926891264971
S03034,78,6,2025-12-11,42,28,0.0,test,1,0.0003018068809646
S03763,78,11,2025-12-11,58,23,0.0,test,1,0.0006455339097306
S03764,78,8,2025-12-11,44,19,0.0,test,1,0.0006296541889557
S03765,78,11,2025-12-11,49,29,0.0,test,1,0.0006817870145975
S03919,78,14,2025-12-11,37,27,0.0,test,1,0.0003492236876074
S03920,78,1,2025-12-11,25,20,0.0,test,1,0.0005084588700786
S04186,78,8,2025-12-11,22,27,0.0,test,1,0.0006003408663166
S04486,78,24,2025-12-11,29,28,0.0,test,1,0.0006530266861517
S04618,78,22,2025-12-11,30,24,0.0,test,1,0.0006883537905867
S04622,78,16,2025-12-11,19,18,0.0,test,1,0.0006717929777867
S05094,78,3,2025-12-11,24,15,0.0,test,1,0.0004878013147056
S05156,78,25,2025-12-11,60,15,0.0,test,1,0.0006072317169138
S05536,78,19,2025-12-11,29,25,0.0,test,1,0.0008551712959516
S05539,78,9,2025-12-11,28,25,0.0,test,1,0.00059689212467
S05851,78,17,2025-12-11,43,24,0.0,test,1,0.0004721762638269
S05855,78,6,2025-12-11,32,25,0.0,test,1,0.0003190783709445
S06146,78,8,2025-12-11,20,29,0.0046101757803441,test,1,0.0003996751986589
S06181,78,11,2025-12-11,56,18,0.0,test,1,0.0006677875809151
S07132,78,19,2025-12-11,35,30,0.0,test,1,0.0008205126477656
S07413,78,1,2025-12-11,55,24,0.0,test,1,0.0003410280385079
S07414,78,3,2025-12-11,30,29,0.0,test,1,0.0004305010592486
S07419,78,9,2025-12-11,35,21,0.0,test,1,0.000638136890695
S07421,78,9,2025-12-11,40,27,0.0014398284952778,test,1,0.0006118431685098
S07422,78,8,2025-12-11,57,22,0.0,test,1,0.0006037835321378
S07425,78,11,2025-12-11,49,19,0.0057660793270973,test,1,0.0006435985500168
S07430,78,9,2025-12-11,15,18,0.0,test,1,0.0006611319859885
S07790,78,17,2025-12-11,33,22,0.0,test,1,0.0005398533451893
S07792,78,3,2025-12-11,41,18,0.0,test,1,0.0003565403385389
S08034,78,25,2025-12-11,28,29,0.0011167435130009,test,1,0.0007435473780725
S08035,78,25,2025-12-11,17,18,0.0035119455613106,test,1,0.0007870764581806
S08036,78,25,2025-12-11,35,20,0.0093155550557269,test,1,0.000790179841277
S08057,78,6,2025-12-11,59,22,0.0270654865915623,test,1,0.0003023771136353
S08896,78,8,2025-12-11,53,17,0.0,test,1,0.0006057292575604
S08897,78,3,2025-12-11,27,21,0.0,test,1,0.0003983277183222
S08949,78,22,2025-12-11,54,24,0.0,test,1,0.0007033701658183
S09054,78,6,2025-12-11,22,24,0.0,test,1,0.0004900258906209
S09056,78,1,2025-12-11,43,23,0.0,test,1,0.0003434835478563
S09099,78,24,2025-12-11,54,17,0.0,test,1,0.0007942118830623
S09103,78,24,2025-12-11,48,22,0.0,test,1,0.000797089965889
S09107,78,17,2025-12-11,33,28,0.0,test,1,0.0004961694250979
S09108,78,17,2025-12-11,39,13,0.0,test,1,0.0005604769485374
S09109,78,3,2025-12-11,48,28,0.0,test,1,0.000397854647556
S09112,78,1,2025-12-11,41,16,0.0,test,1,0.0003601036732202
S09116,78,6,2025-12-11,39,20,0.0,test,1,0.0004623164211661
S09120,78,11,2025-12-11,53,15,0.0,test,1,0.000708417994273
S09330,78,24,2025-12-11,17,16,0.0,test,1,0.0006019690965349
S09606,78,16,2025-12-11,27,12,0.0,test,1,0.000477962101999
S09684,78,11,2025-12-11,22,27,0.0,test,1,0.0006887524745385
