ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00445,82,1,2025-12-13,51,28,0.0,test,1,0.0007177272798025
S00447,82,3,2025-12-13,35,26,0.0,test,1,0.0006887368677315
S00759,82,11,2025-12-13,34,29,0.0,test,1,0.0002279290325173
S01121,82,3,2025-12-13,41,22,0.0,test,1,0.0006708335901906
S01381,82,14,2025-12-13,37,15,0.0028460417400367,test,1,0.0001945124680313
S01748,82,14,2025-12-13,38,32,0.0174121727553799,test,1,0.0003127154125169
S01779,82,3,2025-12-13,54,25,0.0103540742195754,test,1,0.0006671478430982
S02073,82,14,2025-12-13,35,13,0.0,test,1,0.0001920558555604
S02126,82,25,2025-12-13,61,22,0.0,test,1,0.0005967063102149
S02201,82,17,2025-12-13,25,25,0.0,test,1,0.0002263278153167
S02395,82,17,2025-12-13,54,27,0.0,test,1,0.0001992791410794
S02396,82,9,2025-12-13,30,22,0.0,test,1,0.0002419517211803
S02400,82,8,2025-12-13,56,15,0.0,test,1,0.000532609976405
S03137,82,8,2025-12-13,33,19,0.0,test,1,0.000492685083323
S03498,82,9,2025-12-13,57,24,0.0,test,1,0.0001695594417599
S03499,82,9,2025-12-13,33,19,0.0,test,1,0.0002028808037025
S03501,82,9,2025-12-13,26,15,0.0,test,1,0.0002149650182092
S03842,82,3,2025-12-13,32,15,0.0,test,1,0.0007005431840024
S04265,82,3,2025-12-13,24,15,0.0,test,1,0.0006440958263051
S04522,82,24,2025-12-13,48,23,0.0,test,1,0.0006215784624885
S04645,82,3,2025-12-13,18,27,0.0,test,1,0.0006326072143044
S04654,82,25,2025-12-13,57,20,0.0,test,1,0.0006093405373249
S04656,82,24,2025-12-13,45,13,0.0,test,1,0.0006849275465665
S05036,82,9,2025-12-13,48,13,0.0,test,1,0.0002163386025851
S05043,82,11,2025-12-13,41,16,0.0,test,1,0.0002020238657495
S05045,82,14,2025-12-13,24,20,0.0,test,1,0.000211519245704
S05483,82,3,2025-12-13,48,21,0.0,test,1,0.0006739017864269
S05522,82,17,2025-12-13,34,23,0.0,test,1,0.0002230321554657
S05526,82,14,2025-12-13,58,21,0.0,test,1,0.0001602485820578
S06070,82,17,2025-12-13,36,18,0.0,test,1,0.0001889105380654
S06791,82,11,2025-12-13,31,31,0.0,test,1,0.0002428673008396
S06792,82,17,2025-12-13,54,30,0.0,test,1,0.0003142290312538
S07064,82,16,2025-12-13,32,19,0.0,test,1,0.0002103132780982
S07066,82,11,2025-12-13,29,17,0.0,test,1,0.0002186327207741
S07068,82,17,2025-12-13,16,19,0.0,test,1,0.0002435930648105
S07133,82,3,2025-12-13,41,24,0.0,test,1,0.0006772886162147
S07920,82,25,2025-12-13,46,15,0.0107438320244016,test,1,0.0005715364758985
S07969,82,3,2025-12-13,61,25,0.0158729072422705,test,1,0.00065212329318
S07974,82,1,2025-12-13,38,24,0.0153991724821721,test,1,0.0007208050153356
S08773,82,14,2025-12-13,58,24,0.0,test,1,0.0001914422423504
S08774,82,11,2025-12-13,62,23,0.0,test,1,0.000208452211317
S08775,82,9,2025-12-13,35,15,0.0,test,1,0.0002362204188061
S08776,82,9,2025-12-13,57,20,0.0,test,1,0.0001834291611802
S08781,82,14,2025-12-13,34,21,0.0,test,1,0.0001961942614602
S08984,82,24,2025-12-13,55,27,0.0,test,1,0.0006066707418978
S09214,82,1,2025-12-13,18,23,0.0,test,1,0.0006973758278975
S09468,82,11,2025-12-13,48,22,0.0,test,1,0.0002154688464285
S09550,82,14,2025-12-13,52,18,0.0,test,1,0.0001677829260846
S09552,82,14,2025-12-13,22,27,0.0,test,1,0.0002309022596892
S09553,82,17,2025-12-13,53,26,0.0,test,1,0.0001833723645939
S10855,82,17,2025-12-13,59,15,0.0161309834677336,test,1,0.0003044418420576
S10857,82,14,2025-12-13,55,30,0.0118390837454382,test,1,0.0004219552998919
S11600,82,24,2025-12-13,35,19,0.0,test,1,0.0006841871980977
S11604,82,3,2025-12-13,63,24,0.0,test,1,0.000641806458459
S11644,82,9,2025-12-13,63,26,0.0,test,1,0.0002904030802903
S11775,82,14,2025-12-13,50,27,0.0,test,1,0.0001546646173438
S11776,82,17,2025-12-13,24,21,0.0,test,1,0.0002168846056041
S11777,82,16,2025-12-13,45,12,0.0,test,1,0.0002006489510993
S11781,82,9,2025-12-13,52,25,0.0,test,1,0.0001796528707536
S12689,82,14,2025-12-13,52,19,0.0,test,1,0.0001676604766426
S12691,82,11,2025-12-13,32,25,0.0064802138340178,test,1,0.0002048930175086
S13303,82,8,2025-12-13,44,25,0.0,test,1,0.0004684725344363
S13765,82,3,2025-12-13,24,14,0.0144398134208121,test,1,0.000639066313922
S13778,82,25,2025-12-13,29,24,0.0128029758546694,test,1,0.0006268873807014
S13965,82,8,2025-12-13,50,23,0.0092619954688369,test,1,0.0004816318986145
S13987,82,8,2025-12-13,44,27,0.0,test,1,0.0005098099086993
S14367,82,11,2025-12-13,35,27,0.0,test,1,0.0002275900124419
S15028,82,8,2025-12-13,37,26,0.0,test,1,0.0004883162521519
S15030,82,8,2025-12-13,36,28,0.0,test,1,0.0005001614050416
S15377,82,25,2025-12-13,54,30,0.0,test,1,0.00058959703793
S15452,82,24,2025-12-13,30,27,0.0,test,1,0.0005111187900066
S15532,82,25,2025-12-13,41,25,0.0,test,1,0.0005905776399442
S16159,82,11,2025-12-13,20,23,0.0,test,1,0.0001985353195234
S16300,82,25,2025-12-13,19,18,0.0,test,1,0.0005650163755339
