ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00572,71,9,2025-12-07,48,13,0.0,test,1,0.0001510643798648
S00576,71,22,2025-12-07,44,18,0.002172050905531,test,1,9.73734536866187e-05
S00578,71,6,2025-12-07,48,22,0.0,test,1,9.394687253759048e-05
S00845,71,11,2025-12-07,42,18,0.0,test,1,7.827486538896776e-05
S00856,71,24,2025-12-07,33,16,0.0,test,1,8.393119490852571e-05
S00858,71,6,2025-12-07,37,16,0.0,test,1,8.212755403983755e-05
S00859,71,2,2025-12-07,30,26,0.0,test,1,9.810199588416002e-05
S00860,71,2,2025-12-07,28,30,0.0,test,1,0.0001759483778873
S01021,71,21,2025-12-07,35,22,0.0,test,1,7.171574100018229e-05
S01024,71,15,2025-12-07,42,24,0.0,test,1,0.000429236594312
S01025,71,14,2025-12-07,27,13,0.0,test,1,0.0002657661599848
S01033,71,14,2025-12-07,38,22,0.0,test,1,0.0001019461029629
S01042,71,4,2025-12-07,29,15,0.0,test,1,0.0001528673016045
S01048,71,18,2025-12-07,36,13,0.0,test,1,8.213145729569915e-05
S01056,71,9,2025-12-07,55,24,0.0,test,1,0.0007433055407131
S01065,71,24,2025-12-07,29,17,0.0,test,1,9.273708072101953e-05
S01066,71,2,2025-12-07,29,14,0.0,test,1,0.0001125638364552
S01218,71,20,2025-12-07,26,19,0.001464068460666,test,1,9.540880679395454e-05
S01339,71,22,2025-12-07,27,18,0.0,test,1,9.087779944965524e-05
S01492,71,10,2025-12-07,57,14,0.0,test,1,0.0004962313084509
S01917,71,12,2025-12-07,24,26,0.0,test,1,0.0003755721489422
S02123,71,8,2025-12-07,18,16,0.0,test,1,0.0002742829173668
S02125,71,23,2025-12-07,46,22,0.0,test,1,0.0001038881171304
S02219,71,8,2025-12-07,31,23,0.0,test,1,0.000108931204535
S02221,71,6,2025-12-07,39,12,0.0,test,1,0.0002457399686208
S02226,71,3,2025-12-07,25,25,0.0,test,1,0.0001678308642915
S02227,71,22,2025-12-07,47,13,0.0,test,1,9.874910960086425e-05
S02230,71,23,2025-12-07,58,15,0.0,test,1,0.0002227179835441
S02335,71,14,2025-12-07,34,17,0.0,test,1,0.0001051230194952
S02518,71,6,2025-12-07,46,32,0.0,test,1,0.0008204334382963
S02921,71,22,2025-12-07,54,22,0.0,test,1,0.0001142840190099
S02924,71,15,2025-12-07,37,23,0.0,test,1,0.0004005739808348
S02926,71,15,2025-12-07,39,14,0.0,test,1,0.0002032526926736
S02928,71,11,2025-12-07,62,22,0.0,test,1,0.0001080273765149
S02941,71,20,2025-12-07,35,12,0.0,test,1,0.0004623566212088
S02947,71,21,2025-12-07,41,13,0.0,test,1,7.566164238336972e-05
S02950,71,4,2025-12-07,42,21,0.0,test,1,9.556938080787084e-05
S02956,71,6,2025-12-07,48,26,0.0,test,1,9.532778150899096e-05
S02958,71,23,2025-12-07,27,19,0.0,test,1,0.0001175870257666
S03395,71,23,2025-12-07,27,18,0.0,test,1,0.0001306578288297
S03527,71,16,2025-12-07,37,26,0.0,test,1,9.889116691680316e-05
S03540,71,14,2025-12-07,28,19,0.0,test,1,9.52258254314956e-05
S03547,71,16,2025-12-07,36,21,0.0,test,1,8.289160983472837e-05
S03559,71,9,2025-12-07,20,24,0.0,test,1,0.0001544589878092
S03566,71,20,2025-12-07,23,27,0.0,test,1,0.0001861490752961
S03578,71,20,2025-12-07,20,16,0.0,test,1,0.0001055552256124
S03581,71,20,2025-12-07,22,17,0.0,test,1,0.0001100490250118
S03582,71,20,2025-12-07,60,24,0.0,test,1,0.0001399356593393
S03585,71,4,2025-12-07,46,30,0.0,test,1,0.000302893968974
S03587,71,8,2025-12-07,31,24,0.0,test,1,0.0001231618029815
S03588,71,4,2025-12-07,29,20,0.0,test,1,9.392642836867366e-05
S03589,71,6,2025-12-07,20,28,0.0,test,1,0.0002352650629203
S03593,71,8,2025-12-07,55,24,0.0,test,1,0.0001829129373448
S03598,71,2,2025-12-07,59,17,0.0,test,1,0.0001046902489961
S03599,71,3,2025-12-07,15,19,0.0,test,1,0.0002790437110777
S03603,71,23,2025-12-07,38,27,0.0,test,1,0.0002072586220357
S03847,71,9,2025-12-07,33,17,0.0,test,1,0.0001536673801258
S03848,71,11,2025-12-07,37,19,0.0,test,1,7.582369447086652e-05
S03851,71,15,2025-12-07,54,19,0.0,test,1,0.0002562147900779
S03853,71,17,2025-12-07,60,16,0.0,test,1,8.99083709318568e-05
S03855,71,15,2025-12-07,27,15,0.0,test,1,0.0001511953494411
S03860,71,20,2025-12-07,37,16,0.0,test,1,9.641086221422236e-05
S03861,71,10,2025-12-07,54,25,0.0,test,1,0.0002555438191637
S03946,71,12,2025-12-07,55,21,0.0,test,1,0.0002895106229135
S03947,71,14,2025-12-07,53,25,0.0,test,1,0.0001214829662255
S03948,71,17,2025-12-07,60,25,0.0,test,1,0.0001185895995096
S03960,71,20,2025-12-07,33,26,0.0,test,1,0.00014922712315
S03965,71,9,2025-12-07,43,31,0.0,test,1,0.0004078446522965
S03969,71,23,2025-12-07,58,21,0.0,test,1,0.0001781083678071
S03970,71,2,2025-12-07,54,27,0.0,test,1,0.0001606587799221
S03971,71,2,2025-12-07,47,28,0.0,test,1,0.0001877840417516
S03972,71,3,2025-12-07,42,30,0.0,test,1,0.0002710409110872
S04028,71,12,2025-12-07,24,30,0.0,test,1,0.0005332014408131
S04116,71,9,2025-12-07,44,31,0.0,test,1,0.0005770756645635
S04122,71,20,2025-12-07,15,24,0.0,test,1,0.0002075406567231
S04124,71,18,2025-12-07,36,24,0.0,test,1,7.223533345892768e-05
S04128,71,4,2025-12-07,62,23,0.0,test,1,0.0003219157424089
S04138,71,22,2025-12-07,35,17,0.0,test,1,9.541024058110786e-05
S05138,71,16,2025-12-07,58,15,0.0,test,1,9.27598687766354e-05
S05141,71,3,2025-12-07,37,12,0.0,test,1,0.0002159377604222
S05212,71,3,2025-12-07,59,20,0.0,test,1,0.0001616385672044
S05215,71,24,2025-12-07,44,17,0.0,test,1,9.343729817758918e-05
S05575,71,11,2025-12-07,50,31,0.0017123346666804,test,1,0.0005928272741463
S05577,71,17,2025-12-07,62,27,0.0069091831663382,test,1,0.0004992027413708
S05601,71,12,2025-12-07,44,20,0.0,test,1,0.0002647105066343
S05602,71,17,2025-12-07,39,18,0.0,test,1,7.589142040597564e-05
S05603,71,11,2025-12-07,47,26,0.0,test,1,0.0001924170421055
S05610,71,17,2025-12-07,46,14,0.0,test,1,8.56163902290881e-05
S05901,71,11,2025-12-07,34,18,0.0,test,1,7.628786309579402e-05
S05906,71,21,2025-12-07,60,20,0.0,test,1,8.22970295198078e-05
S05907,71,15,2025-12-07,16,19,0.0,test,1,0.0002270925134238
S05908,71,15,2025-12-07,49,13,0.0,test,1,0.0001575270210288
S06023,71,22,2025-12-07,43,19,0.0,test,1,8.888009266523737e-05
S06026,71,23,2025-12-07,44,13,0.0,test,1,0.0001644476670856
S06031,71,23,2025-12-07,20,17,0.0,test,1,0.0001485135619593
S06529,71,11,2025-12-07,23,17,0.0,test,1,7.566150246871906e-05
S06593,71,18,2025-12-07,53,19,0.0,test,1,8.301621396486992e-05
S06597,71,21,2025-12-07,36,24,0.0,test,1,7.639288159133304e-05
S06601,71,2,2025-12-07,58,20,0.0,test,1,0.0001254673181236
S06886,71,16,2025-12-07,50,20,0.0,test,1,7.96188424132739e-05
S06887,71,11,2025-12-07,15,25,0.0,test,1,0.0001139481506189
S06888,71,14,2025-12-07,43,23,0.0,test,1,0.0001087898754738
S06899,71,20,2025-12-07,30,29,0.0,test,1,0.0002125909088026
S06910,71,6,2025-12-07,31,20,0.0,test,1,7.190340093041951e-05
S07083,71,15,2025-12-07,35,31,0.0022874237717178,test,1,0.0006937623941281
S07645,71,16,2025-12-07,28,31,0.0106048385375991,test,1,0.0006895517106049
S07651,71,2,2025-12-07,49,12,0.0054661035590163,test,1,0.0006259649932229
S08354,71,3,2025-12-07,13,24,0.0128122202380115,test,1,0.000516447365306
S08356,71,4,2025-12-07,16,26,0.013568947041519,test,1,0.0005634539610333
S08679,71,14,2025-12-07,15,23,0.0,test,1,0.0001348638141497
S08689,71,11,2025-12-07,34,20,0.0,test,1,7.856322151336135e-05
S08692,71,12,2025-12-07,38,29,0.0,test,1,0.0004111750959978
S08698,71,17,2025-12-07,52,22,0.0,test,1,7.943990366972815e-05
S08710,71,24,2025-12-07,58,16,0.0,test,1,0.0001349770033871
S08713,71,22,2025-12-07,49,21,0.0,test,1,9.565297895967627e-05
S08714,71,6,2025-12-07,27,13,0.0,test,1,0.0003051356642604
S08723,71,23,2025-12-07,20,21,0.0188252227682925,test,1,0.0001073409853242
S08731,71,9,2025-12-07,50,18,0.0,test,1,0.0004704559992905
S08735,71,15,2025-12-07,32,12,0.0,test,1,0.0002727343679553
S08736,71,21,2025-12-07,36,30,0.0,test,1,0.000271212568462
S08931,71,3,2025-12-07,29,31,0.0,test,1,0.0007500935761504
S08986,71,21,2025-12-07,55,21,0.0,test,1,7.978549736354652e-05
S08998,71,10,2025-12-07,52,27,0.0,test,1,0.0003523904220434
S09010,71,14,2025-12-07,51,16,0.0,test,1,9.588070732449343e-05
S09013,71,24,2025-12-07,38,23,0.0,test,1,0.0001016406031869
S09019,71,6,2025-12-07,35,13,0.0,test,1,7.710195764247355e-05
S09024,71,3,2025-12-07,50,21,0.0,test,1,0.0001384868174603
S09397,71,14,2025-12-07,24,30,0.0,test,1,0.0006312663819454
S09455,71,8,2025-12-07,55,18,0.0,test,1,0.0001504691634253
S09456,71,8,2025-12-07,32,20,0.0,test,1,0.0001003109449001
S09698,71,15,2025-12-07,44,15,0.0,test,1,0.000182243138948
S09702,71,16,2025-12-07,33,31,0.0,test,1,0.0003683737648889
S09703,71,14,2025-12-07,26,16,0.0,test,1,0.0001011907182057
S09707,71,6,2025-12-07,54,28,0.0,test,1,0.0002730619530945
S09708,71,9,2025-12-07,57,25,0.0,test,1,0.0005157349916954
S10358,71,6,2025-12-07,43,27,0.0,test,1,0.0001762716230971
S10367,71,2,2025-12-07,16,18,0.0,test,1,0.0001486754381185
S10572,71,6,2025-12-07,25,30,0.0,test,1,0.0006517331041467
S10707,71,16,2025-12-07,38,17,0.0,test,1,8.527325370339294e-05
S11098,71,15,2025-12-07,41,18,0.0,test,1,0.0001796410501104
