ufs_serial,position,split,health,reg_pred_die
S00000,1,train,0.0,0.0012276394795470323
S00002,1,train,0.0,0.0012211507025488468
S00003,1,train,0.0,0.002158653730426801
S00004,1,train,0.0,0.0008090879438864665
S00009,1,train,0.0,0.001199520891655993
S00012,1,train,0.0,0.0010187547636720765
S00013,1,train,0.0,0.0007366016404459483
S00015,1,train,0.0,0.003089801551720487
S00017,1,train,0.0,0.0030618876365319167
S00018,1,train,0.0,0.003126309020535841
S00020,1,train,0.0,0.0034491334554058958
S00021,1,train,0.0,0.004402924549892254
S00022,1,train,0.0,0.002514130915035086
S00023,1,train,0.0,0.0032506297882546695
S00024,1,train,0.0,0.0035396797910680834
S00025,1,train,0.0,0.0034798439947766146
S00026,1,train,0.0,0.003685666229485752
S00027,1,train,0.0,0.003593500420451453
S00028,1,train,0.0,0.003756963452600549
S00029,1,train,0.0,0.003595598323182296
S00031,1,train,0.0,0.004074425889613273
S00032,1,train,0.0024556306573382,0.00394206721310875
S00034,1,train,0.0,0.003956672155729657
S00035,1,train,0.0,0.004577742565331595
S00037,1,train,0.0024203995363741,0.0034971995286591524
S00038,1,train,0.0,0.004604640201426275
S00039,1,train,0.0024294149851399,0.0024600382002275176
S00041,1,train,0.0024488066378919,0.004219780494469939
S00042,1,train,0.0024355223631917,0.0037938236760203044
S00043,1,train,0.0,0.0026854469959782293
S00044,1,train,0.0,0.0029844096457575446
S00047,1,train,0.0024454088310256,0.0034613285059119482
S00049,1,train,0.0,0.0030865567734511684
S00051,1,train,0.0023918839575332,0.0026313136620947303
S00052,1,train,0.0,0.0027158200743669218
S00056,1,train,0.0024112401634015,0.0031979480577113057
S00057,1,train,0.0,0.0024720054489102573
S00058,1,train,0.0,0.0035537715148914093
S00059,1,train,0.00240752581914,0.003136021279922059
S00061,1,train,0.0,0.003686675519773383
S00062,1,train,0.0,0.003098079730612519
S00063,1,train,0.0,0.0030778165174702526
S00064,1,train,0.0,0.0031305506333689716
S00065,1,train,0.0,0.0036706387370057676
S00068,1,train,0.0096413121496052,0.003160335479248379
S00069,1,train,0.0024141213958187,0.0034311629890666903
S00071,1,train,0.0,0.0040435271647129446
S00072,1,train,0.0,0.003646791196774523
S00075,1,train,0.0,0.003178380646289409
S00079,1,train,0.0,0.0031528554176697295
S00080,1,train,0.0024551575598599,0.00407481960573668
S00081,1,train,0.0048692551117381,0.003523668895792137
S00084,1,train,0.0,0.004002202977434505
S00086,1,train,0.0,0.004054382233416878
S00087,1,train,0.0071833265884257,0.003191476128754785
S00092,1,train,0.0,0.0035857801273339457
S00096,1,train,0.0,0.004093116877702458
S00098,1,train,0.0,0.004382709433737605
S00099,1,train,0.002429023161249,0.0033539139682004677
S00101,1,train,0.0047811447811447,0.003067714463383872
S00103,1,train,0.0023947190902958,0.0037688450897370067
S00106,1,train,0.0,0.004063774486289025
S00108,1,train,0.0,0.004247014949545909
S00109,1,train,0.0024466006035276,0.0032915065009066634
S00111,1,train,0.0,0.004542760158245265
S00113,1,train,0.0,0.004381995770927974
S00114,1,train,0.0,0.002764139257643079
S00116,1,train,0.0,0.003544669209700467
S00120,1,train,0.0,0.003269979831470103
S00121,1,train,0.0,0.004240756778962262
S00122,1,train,0.0,0.0034907256053355825
S00123,1,train,0.0120079634300735,0.003039890420254585
S00124,1,train,0.0,0.003703942007550982
S00126,1,train,0.0145181549966406,0.0027817679681579805
S00127,1,train,0.0,0.0033562020409379886
S00128,1,train,0.0023878847281078,0.0032393156666726724
S00129,1,train,0.0071621056878935,0.0020443559960463373
S00130,1,train,0.0048756321399316,0.002983807423172892
S00131,1,train,0.0,0.0031096915966313185
S00132,1,train,0.0,0.003037355994819196
S00133,1,train,0.0,0.002939680004719499
S00134,1,train,0.0,0.0035374914948196044
S00135,1,train,0.0024002704530087,0.0033406256856883
S00136,1,train,0.0024124339857098,0.0035291062363978893
S00137,1,train,0.0,0.0033742730455380058
S00138,1,train,0.0024209654634906,0.0028780647233414046
S00139,1,train,0.0023857183316292,0.003437987948316169
S00142,1,train,0.0023883666839667,0.0038629598694773608
S00144,1,train,0.0,0.0033549266812011235
S00145,1,train,0.0048074365336157,0.003188051519629567
S00146,1,train,0.0,0.003952414575800395
S00148,1,train,0.0023848940713548,0.003421291558372834
S00149,1,train,0.0,0.0034297848754075723
S00150,1,train,0.0024284534611569,0.0022128303260939963
S00151,1,train,0.0,0.003023804693503057
S00152,1,train,0.0,0.0014813317672518608
S00153,1,train,0.0,0.002095982428919772
S00154,1,train,0.0024048348309115,0.0032576954417194233
S00155,1,train,0.0,0.003019648024559274
S00156,1,train,0.0,0.002197570009027697
S00157,1,train,0.0023905723905723,0.002451886821883428
S00158,1,train,0.0,0.0030265462868223664
S00162,1,train,0.0,0.0032183431438013504
S00164,1,train,0.0,0.0029219971666798994
S00165,1,train,0.0,0.0029215592972379506
S00166,1,train,0.0,0.0028506538578021057
S00168,1,train,0.0044468304030778,0.003214729674049442
S00169,1,train,0.002185201306724,0.00417849426719132
S00170,1,train,0.0,0.0036840814444280374
