ufs_serial,pred,health
S00000,0.00012551118107086829,0.0
S00002,8.309207826008976e-05,0.0
S00003,0.00015863621635493235,0.0
S00004,0.0002953576067302196,0.0
S00009,9.357638353895491e-05,0.0
S00012,7.824084039213743e-05,0.0
S00013,3.028887570379425e-05,0.0
S00015,0.002892406889473339,0.0
S00017,0.0013813826295553634,0.0
S00018,0.0014254247309998453,0.0
S00020,0.0017943268538510076,0.0
S00021,0.003749615095585451,0.0
S00022,0.0013492504841376388,0.0
S00023,0.0005968437564051953,0.0
S00024,0.0023231841254388614,0.0
S00025,0.0006365900776115077,0.0
S00026,0.004521227602835352,0.0
S00027,0.0018493321549216558,0.0
S00028,0.0019686246972518504,0.0
S00029,0.00322049840072537,0.0
S00031,0.002171368422412453,0.0
S00032,0.0032151827707974753,0.0024556306573382
S00034,0.0021268862942693777,0.0
S00035,0.002159956238804542,0.0
S00037,0.0033223677076381166,0.0024203995363741
S00038,0.004341368620453451,0.0
S00039,0.0013298782058971657,0.0024294149851399
S00041,0.0014344259524197976,0.0024488066378919
S00042,0.002464253239472203,0.0024355223631917
S00043,0.0004734686836104791,0.0
S00044,0.0013617791779138551,0.0
S00047,0.001936353826300844,0.0024454088310256
S00049,0.00205341304719038,0.0
S00051,0.0025571365364217037,0.0023918839575332
S00052,0.0008477640966476555,0.0
S00056,0.001327526191026563,0.0024112401634015
S00057,0.0015535739180262843,0.0
S00058,0.002072146400779083,0.0
S00059,0.0017058123656374083,0.00240752581914
S00061,0.0024889316195210835,0.0
S00062,0.0025453632559386016,0.0
S00063,0.004223252014132525,0.0
S00064,0.0026555649590883526,0.0
S00065,0.0025329139716665774,0.0
S00068,0.0021484836387391628,0.0096413121496052
S00069,0.0039062402339230346,0.0024141213958187
S00071,0.005718172188302683,0.0
S00072,0.00348467611510622,0.0
S00075,0.0016406352288351406,0.0
S00079,0.0032303749627583607,0.0
S00080,0.0026598349653021575,0.0024551575598599
S00081,0.002695692907286149,0.0048692551117381
S00084,0.0019784389715118127,0.0
S00086,0.0024251701669850867,0.0
S00087,0.003440142207605572,0.0071833265884257
S00092,0.001941614536167298,0.0
S00096,0.0018162495915207766,0.0
S00098,0.004529847168045481,0.0
S00099,0.003102768429483739,0.002429023161249
S00101,0.001461114215805075,0.0047811447811447
S00103,0.002001181876557688,0.0023947190902958
S00106,0.002513908827903866,0.0
S00108,0.0039918893994975975,0.0
S00109,0.0009348147529527008,0.0024466006035276
S00111,0.0023258564295906793,0.0
S00113,0.00230576306403172,0.0
S00114,0.0035888048797552054,0.0
S00116,0.00137549172263288,0.0
S00120,0.0022177746455740903,0.0
S00121,0.0020633102450645143,0.0
S00122,0.003941792379388009,0.0
S00123,0.0011077968285869936,0.0120079634300735
S00124,0.0012917918537666017,0.0
S00126,0.002616877925345556,0.0145181549966406
S00127,0.0029387641596300817,0.0
S00128,0.003046290644464953,0.0023878847281078
S00129,0.0006768837806829665,0.0071621056878935
S00130,0.0018655021239754293,0.0048756321399316
S00131,0.0023641436229784774,0.0
S00132,0.0019922663632518708,0.0
S00133,0.002397992008340814,0.0
S00134,0.002109192172751276,0.0
S00135,0.004113766932582073,0.0024002704530087
S00136,0.002545944778114673,0.0024124339857098
S00137,0.0017751115647468246,0.0
S00138,0.001881209300865159,0.0024209654634906
S00139,0.0021952408893923456,0.0023857183316292
S00142,0.002684378475292199,0.0023883666839667
S00144,0.0017659065821230497,0.0
S00145,0.003106314564209036,0.0048074365336157
S00146,0.002061727526970924,0.0
S00148,0.0017542319340652355,0.0023848940713548
S00149,0.001949650263530754,0.0
S00150,0.0001915369738789079,0.0024284534611569
S00151,0.0007908187791463052,0.0
S00152,0.0005377782037641082,0.0
S00153,0.0006917677235610027,0.0
S00154,0.0012857781576345695,0.0024048348309115
S00155,0.000398248401977117,0.0
S00156,0.0016358190294934632,0.0
S00157,0.0009222242551704911,0.0023905723905723
S00158,0.001964960362345311,0.0
S00162,0.0026983263533193946,0.0
S00164,0.000996148989925393,0.0
S00165,0.0013342205981344058,0.0
S00166,0.001729308765694316,0.0
S00168,0.0019367190352827621,0.0044468304030778
S00169,0.002914569005427446,0.002185201306724
S00170,0.0040899737370975724,0.0
S00171,0.0014309414752646978,0.002232734493277
S00174,0.0039047559887267604,0.0
S00175,0.002388902400088553,0.0
S00177,0.0034712935547942273,0.0043713251623854
S00178,0.003983555050787445,0.0
S00180,0.0021911275627183187,0.0
S00181,0.0031553672682789104,0.0
S00183,0.0007112758909797054,0.0
S00185,0.0028302867011701983,0.0
S00186,0.002463419931016519,0.0
S00187,0.002622055678467765,0.0023849627379564
S00188,0.0018590734171910917,0.0
S00189,0.0007646524327964768,0.0
S00191,0.0017906058343459797,0.0
S00192,0.001720924393041206,0.0
S00193,0.00467989881408188,0.0
S00194,0.0010665769226872062,0.0023942345675443
S00199,0.0024293403347044294,0.0
S00201,0.0015320917993838805,0.0
S00202,0.004278658524439143,0.0
S00205,0.003291249964097045,0.0024191978193146
S00206,0.0016439831170830747,0.0
S00207,0.0029133203866877075,0.0024246859373094
S00208,0.003645676297552424,0.0
S00210,0.0012499117190009155,0.0
S00211,0.00407827288252875,0.0024002356770644
S00214,0.0004636301913798174,0.0
S00216,0.0005159230681551215,0.0
S00217,0.00039544496088408877,0.0
S00218,0.00280389782297988,0.0
S00220,0.004657037512115423,0.0048111362800333
S00221,0.0024718624512236596,0.0024405814181889
S00223,0.003466935912467689,0.0
S00226,0.004529606319109832,0.0
S00227,0.0005607100403280318,0.0
S00229,0.0009944062073310735,0.0
S00233,0.00039651367632308546,0.0
S00237,0.0017312772874412343,0.0
S00238,0.00013852414033493682,0.0
S00245,0.0015909234542748189,0.0
S00247,0.0013704041583605376,0.0
S00248,0.0041803551785282314,0.0048394556829523
S00249,0.002207587568740873,0.0072902762090563
S00252,0.002285229163551658,0.0
S00253,0.003225196060595994,0.0
S00257,0.0016293029701325784,0.0122792453576052
S00258,0.0029978650164370346,0.004889013491513
S00259,0.0029789520790613963,0.0
S00260,0.00241392422785876,0.0
S00261,0.0031376858129084466,0.0
S00262,0.000597265872720543,0.0
S00264,0.0023213708096859412,0.0
S00265,0.0018450546631086598,0.0021986286219862
S00267,0.0019606533287006827,0.0022214176846302
S00268,0.002030491206887056,0.0
S00269,0.0021505111203181217,0.0
S00270,0.0031696942405286294,0.0021931566452205
S00271,0.0036172937499566057,0.0
S00273,0.0007526475454341203,0.0023947190902958
S00275,0.0007545663973977337,0.0
S00277,0.001829231651770507,0.0
S00278,0.0035388102817597374,0.0024270303793883
S00283,0.0012442174398222114,0.0
S00284,0.0015849038711585836,0.0
S00289,0.001796322442860097,0.0
S00290,0.002088390105396114,0.0024540301396377
S00294,0.003830745370263595,0.0
S00296,0.0021081850036421407,0.0
S00297,0.0026464169367608936,0.0048750582407611
S00302,0.0013921751130480326,0.0
S00303,0.0031980466006505,0.0044147169073886
S00308,0.0010723230590869693,0.0
S00309,0.0012870065705642391,0.0021791077496437
S00310,0.0005181922546872843,0.0156605896916497
S00311,0.0010009801794192924,0.0
S00312,0.00045886433292769064,0.0022374990433228
S00313,0.0005427032053707378,0.0
S00314,0.001569100787512402,0.0021928953719759
S00315,0.0014394395692867406,0.0021781336418657
S00316,0.0005646226185027462,0.0
S00318,0.0007432749666994779,0.0022137295775651
S00319,0.0003205951933206707,0.0021892730027839
S00321,0.0008280913786733574,0.0
S00323,0.0004824293585961619,0.0
S00324,0.0024946317038829083,0.002440437609255
S00325,0.002425691094772538,0.0
S00326,0.0029245125236726367,0.0
S00327,0.0009917918613905985,0.0044787484736659
S00328,0.003033576874598594,0.0
S00329,0.0016119192598191086,0.0021770745724698
S00331,0.0028541741977281218,0.0
S00332,0.002718884717600358,0.0
S00334,0.0031758251542987606,0.0072413089722295
S00335,0.002118811890176902,0.0
S00336,0.0012177135838788745,0.0
S00339,0.0018293627473708028,0.0
S00340,0.002160654706730937,0.0
S00341,0.0034382784923728702,0.0
S00342,0.0006600777132101352,0.0239999227366672
S00343,0.002109585155663912,0.0071593200806683
S00344,0.0023631800801323984,0.0
S00347,0.002013370503779072,0.0
S00349,0.0007896677941555169,0.0
S00350,0.001953468799557655,0.0022072702240579
S00351,0.0013158071429229053,0.0
S00352,0.0005631395718343124,0.0
