ufs_serial,pred,health
S00000,0.002520340427282275,0.0
S00002,0.002850230561031219,0.0
S00003,0.003022961482439876,0.0
S00004,0.0019467850956149343,0.0
S00009,0.0027732879645657738,0.0
S00012,0.0015294471644818348,0.0
S00013,0.0013009022929208248,0.0
S00015,0.002470810624841194,0.0
S00017,0.0030767716230394745,0.0
S00018,0.0024387697399540953,0.0
S00020,0.0027624509709018395,0.0
S00021,0.0033330329282647425,0.0
S00022,0.0030199312431748435,0.0
S00023,0.002682155222945957,0.0
S00024,0.003177245073473284,0.0
S00025,0.0035398009885595143,0.0
S00026,0.003792647588562791,0.0
S00027,0.0030157350521351147,0.0
S00028,0.0029418339202104023,0.0
S00029,0.004052312132741338,0.0
S00031,0.003188846333548373,0.0
S00032,0.0034122875929377596,0.0024556306573382
S00034,0.003043897148839915,0.0
S00035,0.002945521663377818,0.0
S00037,0.002651869767611128,0.0024203995363741
S00038,0.004560673497771526,0.0
S00039,0.0030993465465162674,0.0024294149851399
S00041,0.003823293182170661,0.0024488066378919
S00042,0.002739261994981274,0.0024355223631917
S00043,0.0031205827293245936,0.0
S00044,0.003936315335959363,0.0
S00047,0.002535316342259716,0.0024454088310256
S00049,0.0026870194229815163,0.0
S00051,0.0027369610226509874,0.0023918839575332
S00052,0.0020547909469378596,0.0
S00056,0.0023730004502626268,0.0024112401634015
S00057,0.0020864741033688643,0.0
S00058,0.002670456754663166,0.0
S00059,0.002978458521814357,0.00240752581914
S00061,0.0028906186168134243,0.0
S00062,0.002511118294210616,0.0
S00063,0.0037193369758995775,0.0
S00064,0.003045188223790386,0.0
S00065,0.003201891831556908,0.0
S00068,0.002652616368755658,0.0096413121496052
S00069,0.003100316163651431,0.0024141213958187
S00071,0.003485765611889408,0.0
S00072,0.0027129531577608276,0.0
S00075,0.003164531963488593,0.0
S00079,0.003958896687557213,0.0
S00080,0.0032999650453654173,0.0024551575598599
S00081,0.003374368071047944,0.0048692551117381
S00084,0.003048288797656103,0.0
S00086,0.003087571890591401,0.0
S00087,0.003227905704411562,0.0071833265884257
S00092,0.0028826170382804787,0.0
S00096,0.0031246602218758727,0.0
S00098,0.004011247246179317,0.0
S00099,0.004259197857472808,0.002429023161249
S00101,0.002888400983688183,0.0047811447811447
S00103,0.003493177553877129,0.0023947190902958
S00106,0.002745739182692445,0.0
S00108,0.003895669763335193,0.0
S00109,0.0030109551490865704,0.0024466006035276
S00111,0.0035801939215276994,0.0
S00113,0.00377863100090788,0.0
S00114,0.003455681867299218,0.0
S00116,0.00254333864356977,0.0
S00120,0.0031157858217437497,0.0
S00121,0.0034548689301001395,0.0
S00122,0.0029373776808997477,0.0
S00123,0.0027412374844157663,0.0120079634300735
S00124,0.0030545889458876685,0.0
S00126,0.002733273024461386,0.0145181549966406
S00127,0.0024914353414307562,0.0
S00128,0.00234272452279316,0.0023878847281078
S00129,0.0021924739338415726,0.0071621056878935
S00130,0.0022632138695367872,0.0048756321399316
S00131,0.0027408607359708003,0.0
S00132,0.002374682847448995,0.0
S00133,0.002561712195698273,0.0
S00134,0.003466312374419856,0.0
S00135,0.003643137208367092,0.0024002704530087
S00136,0.0030125577009204652,0.0024124339857098
S00137,0.003018170110430654,0.0
S00138,0.0028964574100543853,0.0024209654634906
S00139,0.004406464070939332,0.0023857183316292
S00142,0.004062378198116108,0.0023883666839667
S00144,0.003181065962159286,0.0
S00145,0.004689792794267095,0.0048074365336157
S00146,0.003993529839225759,0.0
S00148,0.002277167209690952,0.0023848940713548
S00149,0.0029322856233395924,0.0
S00150,0.002629560901691613,0.0024284534611569
S00151,0.0028516344413837776,0.0
S00152,0.002347897711498847,0.0
S00153,0.003087106991321431,0.0
S00154,0.0035240089362541427,0.0024048348309115
S00155,0.003515991528503111,0.0
S00156,0.0037564182357719324,0.0
S00157,0.0028290272427113883,0.0023905723905723
S00158,0.003250702239718836,0.0
S00162,0.0024330378148294143,0.0
S00164,0.0018825221716817124,0.0
S00165,0.0024212516136298285,0.0
S00166,0.002697032291139126,0.0
S00168,0.002767117454384562,0.0044468304030778
S00169,0.0038514917959701607,0.002185201306724
S00170,0.0034203494789029664,0.0
S00171,0.003229310094353013,0.002232734493277
S00174,0.004253071510222244,0.0
S00175,0.003126411096106901,0.0
S00177,0.002526179426856828,0.0043713251623854
S00178,0.003014616943172421,0.0
S00180,0.002337291046696299,0.0
S00181,0.002661389657105842,0.0
S00183,0.002448991739243894,0.0
S00185,0.0025855283287273757,0.0
S00186,0.0028898574714442773,0.0
S00187,0.002109474849965477,0.0023849627379564
S00188,0.0025986884203076537,0.0
S00189,0.0026852883015718405,0.0
S00191,0.0025569617751135683,0.0
S00192,0.003119003076392015,0.0
S00193,0.002892150205299238,0.0
S00194,0.0025341188983159253,0.0023942345675443
S00199,0.0028676664654522033,0.0
S00201,0.0030919772829426672,0.0
S00202,0.00360899737952087,0.0
S00205,0.003404122830664941,0.0024191978193146
S00206,0.003105069546506917,0.0
S00207,0.003036507409582504,0.0024246859373094
S00208,0.0035542008383622715,0.0
S00210,0.0030037951552987266,0.0
S00211,0.0031386826240206046,0.0024002356770644
S00214,0.0024632588018923896,0.0
S00216,0.0025496228090456864,0.0
S00217,0.002991290790983277,0.0
S00218,0.0033860502221214027,0.0
S00220,0.0034202113806676036,0.0048111362800333
S00221,0.0026986632842104404,0.0024405814181889
S00223,0.00284064466651311,0.0
S00226,0.0034112937298962764,0.0
S00227,0.003313439574357047,0.0
S00229,0.003168076507278013,0.0
