ufs_serial,position,split,health,reg_pred_die
S00000,1,train,0.0,0.0008524612611459497
S00004,1,train,0.0,0.00039491461270436235
S00009,1,train,0.0,0.0011781332399988043
S00012,1,train,0.0,0.0005919503128354602
S00013,1,train,0.0,0.000546625935007102
S00017,1,train,0.0,0.0021532508231510592
S00024,1,train,0.0,0.002556648429937433
S00027,1,train,0.0,0.0025849898233507437
S00029,1,train,0.0,0.0022962514703250584
S00031,1,train,0.0,0.0022777187901660712
S00034,1,train,0.0,0.002390302743292847
S00039,1,train,0.0024294149851399,0.002387184772027947
S00041,1,train,0.0024488066378919,0.002782583120536056
S00043,1,train,0.0,0.001772943669947064
S00044,1,train,0.0,0.0023552371968364903
S00047,1,train,0.0024454088310256,0.0020297090758386437
S00051,1,train,0.0023918839575332,0.0019008610267133145
S00052,1,train,0.0,0.0021632769855787818
S00056,1,train,0.0024112401634015,0.0023475546763183338
S00059,1,train,0.00240752581914,0.002007936929388527
S00063,1,train,0.0,0.0018016136587415668
S00064,1,train,0.0,0.0021552697136873406
S00068,1,train,0.0096413121496052,0.0020401134352869155
S00071,1,train,0.0,0.002788923586875589
S00072,1,train,0.0,0.0024599971879730597
S00079,1,train,0.0,0.0020208225028654787
S00080,1,train,0.0024551575598599,0.002673299664764838
S00084,1,train,0.0,0.002389225146476196
S00087,1,train,0.0071833265884257,0.0026056473691294757
S00098,1,train,0.0,0.0025375666574846455
S00101,1,train,0.0047811447811447,0.0020991379552112695
S00106,1,train,0.0,0.002822829963444212
S00108,1,train,0.0,0.0027121273055229077
S00109,1,train,0.0024466006035276,0.002202237937349832
S00111,1,train,0.0,0.0026935038752842907
S00121,1,train,0.0,0.0026204899362880577
S00124,1,train,0.0,0.0028991355288349257
S00128,1,train,0.0023878847281078,0.001794463026258992
S00132,1,train,0.0,0.00210649317045296
S00136,1,train,0.0024124339857098,0.0024990753749679416
S00137,1,train,0.0,0.002160773099337234
S00138,1,train,0.0024209654634906,0.002168281077509944
S00142,1,train,0.0023883666839667,0.0023849637211451487
S00144,1,train,0.0,0.0019245137175674283
S00146,1,train,0.0,0.002162488640802035
S00148,1,train,0.0023848940713548,0.0021746802110363494
S00151,1,train,0.0,0.0021090481463382246
S00153,1,train,0.0,0.0018344151390938558
S00155,1,train,0.0,0.001962442391243252
S00156,1,train,0.0,0.00240954133455842
S00158,1,train,0.0,0.0018159384864578365
S00162,1,train,0.0,0.002041587146572484
S00164,1,train,0.0,0.001795240352358936
S00168,1,train,0.0044468304030778,0.002701888538258603
S00171,1,train,0.002232734493277,0.002626259160289636
S00175,1,train,0.0,0.0023715616825329086
S00178,1,train,0.0,0.0018809737187977858
S00181,1,train,0.0,0.0017293580945283607
S00183,1,train,0.0,0.0019320825970331682
S00187,1,train,0.0023849627379564,0.0018526662722763677
S00189,1,train,0.0,0.0014101076537175422
S00192,1,train,0.0,0.0018323612134640602
S00201,1,train,0.0,0.0026970002727780456
S00202,1,train,0.0,0.00245225021167714
S00205,1,train,0.0024191978193146,0.0024024791322567753
S00206,1,train,0.0,0.002061098104509024
S00207,1,train,0.0024246859373094,0.002329032092617521
S00210,1,train,0.0,0.002057014994317475
S00211,1,train,0.0024002356770644,0.0026603407030059726
S00214,1,train,0.0,0.002281417804140252
S00217,1,train,0.0,0.0019639541122078675
S00220,1,train,0.0048111362800333,0.003121747231217563
S00221,1,train,0.0024405814181889,0.0026538476764074743
S00237,1,train,0.0,0.002386769736728591
S00238,1,train,0.0,0.002064326397652711
S00247,1,train,0.0,0.0020022973806881547
S00248,1,train,0.0048394556829523,0.0027579197293630567
S00260,1,train,0.0,0.0028200520005386086
S00264,1,train,0.0,0.0023646676860011847
S00269,1,train,0.0,0.0024913927525564506
S00273,1,train,0.0023947190902958,0.00153129372087445
S00275,1,train,0.0,0.0020481791349423093
S00277,1,train,0.0,0.0030748070857205922
S00278,1,train,0.0024270303793883,0.002661168796626939
S00289,1,train,0.0,0.0019170405427109195
S00294,1,train,0.0,0.002391069432130487
S00296,1,train,0.0,0.0028244790371455735
S00297,1,train,0.0048750582407611,0.002438583328207836
S00308,1,train,0.0,0.0020488455221136822
S00309,1,train,0.0021791077496437,0.0021110868643907234
S00310,1,train,0.0156605896916497,0.002285765990855195
S00311,1,train,0.0,0.002200011113133035
S00316,1,train,0.0,0.001881807404033795
S00325,1,train,0.0,0.0021073675186657503
S00327,1,train,0.0044787484736659,0.0017791850349046867
S00331,1,train,0.0,0.002260823429800994
S00332,1,train,0.0,0.002227663684907124
S00340,1,train,0.0,0.0025627277956635063
S00343,1,train,0.0071593200806683,0.0018134787437695426
S00347,1,train,0.0,0.002262238440652904
S00352,1,train,0.0,0.0019548800681123825
S00356,1,train,0.0,0.0020963913196750763
S00357,1,train,0.0,0.002505000594575107
S00358,1,train,0.0,0.0023400404920967456
S00360,1,train,0.0,0.002586938782679766
S00362,1,train,0.0,0.0024706988228296685
S00363,1,train,0.0,0.0026352066415511605
S00369,1,train,0.0,0.0027466415154192886
S00371,1,train,0.0087046378029984,0.0023260987825018606
S00379,1,train,0.0024318042813455,0.002088557064981478
S00380,1,train,0.0,0.002391247372860769
S00396,1,train,0.0,0.0027741959381701905
S00400,1,train,0.0,0.0028221548598258307
S00403,1,train,0.0043498619334567,0.0021369274754231057
S00405,1,train,0.0,0.0019812534725351656
S00408,1,train,0.0022408584697236,0.0022445095319639013
S00409,1,train,0.002175502182068,0.0026743111109667223
S00411,1,train,0.0,0.0009185083763350065
S00412,1,train,0.0,0.00042431693971554994
S00416,1,train,0.0,0.001890468708070707
S00420,1,train,0.0067010031280336,0.002850629222102928
S00430,1,train,0.0065350023668016,0.0027892836380633847
S00434,1,train,0.002191705914519,0.002465468457782957
S00436,1,train,0.0,0.002634779982057948
S00439,1,train,0.0,0.002473746842677985
S00441,1,train,0.0,0.0009578499863658572
S00446,1,train,0.0,0.002186031458832154
S00450,1,train,0.0,0.002590311332347931
S00456,1,train,0.0,0.002130493427390226
S00457,1,train,0.0047714366632584,0.002108679013495403
S00461,1,train,0.0,0.0017549605417053345
S00464,1,train,0.0,0.0008706528531329918
S00465,1,train,0.0,0.002218999914438925
S00467,1,train,0.0047907539412867,0.0020497638266364455
S00472,1,train,0.0,0.0023618001186036454
S00473,1,train,0.0,0.0013858213210034811
S00475,1,train,0.0,0.0022281270864892523
S00476,1,train,0.0048258518065386,0.0016781792545786246
S00483,1,train,0.0,0.0016077522592889118
S00484,1,train,0.0,0.0024135200962981805
S00485,1,train,0.0,0.002085824017101765
S00487,1,train,0.0047925556278778,0.0016971382623180407
S00491,1,train,0.0,0.001450439110984338
S00498,1,train,0.0,0.0019390089117131929
S00499,1,train,0.0,0.0018898078575950725
S00503,1,train,0.0,0.0023084141004197567
S00513,1,train,0.0,0.0021958061731648187
S00516,1,train,0.0,0.0024654520307811705
S00518,1,train,0.0,0.002409782018418384
S00519,1,train,0.0,0.002599527939130281
S00521,1,train,0.004380398378283,0.002277270863754271
S00522,1,train,0.0,0.002176006463174035
S00531,1,train,0.0,0.0015836678135468562
S00537,1,train,0.0,0.002278774689043815
S00540,1,train,0.0043980160257686,0.0023861362168654423
S00543,1,train,0.0024125042473666,0.0023834390136174273
S00551,1,train,0.0,0.0021412342167812168
S00552,1,train,0.0021787351938066,0.001999527705063928
S00553,1,train,0.0,0.002458951723109835
S00554,1,train,0.0,0.002465394708607098
S00557,1,train,0.0086994954467681,0.0020384659549972507
S00559,1,train,0.0,0.002802436797203731
S00561,1,train,0.0,0.002842929123998259
S00564,1,train,0.0,0.002541803001528354
S00565,1,train,0.0,0.0024186857430795617
S00566,1,train,0.0,0.001984283307485842
S00567,1,train,0.0,0.0023132132726584502
S00570,1,train,0.0022028091356744,0.0004657094965230005
S00571,1,train,0.0,0.0009620894613261996
S00577,1,train,0.0,0.0007441056442363066
S00580,1,train,0.0022136704169895,0.0019951459842671975
S00584,1,train,0.0,0.0011623301086608724
S00586,1,train,0.0,0.00136865474382395
S00587,1,train,0.0,0.001144609148539145
S00588,1,train,0.0,0.0018568084584330768
S00598,1,train,0.0,0.001348952178886207
S00599,1,train,0.0,0.002023740473167503
S00603,1,train,0.0,0.0011578811604099194
S00612,1,train,0.0,0.0026087133233496963
S00618,1,train,0.0,0.0028404098593229283
S00621,1,train,0.0,0.0023809862440915177
S00624,1,train,0.0,0.003151928469698145
S00626,1,train,0.0,0.002303573932389491
S00629,1,train,0.0,0.0025608414582330608
S00630,1,train,0.0,0.002940414698841377
S00634,1,train,0.0,0.00231425250245544
S00636,1,train,0.0,0.0027704334914324786
S00637,1,train,0.0,0.0025327941475240525
S00644,1,train,0.0,0.001771576786466
S00645,1,train,0.0,0.0008863387727005402
S00646,1,train,0.0,0.001132824609525062
S00647,1,train,0.0,0.0010379265785614925
S00648,1,train,0.0,0.0005029727972213652
S00651,1,train,0.0,0.0008242099210388501
S00656,1,train,0.0,0.0019482226039934753
S00661,1,train,0.0,0.0015274177786863893
S00664,1,train,0.0,0.0018079438147101537
S00666,1,train,0.0,0.0021571699054544202
S00667,1,train,0.0,0.002140981704915109
S00668,1,train,0.0,0.0020700181807391405
S00670,1,train,0.0,0.002004307824698968
S00673,1,train,0.0,0.0019024189129389097
S00677,1,train,0.0,0.0016140109332516907
S00685,1,train,0.0,0.002703734330102597
S00687,1,train,0.0,0.0018764037920622825
S00690,1,train,0.0,0.001667193516459328
S00691,1,train,0.0,0.002312325614562378
S00692,1,train,0.0,0.001871013541732313
S00693,1,train,0.0,0.001644836725545572
S00698,1,train,0.0,0.002867085535334081
S00702,1,train,0.0,0.0009587919255077312
S00703,1,train,0.0,0.001206844954286482
S00706,1,train,0.0,0.0008687166916710952
S00708,1,train,0.0,0.0014138963483557529
S00711,1,train,0.0,0.0008563074837560111
S00713,1,train,0.0,0.0009270218816541122
S00719,1,train,0.0,0.002784500192083187
S00720,1,train,0.0,0.0019028666156267716
S00722,1,train,0.0,0.0018643296539441938
S00731,1,train,0.0,0.002143625347321661
S00733,1,train,0.0,0.002032662263099841
S00735,1,train,0.0,0.0019892790668465006
S00736,1,train,0.0,0.001563008741301343
S00737,1,train,0.0,0.0014979873521131515
