ufs_serial,pred,health
S00000,0.008540812222278331,0.0
S00002,0.008367562892689716,0.0
S00003,0.008331466213650426,0.0
S00004,0.008311916845100688,0.0
S00009,0.008032100398192259,0.0
S00012,0.008315506493989265,0.0
S00013,0.008546149600802947,0.0
S00015,0.008850428204537537,0.0
S00017,0.008538932167555423,0.0
S00018,0.008850795202617308,0.0
S00020,0.00875390378571018,0.0
S00021,0.008571270601518405,0.0
S00022,0.008387864134071898,0.0
S00023,0.008279159639896179,0.0
S00024,0.008495394032954552,0.0
S00025,0.007830424364391651,0.0
S00026,0.008139539382073836,0.0
S00027,0.008527062094014447,0.0
S00028,0.008655869365895998,0.0
S00029,0.008514833099687884,0.0
S00031,0.008743508599235257,0.0
S00032,0.00874773197980922,0.0024556306573382
S00034,0.008473326442388684,0.0
S00035,0.008834556395496549,0.0
S00037,0.008639709509806493,0.0024203995363741
S00038,0.00873250108502292,0.0
S00039,0.008703217319562452,0.0024294149851399
S00041,0.008764974896257209,0.0024488066378919
S00042,0.008587013907575032,0.0024355223631917
S00043,0.008950630968950737,0.0
S00044,0.008533413369682934,0.0
S00047,0.008508611464597991,0.0024454088310256
S00049,0.008496145971369412,0.0
S00051,0.008513042238443071,0.0023918839575332
S00052,0.007571720575280169,0.0
S00056,0.007895387974701976,0.0024112401634015
S00057,0.00841746424646916,0.0
S00058,0.008324015646627464,0.0
S00059,0.008458902255372772,0.00240752581914
S00061,0.008753774087006373,0.0
S00062,0.008719165784932755,0.0
S00063,0.008810109731334063,0.0
S00064,0.008596220086319014,0.0
S00065,0.008233885968145142,0.0
S00068,0.00831572496248226,0.0096413121496052
S00069,0.008681104957130283,0.0024141213958187
S00071,0.008636170620437152,0.0
S00072,0.008369838335076023,0.0
S00075,0.008559134886728586,0.0
S00079,0.008851782464588884,0.0
S00080,0.008646209985545699,0.0024551575598599
S00081,0.008478105821463524,0.0048692551117381
S00084,0.008373641324448854,0.0
S00086,0.008804590058352022,0.0
S00087,0.008403338012126838,0.0071833265884257
S00092,0.00847032256216901,0.0
S00096,0.008432210805187726,0.0
S00098,0.008552954728238147,0.0
S00099,0.008679373250500388,0.002429023161249
S00101,0.008400320633222748,0.0047811447811447
S00103,0.008420409647639383,0.0023947190902958
S00106,0.008075285674103672,0.0
S00108,0.008507599317183695,0.0
S00109,0.008448580962991942,0.0024466006035276
S00111,0.008487001722545063,0.0
S00113,0.008993223961342153,0.0
S00114,0.008566257043073108,0.0
S00116,0.0084868106385822,0.0
S00120,0.008169339846573616,0.0
S00121,0.008694492105772217,0.0
S00122,0.008482685638791329,0.0
S00123,0.008216244097029054,0.0120079634300735
S00124,0.008570472727307883,0.0
S00126,0.008730513675182119,0.0145181549966406
S00127,0.00892469823872139,0.0
S00128,0.008042162482784302,0.0023878847281078
S00129,0.008521028347647851,0.0071621056878935
S00130,0.008470565119995811,0.0048756321399316
S00131,0.009107731023694405,0.0
S00132,0.00832145960816726,0.0
S00133,0.008364915442019082,0.0
S00134,0.008269322691801487,0.0
S00135,0.008051370300689456,0.0024002704530087
S00136,0.008729772123520014,0.0024124339857098
S00137,0.007942504121142958,0.0
S00138,0.008006807215199294,0.0024209654634906
S00139,0.008310729756595544,0.0023857183316292
S00142,0.008593703110024921,0.0023883666839667
S00144,0.007778257906751992,0.0
S00145,0.008460006270968977,0.0048074365336157
S00146,0.008735844893111546,0.0
S00148,0.008333060851545598,0.0023848940713548
S00149,0.008086885284498548,0.0
S00150,0.008276250207038299,0.0024284534611569
S00151,0.007929094930410194,0.0
S00152,0.008206760263316676,0.0
S00153,0.008913216226860757,0.0
S00154,0.008427783467812065,0.0024048348309115
S00155,0.008497779942202223,0.0
S00156,0.008520332586213408,0.0
S00157,0.008103330547791863,0.0023905723905723
S00158,0.008436571855228269,0.0
S00162,0.008365051108533413,0.0
S00164,0.00823985149092865,0.0
S00165,0.008531562798720938,0.0
S00166,0.008100002044883226,0.0
S00168,0.007992510276686035,0.0044468304030778
S00169,0.007921380189448494,0.002185201306724
S00170,0.008441957345808769,0.0
S00171,0.008049583371079626,0.002232734493277
S00174,0.007772500418434845,0.0
S00175,0.008261648069031421,0.0
S00177,0.0084247447440006,0.0043713251623854
S00178,0.008394911934553651,0.0
S00180,0.00875370756308248,0.0
S00181,0.008606632820041184,0.0
S00183,0.008610247943220899,0.0
S00185,0.008381811986752601,0.0
S00186,0.009000789472670401,0.0
S00187,0.008508392073142352,0.0023849627379564
S00188,0.009168698011774484,0.0
S00189,0.008988861702896046,0.0
S00191,0.008946279874493094,0.0
S00192,0.009037348856718471,0.0
S00193,0.008827704564550325,0.0
S00194,0.00912724392015594,0.0023942345675443
S00199,0.008653730714203327,0.0
S00201,0.00886218898174017,0.0
S00202,0.007886644605961722,0.0
S00205,0.008522492202813562,0.0024191978193146
S00206,0.00869342207780276,0.0
S00207,0.008174093191787041,0.0024246859373094
S00208,0.008598844297672673,0.0
S00210,0.008454838925276532,0.0
S00211,0.008026078486556915,0.0024002356770644
S00214,0.008139208256681836,0.0
S00216,0.008487902270374308,0.0
S00217,0.008056958852897957,0.0
S00218,0.008907382676018955,0.0
S00220,0.008239231587092458,0.0048111362800333
S00221,0.007824868573340159,0.0024405814181889
S00223,0.008179063679734321,0.0
S00226,0.008610792724017113,0.0
S00227,0.008760581185113627,0.0
S00229,0.00812273310476422,0.0
S00233,0.007781425639934698,0.0
S00237,0.00820912794099391,0.0
S00238,0.0083888752829872,0.0
S00245,0.008275546710926677,0.0
S00247,0.008443831068116914,0.0
S00248,0.008889524639469362,0.0048394556829523
S00249,0.008724567086170379,0.0072902762090563
S00252,0.00856781407735612,0.0
S00253,0.008422114322149071,0.0
S00257,0.00829317341648814,0.0122792453576052
S00258,0.00871456326068179,0.004889013491513
S00259,0.008364706588359362,0.0
S00260,0.008547804512440627,0.0
S00261,0.008370882864947495,0.0
S00262,0.008407457368798537,0.0
S00264,0.0085409319438795,0.0
S00265,0.008297378146945832,0.0021986286219862
S00267,0.008923191118683735,0.0022214176846302
S00268,0.008696262210356218,0.0
S00269,0.008439776114509577,0.0
S00270,0.008514094294495289,0.0021931566452205
S00271,0.009233518154930181,0.0
S00273,0.008660792002945105,0.0023947190902958
S00275,0.008730048748031134,0.0
S00277,0.008279928064378017,0.0
S00278,0.008548762585026121,0.0024270303793883
S00283,0.008419542474791247,0.0
S00284,0.008437032341841958,0.0
S00289,0.009174556262392889,0.0
S00290,0.007584129578557138,0.0024540301396377
S00294,0.00881482126914021,0.0
S00296,0.008931247939784542,0.0
S00297,0.008408960212488435,0.0048750582407611
S00302,0.00850361210350444,0.0
S00303,0.008596096307851858,0.0044147169073886
S00308,0.008664087991532506,0.0
S00309,0.008573723482872898,0.0021791077496437
S00310,0.008372209853597953,0.0156605896916497
S00311,0.008302280083462552,0.0
S00312,0.008583212173862218,0.0022374990433228
S00313,0.008273275546622197,0.0
S00314,0.00862525678194602,0.0021928953719759
S00315,0.008507479095204652,0.0021781336418657
S00316,0.008676207016611445,0.0
S00318,0.00793289114742427,0.0022137295775651
S00319,0.00867583089496674,0.0021892730027839
S00321,0.008735776163071522,0.0
S00323,0.007454181461520927,0.0
S00324,0.008703609179645804,0.002440437609255
S00325,0.009159714237490563,0.0
S00326,0.007904044258919543,0.0
S00327,0.008442593235202477,0.0044787484736659
S00328,0.008436933741080992,0.0
S00329,0.008674383463276982,0.0021770745724698
S00331,0.008176789101128254,0.0
S00332,0.007969455859205898,0.0
S00334,0.00917896826769871,0.0072413089722295
S00335,0.008834348443698927,0.0
S00336,0.008252311012848663,0.0
S00339,0.00789825232934067,0.0
S00340,0.008345424306447422,0.0
S00341,0.008078083429537494,0.0
S00342,0.008447070306118297,0.0239999227366672
S00343,0.008498929864244309,0.0071593200806683
S00344,0.009076823782592511,0.0
S00347,0.008407026050419134,0.0
S00349,0.009236410573460706,0.0
S00350,0.008860614133819743,0.0022072702240579
S00351,0.008306129002616815,0.0
S00352,0.008930265479635179,0.0
S00354,0.008973982987360726,0.0047855643499528
S00356,0.008378119491111991,0.0
S00357,0.008393122632272373,0.0
S00358,0.00811507473511107,0.0
S00360,0.007592618527205351,0.0
S00361,0.008242117566941097,0.0024229128580134
S00362,0.008154717444806303,0.0
S00363,0.009013844777630462,0.0
S00366,0.008321471789484267,0.0044445636815653
S00369,0.008639363796613633,0.0
S00371,0.008073438323436176,0.0087046378029984
S00373,0.008299128858082455,0.0023894345645892
S00376,0.008503899387185175,0.0022044799290308
S00377,0.008260482584605409,0.0066640743372799
S00378,0.008348851980549913,0.0
S00379,0.00904655247008872,0.0024318042813455
S00380,0.008112326151206871,0.0
S00383,0.008322055806682297,0.0
S00384,0.00847190431610772,0.0043461531734788
S00388,0.008235012933338212,0.0
S00389,0.00870225559575308,0.0120899864747837
S00390,0.008032458400625631,0.0
S00393,0.008276980962006925,0.0
S00395,0.008003204693577298,0.0
S00396,0.008309786279396904,0.0
S00398,0.008750337685338633,0.0
S00400,0.008606670842616527,0.0
